update,timesteps,violation_g1_util,violation_g2_class,violation_g3_geom,lambda_g1_util,lambda_g2_class,lambda_g3_geom
58,118784,0.06573981080942015,0.0005780431611879965,0.005277481490883963,80.81185728363678,1.2347974792495733,1.3275198576814036
59,120832,0.1458038480037323,0.005797732805400882,0.019410785665061096,81.54087652365544,1.2637861432765778,1.3663414290115257
60,122880,0.40486865933891136,0.0,0.0,83.56521982035,1.2637861432765778,1.3663414290115257
61,124928,0.344645211460323,0.0005343664035959122,0.005097784258811132,85.28844587765161,1.2664579752945573,1.376536997529148
62,126976,0.10264950206934928,0.0006942118183041028,0.00341796875,85.80169338799836,1.2699290343860778,1.383372935029148
63,129024,0.17837821207693264,0.0005691238535946361,0.00439453125,86.69358444838302,1.272774653654051,1.392161997529148
64,131072,0.3328030274545566,4.915524340631404e-05,0.000244140625,88.3575995856558,1.2730204298710825,1.392650278779148
65,133120,0.035786159758534136,0.0,0.0,88.53653038444848,1.2730204298710825,1.392650278779148
66,135168,0.04785187216100855,0.0,0.0,88.77578974525352,1.2730204298710825,1.392650278779148
67,137216,0.03658120983564054,8.283040766457765e-05,0.000732421875,88.95869579443172,1.2734345819094055,1.394115122529148
68,139264,0.03240032505764061,0.0,0.0,89.12069741971992,1.2734345819094055,1.394115122529148
69,141312,0.03558466648630569,0.0,0.0,89.29862075215145,1.2734345819094055,1.394115122529148
70,143360,0.040593624106054355,0.0,0.003593654698499879,89.50158887268172,1.2734345819094055,1.4013024319261478
71,145408,0.2454287843463423,5.783777668480472e-05,0.001220703125,90.72873279441343,1.2737237707928295,1.4037438381761478
72,147456,0.06301343961907874,8.952502562944954e-05,0.00146484375,91.04379999250882,1.2741713959209768,1.4066735256761478
73,149504,0.04115926572791709,1.1586643472309244e-05,0.004169430833750314,91.2495963211484,1.2742293291383384,1.4150123873436484
74,151552,0.04201629340257328,0.0,0.0022258585633862095,91.45967778816127,1.2742293291383384,1.4194641044704208
75,153600,0.03951012384006482,0.00042309657114350996,0.0030806051427484287,91.6572284073616,1.276344811994056,1.4256253147559177
76,155648,0.0474632036222037,0.00014109747268328668,0.0023288299420394514,91.89454442547262,1.2770502993574724,1.4302829746399965
77,157696,0.04900217037369375,0.000154198514336105,0.0009101275989693493,92.13955527734109,1.277821291929153,1.4321032298379353
78,159744,0.03312887845883056,0.0,0.0012173834310907092,92.30519966963524,1.277821291929153,1.4345379967001166
79,161792,0.10342739852844798,0.0,0.0,92.82233666227748,1.277821291929153,1.4345379967001166
80,163840,0.03431048131613935,0.0,0.0010096559514450782,92.99388906885818,1.277821291929153,1.4365573086030068
81,165888,0.12563530602665754,0.0003564471808389524,0.0016822155660083334,93.62206559899147,1.2796035278333477,1.4399217397350235
82,167936,0.18134198185881859,0.0,0.0,94.52877550828556,1.2796035278333477,1.4399217397350235
83,169984,0.06938232532012364,0.0004101071923314275,0.002685546875,94.87568713488618,1.281654063795005,1.4452928334850235
84,172032,0.16900525088318333,0.0008571760919976932,0.006103515625,95.72071338930209,1.2859399442549935,1.4574998647350235
85,174080,0.288267397847774,0.022348260736782078,0.017829957862960592,97.16205037854095,1.3976812479389038,1.4931597804609447
86,176128,0.13334637524539483,0.00011310919579174536,0.00147206694676084,97.82878225476793,1.3982467939178624,1.4961039143544663
87,178176,0.17713335569505118,4.910296815750824e-05,0.0018001918094571277,98.71444903324318,1.39849230875865,1.4997042979733806
88,180224,0.04144367989473687,0.00016026460433209372,0.006805481137672379,98.92166743271687,1.3992936317803104,1.5133152602487254
89,182272,0.0783238181856263,2.1828687926898384e-05,0.002429143755232386,99.313286523645,1.399402775219945,1.5181735477591902
90,184320,0.05208959486170507,3.91928289484617e-05,0.000244140625,99.57373449795352,1.3995987393646871,1.5186618290091902
91,186368,0.04045858159389948,8.041965399175342e-05,0.00048828125,99.77602740592302,1.400000837634646,1.5196383915091902
92,188416,0.03535855578722694,2.3314217376133126e-05,0.000244140625,99.95282018485915,1.4001174087215267,1.5201266727591902
93,190464,0.039636653198570605,1.703133802518741e-05,0.000732421875,100.151003450852,1.4002025654116526,1.5215915165091902
94,192512,0.038491382863207156,4.11138959338453e-05,0.000732421875,100.34346036516804,1.4004081348913218,1.5230563602591902
95,194560,0.044227904205823766,0.0,0.0,100.56459988619716,1.4004081348913218,1.5230563602591902
96,196608,0.03611011462465917,0.0,0.0028521790838809094,100.74515045932046,1.4004081348913218,1.528760718426952
97,198656,0.049811610368553486,0.0,1.6689543800594587e-05,100.99420851116322,1.4004081348913218,1.5287940975145533
98,200704,0.034247487404034584,0.0,0.0,101.16544594818339,1.4004081348913218,1.5287940975145533
99,202752,0.04068797310592093,0.0,0.0,101.36888581371299,1.4004081348913218,1.5287940975145533
100,204800,0.046479027682966315,0.0011086386532481811,0.00439453125,101.60128095212782,1.4059513281575626,1.5375831600145533
101,206848,0.04566053966147388,0.0005869914131487343,0.003173828125,101.8295836504352,1.4088862852233064,1.5439308162645533
102,208896,0.044774711352394386,3.738482647007999e-05,0.000732421875,102.05345720719717,1.4090732093556568,1.5453956600145533
103,210944,0.03021603437196576,1.4162234034526097e-05,0.000244140625,102.204537379057,1.4091440205258294,1.5458839412645533
104,212992,0.04067947489861868,0.0,0.0,102.4079347535501,1.4091440205258294,1.5458839412645533
105,215040,0.06306606550605642,0.0008701061244209352,0.00341796875,102.72326508108037,1.4134945511479342,1.5527198787645533
106,217088,0.039545576225594126,5.9218124022668316e-05,0.00048828125,102.92099296220835,1.4137906417680475,1.5536964412645533
107,219136,0.029998842574995837,4.813617578301385e-05,0.000244140625,103.07098717508332,1.4140313226469625,1.5541847225145533
108,221184,0.03720576441917126,2.2162509185133885e-05,0.005132897180313047,103.25701599717917,1.4141421351928882,1.5644505168751794
109,223232,0.03583566175648391,0.0,0.0017449997545194394,103.43619430596159,1.4141421351928882,1.5679405163842184
110,225280,0.050345789118626194,4.0983662634004494e-05,0.008966907104363224,103.68792325155472,1.4143470535060583,1.5858743305929448
111,227328,0.030712819693377146,0.0,0.007446590293928631,103.84148735002161,1.4143470535060583,1.600767511180802
112,229376,0.039894535779573574,0.0,0.018148157556390963,104.04096002891947,1.4143470535060583,1.637063826293584
113,231424,0.04861539253833502,4.898983852024558e-05,0.014590417886541765,104.28403699161115,1.4145920026986596,1.6662446620666675
114,233472,0.02984145274821294,3.39176844168207e-05,0.020966873156008207,104.43324425535221,1.4147615911207436,1.708178408378684
115,235520,0.044966192842341865,4.9234083112863485e-05,0.011146055776622284,104.65807521956391,1.415007761536308,1.7304705199319286
116,237568,0.03935573154819337,0.0,0.010328528089774101,104.85485387730488,1.415007761536308,1.7511275761114768
117,239616,0.05300185466583422,0.0006306569820116565,0.010778771186046377,105.11986315063405,1.418161046446366,1.7726851184835697
118,241664,0.0410698569608891,0.00012048824867849379,0.011268655057885699,105.32521243543849,1.4187634876897586,1.795222428599341
119,243712,0.04404555239851965,2.200904582092759e-05,0.000244140625,105.54544019743109,1.4188735329188633,1.795710709849341
120,245760,0.0318052343084154,0.0,0.0,105.70446636897317,1.4188735329188633,1.795710709849341
121,247808,0.03977805225726325,0.000230631289806209,0.00244140625,105.9033566302595,1.4200266893678943,1.800593522349341
122,249856,0.03322076636574907,0.0,0.0,106.06946046208824,1.4200266893678943,1.800593522349341
123,251904,0.04020248054779471,0.00026018079206889067,0.00146484375,106.27047286482721,1.4213275933282388,1.803523209849341
124,253952,0.029432813300591748,0.0005035817726810109,0.00146484375,106.41763693133016,1.4238455021916439,1.806452897349341
125,256000,0.04707266548122044,0.00021785057725855358,0.001953125,106.65300025873627,1.4249347550779365,1.810359147349341
126,258048,0.030239972482942648,2.108806488051486e-05,0.000244140625,106.80420012115098,1.425040195402339,1.810847428599341
127,260096,0.027946541303321446,2.1591514660906073e-05,0.00048828125,106.9439328276676,1.4251481529756436,1.811823991099341
128,262144,0.038271741002295544,0.0,0.0,107.13529153267908,1.4251481529756436,1.811823991099341
129,264192,0.02743281270089213,1.8810656556372818e-05,0.000244140625,107.27245559618353,1.4252422062584253,1.812312272349341
130,266240,0.03446294838994686,8.745374955609138e-05,0.0005097546572339151,107.44477033813327,1.4256794750062058,1.8133317816638088
131,268288,0.03045480243431002,2.7067728120062158e-05,0.00031058053103256696,107.59704435030481,1.425814813646806,1.813952942725874
132,270336,0.0387794900482674,3.628863273760145e-05,0.001559216402230857,107.79094180054615,1.425996256810494,1.8170713755303358
133,272384,0.028083836203862057,1.1931208917123257e-05,0.003860651217538807,107.93136098156546,1.4260559128550796,1.8247926779654133
134,274432,0.029647422981075363,0.0,5.13928299845181e-05,108.07959809647083,1.4260559128550796,1.8248954636253825
135,276480,0.030826324619564097,1.2238039030547268e-05,0.0005658316678111301,108.23372971956866,1.4261171030502324,1.8260271269610047
136,278528,0.027781781798736072,6.479055325081724e-05,0.000244140625,108.37263862856234,1.4264410558164866,1.8265154082110047
137,280576,0.038031240269872715,0.0,0.0,108.56279482991171,1.4264410558164866,1.8265154082110047
138,282624,0.046859718496943745,3.140355878567219e-05,0.004277173020142484,108.79709342239643,1.426598073610415,1.8350697542512897
139,284672,0.03891798957148935,1.214329835319734e-05,0.001384313011137024,108.99168337025388,1.426658790102181,1.8378383802735638
140,286720,0.031202341484821622,0.0,0.0007854933074626305,109.147695077678,1.426658790102181,1.839409366888489
141,288768,0.03507348226525352,0.0,0.0004911143189278374,109.32306248900426,1.426658790102181,1.8403915955263446
142,290816,0.0458980713724043,6.605708010802786e-05,0.0010077844115386515,109.55255284586627,1.426989075502721,1.842407164349422
143,292864,0.03501077795095301,1.0873311324992698e-05,0.0009730182888044131,109.72760673562104,1.427043442059346,1.8443532009270307
144,294912,0.0342277023685588,0.0,0.0,109.89874524746384,1.427043442059346,1.8443532009270307
145,296960,0.037802408982490446,0.00010299318795998114,0.0009765625,110.08775729237628,1.427558407999146,1.8463063259270307
146,299008,0.03782997581840564,0.0,0.00024400337572026947,110.27690717146831,1.427558407999146,1.8467943326784713
147,301056,0.03567047121215337,5.08870076165426e-05,0.000244140625,110.45525952752908,1.4278128430372286,1.8472826139284713
148,303104,0.02508658019793944,0.0,0.00030859397097869,110.58069242851877,1.4278128430372286,1.8478998018704287
149,305152,0.05011758721549829,5.085471900574353e-05,0.0005071222002161422,110.83128036459627,1.4280671166322572,1.8489140462708609
150,307200,0.029100715528703146,0.0,0.0,110.97678394223978,1.4280671166322572,1.8489140462708609
151,309248,0.03396488313226024,0.0,0.0,111.14660835790107,1.4280671166322572,1.8489140462708609
152,311296,0.03270633009479175,3.8518134274584804e-05,0.000732421875,111.31014000837503,1.42825970730363,1.8503788900208609
153,313344,0.04204601954003346,4.228817152880941e-05,0.00048828125,111.52037010607519,1.4284711481612742,1.8513554525208609
154,315392,0.04368548055705525,0.0,0.0,111.73879750886047,1.4284711481612742,1.8513554525208609
155,317440,0.04310772482944522,2.889340734890558e-06,0.000244140625,111.9543361330077,1.4284855948649486,1.8518437337708609
156,319488,0.039949826089391335,5.287260221145933e-06,0.000244140625,112.15408526345466,1.4285120311660544,1.8523320150208609
157,321536,0.05655425576070289,0.0,0.0,112.43685654225817,1.4285120311660544,1.8523320150208609
158,323584,0.036942330988709984,0.0,0.0,112.62156819720173,1.4285120311660544,1.8523320150208609
159,325632,0.04030124807378691,0.0,0.0,112.82307443757065,1.4285120311660544,1.8523320150208609
160,327680,0.024939273662525675,3.669686056597852e-05,0.000244140625,112.94777080588328,1.4286955154688843,1.8528202962708609
161,329728,0.03445100377275055,0.0,0.0,113.12002582474703,1.4286955154688843,1.8528202962708609
162,331776,0.033418838737833585,0.0,0.0,113.2871200184362,1.4286955154688843,1.8528202962708609
163,333824,0.04585073489504929,0.0002570830837300258,0.00244140625,113.51637369291144,1.4299809308875344,1.8577031087708609
164,335872,0.03926381578937209,0.00010317682423828696,0.0010442683704451178,113.7126927718583,1.4304968150087258,1.8597916455117511
165,337920,0.03552140404193784,0.00011438271045006716,0.00048828125,113.89029979206799,1.4310687285609762,1.8607682080117511
166,339968,0.0650049699309442,0.000549729968771795,0.00537109375,114.21532464172272,1.4338173784048351,1.8715103955117511
167,342016,0.04670667690465654,6.2722132109803e-05,0.000732421875,114.448858026246,1.4341309890653842,1.8729752392617511
168,344064,0.03161385372434461,2.2947768757715196e-06,0.000244140625,114.60692729486772,1.434142462949763,1.8734635205117511
169,346112,0.03450150560899693,4.635523866186879e-05,0.00048828125,114.7794348229127,1.4343742391430723,1.8744400830117511
170,348160,0.04004271489765837,0.0,0.0,114.979648397401,1.4343742391430723,1.8744400830117511
171,350208,0.0359668291121957,0.0,0.0,115.15948254296197,1.4343742391430723,1.8744400830117511
172,352256,0.03324139264175205,6.693397269988714e-06,0.00048828125,115.32568950617073,1.4344077061294223,1.8754166455117511
173,354304,0.03365984136709267,5.3527489889419115e-05,0.000244140625,115.49398871300619,1.4346753435788693,1.8759049267617511
174,356352,0.03548091357770859,3.2034443468551606e-05,0.00048828125,115.67139328089473,1.434835515796212,1.8768814892617511
175,358400,0.029596225424136827,6.920684620466324e-06,0.000244140625,115.81937440801542,1.4348701192193143,1.8773697705117511
176,360448,0.03376447082105411,4.577236287280637e-05,0.000244140625,115.9881967621207,1.4350989810336783,1.8778580517617511
177,362496,0.03540211514460423,0.00011207376020685598,0.000244140625,116.16520733784371,1.4356593498347126,1.8783463330117511
178,364544,0.034640412447053556,3.6899754904297886e-05,0.000244140625,116.33840940007897,1.435843848609234,1.8788346142617511
179,366592,0.04078036698133712,2.0983505060117886e-05,0.000244140625,116.54231123498566,1.4359487661345345,1.8793228955117511
180,368640,0.0535414303707953,0.0,0.0,116.81001838683964,1.4359487661345345,1.8793228955117511
181,370688,0.02360720991137305,0.0,0.0,116.92805443639651,1.4359487661345345,1.8793228955117511
182,372736,0.029731184998171317,0.0,0.0,117.07671036138737,1.4359487661345345,1.8793228955117511
183,374784,0.046976887123738945,0.0002455183604449274,0.0009765625,117.31159479700607,1.4371763579367591,1.8812760205117511
184,376832,0.025103868664552203,0.000108153621832694,0.000244140625,117.43711414032883,1.4377171260459225,1.8817643017617511
185,378880,0.03472588260085335,0.0,0.0,117.6107435533331,1.4377171260459225,1.8817643017617511
186,380928,0.03522763956058562,1.0371908044718966e-06,0.000244140625,117.78688175113602,1.437722311999945,1.8822525830117511
187,382976,0.040493487216234886,1.0679948586373822e-05,0.00042043145305104067,117.9893491872172,1.4377757117428769,1.8830934459178532
188,385024,0.03340852057157439,7.72466319955362e-05,0.000244140625,118.15639179007508,1.4381619449028546,1.8835817271678532
189,387072,0.05865319242312294,0.0,0.0,118.44965775219069,1.4381619449028546,1.8835817271678532
190,389120,0.037065820434605865,0.00017886528917974965,0.001708984375,118.63498685436372,1.4390562713487534,1.8869996959178532
191,391168,0.032575815237486434,0.0,0.0,118.79786593055115,1.4390562713487534,1.8869996959178532
192,393216,0.04037756755420502,0.0,0.0,118.99975376832218,1.4390562713487534,1.8869996959178532
193,395264,0.03195327060918966,0.00011822714775188445,0.0015610078360589624,119.15952012136813,1.4396474070875127,1.890121711589971
194,397312,0.03436357052720561,0.0,0.021943666610007597,119.33133797400416,1.4396474070875127,1.9340090448099863
195,399360,0.03351316535956348,7.868627020291106e-05,0.021094956553545933,119.49890380080197,1.4400408384385273,1.9761989579170782
196,401408,0.039441266338720374,0.0,0.0021463847521596005,119.69611013249558,1.4400408384385273,1.9804917274213973
197,403456,0.034997489334284135,0.0,2.2135753944590398e-05,119.871097579167,1.4400408384385273,1.9805359989292866
198,405504,0.07390936769345752,0.0010399797631743708,0.008488582406964644,120.24064441763429,1.4452407372543992,1.9975131637432157
199,407552,0.043392981771593515,5.4062456175970925e-05,0.006273530344287407,120.45760932649226,1.445511049535279,2.0100602244317907
200,409600,0.04523603468179167,0.0,0.0023719804125551494,120.68378949990122,1.445511049535279,2.0148041852569007
201,411648,0.03703161476668847,4.012178273824212e-05,0.000244140625,120.86894757373467,1.4457116584489702,2.0152924665069007
202,413696,0.03572075864628533,0.0,0.0,121.0475513669661,1.4457116584489702,2.0152924665069007
203,415744,0.027720956015713047,2.2879328676589047e-05,0.000244140625,121.18615614704467,1.4458260550923532,2.0157807477569007
204,417792,0.025215235188399472,0.0,0.0,121.31223232298667,1.4458260550923532,2.0157807477569007
205,419840,0.03687444736845465,0.0,0.0,121.49660455982895,1.4458260550923532,2.0157807477569007
206,421888,0.03446430679022363,1.76603124056818e-05,0.000244140625,121.66892609378007,1.4459143566543815,2.0162690290069007
207,423936,0.03009533195858318,9.142769652673412e-05,0.001220703125,121.81940275357299,1.4463714951370152,2.0187104352569007
208,425984,0.022100672146863027,2.2805376286463342e-05,0.000244140625,121.9299061143073,1.4464855220184476,2.0191987165069007
209,428032,0.041786610557942236,0.0002927665132618259,0.00258138505822873,122.13883916709702,1.4479493545847568,2.0243614866233584
210,430080,0.04017461017316445,0.0,0.0,122.33971221796284,1.4479493545847568,2.0243614866233584
211,432128,0.04452157145367272,0.00022719329729847337,0.002197265625,122.5623200752312,1.449085321071249,2.0287560178733584
212,434176,0.030301154396850855,4.1700566375405435e-05,0.0030994801464497906,122.71382584721545,1.449293823903126,2.034954978166258
213,436224,0.034321341726937814,3.3069893049807e-05,0.0005307815137113512,122.88543255585013,1.449459173368375,2.036016541193681
214,438272,0.04389568184265371,0.0,8.303266126200665e-05,123.1049109650634,1.449459173368375,2.036182606516205
215,440320,0.044150414012645786,1.6279618557890033e-05,0.00048828125,123.32566303512662,1.4495405714611644,2.037159169016205
216,442368,0.02986243172025055,0.0,0.0,123.47497519372787,1.4495405714611644,2.037159169016205
217,444416,0.04611952623286973,0.0,0.0,123.70557282489222,1.4495405714611644,2.037159169016205
218,446464,0.03409614301908477,0.0,0.0,123.87605353998764,1.4495405714611644,2.037159169016205
219,448512,0.037090126036538926,8.085299675454573e-05,0.000244140625,124.06150417017034,1.4499448364449372,2.037647450266205
220,450560,0.03911619943685289,2.4289725382804317e-05,0.000244140625,124.2570851673546,1.4500662850718513,2.038135731516205
221,452608,0.026401961773510577,0.0,0.0,124.38909497622215,1.4500662850718513,2.038135731516205
222,454656,0.04063098741625107,0.0,0.0,124.5922499133034,1.4500662850718513,2.038135731516205
223,456704,0.03418026973099515,5.532695395690345e-05,0.00048828125,124.76315126195838,1.4503429198416358,2.039112294016205
224,458752,0.031128059174738494,2.523333241529152e-05,0.00048828125,124.91879155783208,1.4504690865037122,2.040088856516205
225,460800,0.037905761098934336,3.116179820135639e-05,0.000244140625,125.10832036332675,1.450624895494719,2.040577137766205
226,462848,0.05476305401150397,0.0011551166321485287,0.010009765625,125.38213563338428,1.4564004786554616,2.060596669016205
227,464896,0.041275241282631304,0.0,0.0,125.58851183979743,1.4564004786554616,2.060596669016205
228,466944,0.03518039386475948,0.0,0.0,125.76441380912124,1.4564004786554616,2.060596669016205
229,468992,0.06154215033950411,0.0,0.0,126.07212456081876,1.4564004786554616,2.060596669016205
230,471040,0.03772873748883199,5.791549494536493e-05,0.00048828125,126.26076824826292,1.4566900561301885,2.061573231516205
231,473088,0.0409731654988071,4.4460849521493046e-05,0.00048828125,126.46563407575695,1.456912360377796,2.062549794016205
232,475136,0.04252144476081342,0.0,0.0,126.67824129956102,1.456912360377796,2.062549794016205
233,477184,0.03617533777721745,0.0,0.0,126.85911798844711,1.456912360377796,2.062549794016205
234,479232,0.029699787848920037,0.0,0.0,127.00761692769171,1.456912360377796,2.062549794016205
235,481280,0.030068933113818336,3.912847849403328e-06,0.00027992961587813673,127.15796159326081,1.4569319246170431,2.0631096532479614
236,483328,0.03635615405355486,0.0,0.0,127.33974236352859,1.4569319246170431,2.0631096532479614
237,485376,0.02702635335314213,0.0,0.0,127.4748741302943,1.4569319246170431,2.0631096532479614
238,487424,0.04241561022553181,0.0,0.0,127.68695218142196,1.4569319246170431,2.0631096532479614
239,489472,0.03997486422473358,0.0004995575867801617,0.004497383998813349,127.88682650254563,1.459429712550944,2.072104421245588
240,491520,0.03198295577794113,0.0,0.0007596749054809835,128.04674128143535,1.459429712550944,2.07362377105655
241,493568,0.028753705060629135,6.340723012996448e-06,0.0005818831329671033,128.1905098067385,1.4594614161660089,2.0747875373224844
242,495616,0.02639802553936525,1.3507213670932135e-05,0.0006602569039051508,128.32249993443534,1.4595289522343635,2.0761080511302947
243,497664,0.032243832966597163,3.616021773533435e-05,0.001998277939254999,128.48371909926834,1.45970975332304,2.0801046070088045
244,499712,0.030244110880266607,6.647566080245071e-05,0.00048828125,128.63493965366968,1.4600421316270524,2.0810811695088045
245,501760,0.03362707354370477,1.033104256856275e-05,0.000244140625,128.8030750213882,1.4600937868398953,2.0815694507588045
246,503808,0.033850247327888584,0.0,0.0,128.97232625802764,1.4600937868398953,2.0815694507588045
247,505856,0.040099902876966936,1.4760713812915624e-05,0.0013144793257365318,129.17282577241247,1.46016759040896,2.0841984094102775
248,507904,0.03853483716906814,0.0002543028814233427,0.001708984375,129.3654999582578,1.4614391048160766,2.0876163781602775
249,509952,0.042472720471709594,0.00013392729240221978,0.001220703125,129.57786356061635,1.4621087412780878,2.0900577844102775
250,512000,0.033895631412902805,5.233967874029941e-06,0.000244140625,129.74734171768085,1.462134911117458,2.0905460656602775
251,514048,0.03281184677348285,0.0,0.0,129.91140095154827,1.462134911117458,2.0905460656602775
252,516096,0.05543696168588136,5.3330276680901584e-05,0.0009765625,130.18858575997768,1.4624015625008624,2.0924991906602775
