label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,74,6.5982969851935485,60.75206731929943,4800,1,526.0784110594104,418.5594710540626,189.27237549013483,11.10003737143097,6.464968631981773,355.0,rolled
0,75,12.369763528034376,95.37697850798271,4800,1,3393.7404009302145,700.7451822598416,299.97069471749853,21.234141770346607,12.201391909502277,460.0,rolled
0,76,14.176428356245047,128.74562923893754,4800,1,10380.266377588301,742.7978207842395,299.81899495941536,34.61794270553894,13.086241170193297,620.0,rolled
0,77,9.622879203151914,125.05524790230079,4800,1,1996.9307588845818,694.1629734150935,299.4906356826051,17.569516658042396,10.746621843672042,355.0,rolled
0,78,10.52757787708261,62.48481954376525,4800,1,1587.4393229178174,539.641256092722,270.0349296147515,15.905570242153923,8.276229473473256,355.0,rolled
0,79,8.176970278208033,111.51303115117922,4800,1,1262.0198993953265,604.9399770269847,256.2411838865584,15.029504545792053,9.37905202889147,355.0,rolled
0,80,12.288686943490536,28.496485841875156,4800,1,1490.255155866779,476.5432339990951,243.3483988285306,14.431607462368094,7.2928756027396275,355.0,rolled
0,81,13.971242856225135,65.49164213915066,4800,1,3541.2423850296295,748.0762253780063,299.85668202348427,22.42321090879836,11.456875093519944,355.0,rolled
0,82,14.418808890668389,116.77187471573905,4800,1,8074.073891908831,749.655925227094,299.99234321387416,34.980931533759346,16.771951409535014,500.0,rolled
0,83,7.7385073917527105,22.07346735358761,4800,1,440.26338907432876,317.1404014347221,160.53971845191023,9.434942099745983,6.026227629540872,355.0,rolled
0,84,14.63185994050811,24.684482331154072,4800,1,2122.012274810312,517.3051752225637,267.8793522138353,15.785148633832842,7.920305633664894,355.0,rolled
0,85,12.074942794608582,43.692175009162966,4800,1,1804.7596638996392,530.0460450583856,270.398115047719,15.965263767108013,8.123880360718315,355.0,rolled
0,86,12.666301665328024,82.293567041722,4800,1,3297.0033273385025,670.8099845506749,299.92377055890415,20.60598403054451,11.668064552850321,460.0,rolled
0,87,9.906572703452747,45.201489834219814,4800,1,1137.4108826098377,467.83180491662193,236.2512972260265,13.908242968053578,7.2025133182049785,355.0,rolled
0,88,11.579966302524934,89.92779505044012,4800,1,2609.39075787074,745.1657721266765,299.79815325805805,18.154011499028638,11.614000260601982,355.0,rolled
0,89,10.766840208494838,82.29628642453052,4800,1,2052.213525021165,639.8881393949412,294.62632766865806,17.312793256453247,9.86262938844029,355.0,rolled
0,90,11.938853675840171,126.71114423885392,4800,1,3696.795050052734,746.6151333275271,299.98802884757515,23.989685853523667,12.952903229474384,460.0,rolled
0,91,13.18175818252128,25.462064983480886,4800,1,1666.2564618144334,484.07956060112804,249.8304898432549,14.719244802501159,7.411957492579876,355.0,rolled
0,92,7.190344404916757,118.77284712915103,4800,1,945.9218792996822,502.6774857571132,251.95463143629362,14.915096975912629,7.709331712631196,355.0,rolled
0,93,13.796620161976008,114.42739684291209,4800,1,5486.031222933644,748.5990252457324,299.3877357272128,31.985132254448164,15.997560653792759,460.0,rolled
0,94,12.365236949020805,139.91264184653608,4800,1,4499.236528260592,749.861574258071,299.6185656265283,29.148804389553273,14.576057659747816,460.0,rolled
0,95,9.128113397597982,136.9884536123197,4800,1,1855.6507424721096,697.6277687904008,293.50294980766796,17.16171674364985,10.814395427867522,355.0,rolled
0,96,9.734566309688706,35.34869783076673,4800,1,946.2040839268832,425.3579772618135,218.89989733579856,12.895630208602679,6.509208885017126,355.0,rolled
0,97,8.480220340723028,102.55089545354821,4800,1,1309.799127377092,601.0989398527549,257.9447410312701,15.100991938311875,9.307314182419235,355.0,rolled
0,98,10.171093591789077,22.659404559844205,4800,1,826.0490998079831,391.63559207814865,199.31366957669297,11.74343376048944,6.000637270421585,355.0,rolled
0,99,9.96404851720484,23.994014504421276,4800,1,811.1862790052236,390.4335664351368,199.26294026702317,11.803208357843296,6.005883096652717,355.0,rolled
0,100,6.971494939470203,132.87824526673305,4800,1,954.3399810619503,579.6702610971217,238.3430283665667,13.943424072670311,9.002399123100991,355.0,rolled
