label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total
1,208,gp,2,51,9.272727272727272,52.72727272727273,1070.6846994207378,none,1,0.053149803832273745,8,0,8
1,208,gp,2,51,9.272727272727272,52.72727272727273,1070.6846994207378,scale,1,0.05093334013819284,8,18,26
1,208,gp,2,51,9.272727272727272,52.72727272727273,1070.6846994207378,scale+thin,1,0.05093334013819284,8,55,63
1,208,gp,3,51,9.272727272727272,52.72727272727273,1070.6846994207378,none,1,0.053149803832273745,13,0,13
1,208,gp,3,51,9.272727272727272,52.72727272727273,1070.6846994207378,scale,1,0.05093334013819284,13,18,31
1,208,gp,3,51,9.272727272727272,52.72727272727273,1070.6846994207378,scale+thin,1,0.05093334013819284,13,55,68
1,208,gp,1,52,9.272727272727272,63.63636363636363,1216.7126656588257,none,1,0.03082120609565253,3,0,3
1,208,gp,1,52,9.272727272727272,63.63636363636363,1216.7126656588257,scale,1,0.029146739273596012,3,18,21
1,208,gp,1,52,9.272727272727272,63.63636363636363,1216.7126656588257,scale+thin,1,0.029146739273596012,3,55,58
1,208,gp,2,52,9.272727272727272,63.63636363636363,1216.7126656588257,none,1,0.03082120609565253,8,0,8
1,208,gp,2,52,9.272727272727272,63.63636363636363,1216.7126656588257,scale,1,0.029146739273596012,8,18,26
1,208,gp,2,52,9.272727272727272,63.63636363636363,1216.7126656588257,scale+thin,1,0.029146739273596012,8,55,63
1,208,gp,3,52,9.272727272727272,63.63636363636363,1216.7126656588257,none,1,0.03082120609565253,13,0,13
1,208,gp,3,52,9.272727272727272,63.63636363636363,1216.7126656588257,scale,1,0.029146739273596012,13,18,31
1,208,gp,3,52,9.272727272727272,63.63636363636363,1216.7126656588257,scale+thin,1,0.029146739273596012,13,55,68
1,208,gp,1,53,9.272727272727272,74.54545454545453,1356.4151141978043,none,1,0.01276700648630702,3,0,3
1,208,gp,1,53,9.272727272727272,74.54545454545453,1356.4151141978043,scale,1,0.011284004357208222,3,18,21
1,208,gp,1,53,9.272727272727272,74.54545454545453,1356.4151141978043,scale+thin,1,0.011284004357208222,3,55,58
1,208,gp,2,53,9.272727272727272,74.54545454545453,1356.4151141978043,none,1,0.01276700648630702,6,0,6
1,208,gp,2,53,9.272727272727272,74.54545454545453,1356.4151141978043,scale,1,0.011284004357208222,6,18,24
1,208,gp,2,53,9.272727272727272,74.54545454545453,1356.4151141978043,scale+thin,1,0.011284004357208222,6,55,61
1,208,gp,3,53,9.272727272727272,74.54545454545453,1356.4151141978043,none,1,0.01276700648630702,11,0,11
1,208,gp,3,53,9.272727272727272,74.54545454545453,1356.4151141978043,scale,1,0.011284004357208222,11,18,29
1,208,gp,3,53,9.272727272727272,74.54545454545453,1356.4151141978043,scale+thin,1,0.011284004357208222,11,55,66
1,208,gp,1,56,9.272727272727272,107.27272727272728,1647.0835657255905,none,1,0.032997417165443244,3,0,3
1,208,gp,1,56,9.272727272727272,107.27272727272728,1647.0835657255905,scale,1,0.031272167398427975,3,18,21
1,208,gp,1,56,9.272727272727272,107.27272727272728,1647.0835657255905,scale+thin,1,0.031272167398427975,3,56,59
1,208,gp,2,56,9.272727272727272,107.27272727272728,1647.0835657255905,none,1,0.032997417165443244,6,0,6
1,208,gp,2,56,9.272727272727272,107.27272727272728,1647.0835657255905,scale,1,0.031272167398427975,6,18,24
1,208,gp,2,56,9.272727272727272,107.27272727272728,1647.0835657255905,scale+thin,1,0.031272167398427975,6,56,62
1,208,gp,3,56,9.272727272727272,107.27272727272728,1647.0835657255905,none,1,0.032997417165443244,9,0,9
1,208,gp,3,56,9.272727272727272,107.27272727272728,1647.0835657255905,scale,1,0.031272167398427975,9,18,27
1,208,gp,3,56,9.272727272727272,107.27272727272728,1647.0835657255905,scale+thin,1,0.031272167398427975,9,56,65
1,208,gp,1,54,9.272727272727272,85.45454545454545,1422.5235716023028,none,1,0.045687178150552565,3,0,3
1,208,gp,1,54,9.272727272727272,85.45454545454545,1422.5235716023028,scale,1,0.04415597077349909,3,18,21
1,208,gp,1,54,9.272727272727272,85.45454545454545,1422.5235716023028,scale+thin,1,0.04415597077349909,3,55,58
1,208,gp,2,54,9.272727272727272,85.45454545454545,1422.5235716023028,none,1,0.045687178150552565,6,0,6
1,208,gp,2,54,9.272727272727272,85.45454545454545,1422.5235716023028,scale,1,0.04415597077349909,6,18,24
1,208,gp,2,54,9.272727272727272,85.45454545454545,1422.5235716023028,scale+thin,1,0.04415597077349909,6,55,61
1,208,gp,3,54,9.272727272727272,85.45454545454545,1422.5235716023028,none,1,0.045687178150552565,9,0,9
1,208,gp,3,54,9.272727272727272,85.45454545454545,1422.5235716023028,scale,1,0.04415597077349909,9,18,27
1,208,gp,3,54,9.272727272727272,85.45454545454545,1422.5235716023028,scale+thin,1,0.04415597077349909,9,55,64
1,208,gp,1,55,9.272727272727272,96.36363636363636,1530.0841209322955,none,1,0.043415748269342025,3,0,3
1,208,gp,1,55,9.272727272727272,96.36363636363636,1530.0841209322955,scale,1,0.041816274994768365,3,18,21
1,208,gp,1,55,9.272727272727272,96.36363636363636,1530.0841209322955,scale+thin,1,0.041816274994768365,3,56,59
1,208,gp,2,55,9.272727272727272,96.36363636363636,1530.0841209322955,none,1,0.043415748269342025,6,0,6
1,208,gp,2,55,9.272727272727272,96.36363636363636,1530.0841209322955,scale,1,0.041816274994768365,6,18,24
1,208,gp,2,55,9.272727272727272,96.36363636363636,1530.0841209322955,scale+thin,1,0.041816274994768365,6,56,62
1,208,gp,3,55,9.272727272727272,96.36363636363636,1530.0841209322955,none,1,0.043415748269342025,9,0,9
1,208,gp,3,55,9.272727272727272,96.36363636363636,1530.0841209322955,scale,1,0.041816274994768365,9,18,27
1,208,gp,3,55,9.272727272727272,96.36363636363636,1530.0841209322955,scale+thin,1,0.041816274994768365,9,56,65
1,208,gp,1,58,9.272727272727272,129.0909090909091,1876.6125693849333,none,1,0.012005833801734811,5,0,5
1,208,gp,1,58,9.272727272727272,129.0909090909091,1876.6125693849333,scale,1,0.0111489851615445,5,18,23
1,208,gp,1,58,9.272727272727272,129.0909090909091,1876.6125693849333,scale+thin,1,0.0111489851615445,5,57,62
1,208,gp,2,58,9.272727272727272,129.0909090909091,1876.6125693849333,none,1,0.012005833801734811,8,0,8
1,208,gp,2,58,9.272727272727272,129.0909090909091,1876.6125693849333,scale,1,0.0111489851615445,8,18,26
1,208,gp,2,58,9.272727272727272,129.0909090909091,1876.6125693849333,scale+thin,1,0.0111489851615445,8,57,65
1,208,gp,3,58,9.272727272727272,129.0909090909091,1876.6125693849333,none,1,0.012005833801734811,11,0,11
1,208,gp,3,58,9.272727272727272,129.0909090909091,1876.6125693849333,scale,1,0.0111489851615445,11,18,29
1,208,gp,3,58,9.272727272727272,129.0909090909091,1876.6125693849333,scale+thin,1,0.0111489851615445,11,57,68
1,208,gp,1,57,9.272727272727272,118.18181818181816,1794.0191544704012,none,1,0.0048416999196927435,3,0,3
1,208,gp,1,57,9.272727272727272,118.18181818181816,1794.0191544704012,scale,1,0.0030256001401398613,3,18,21
1,208,gp,1,57,9.272727272727272,118.18181818181816,1794.0191544704012,scale+thin,1,0.0030256001401398613,3,56,59
1,208,gp,2,57,9.272727272727272,118.18181818181816,1794.0191544704012,none,1,0.0048416999196927435,6,0,6
1,208,gp,2,57,9.272727272727272,118.18181818181816,1794.0191544704012,scale,1,0.0030256001401398613,6,18,24
1,208,gp,2,57,9.272727272727272,118.18181818181816,1794.0191544704012,scale+thin,1,0.0030256001401398613,6,56,62
1,208,gp,3,57,9.272727272727272,118.18181818181816,1794.0191544704012,none,1,0.0048416999196927435,9,0,9
1,208,gp,3,57,9.272727272727272,118.18181818181816,1794.0191544704012,scale,1,0.0030256001401398613,9,18,27
1,208,gp,3,57,9.272727272727272,118.18181818181816,1794.0191544704012,scale+thin,1,0.0030256001401398613,9,56,65
1,208,gp,1,59,9.272727272727272,140.0,1975.8458780810136,none,1,0.011673683190536188,4,0,4
1,208,gp,1,59,9.272727272727272,140.0,1975.8458780810136,scale,1,0.010169143741729725,4,18,22
1,208,gp,1,59,9.272727272727272,140.0,1975.8458780810136,scale+thin,1,0.010169143741729725,4,58,62
1,208,gp,2,59,9.272727272727272,140.0,1975.8458780810136,none,1,0.011673683190536188,7,0,7
1,208,gp,2,59,9.272727272727272,140.0,1975.8458780810136,scale,1,0.010169143741729725,7,18,25
1,208,gp,2,59,9.272727272727272,140.0,1975.8458780810136,scale+thin,1,0.010169143741729725,7,58,65
1,208,gp,3,59,9.272727272727272,140.0,1975.8458780810136,none,1,0.011673683190536188,10,0,10
1,208,gp,3,59,9.272727272727272,140.0,1975.8458780810136,scale,1,0.010169143741729725,10,18,28
1,208,gp,3,59,9.272727272727272,140.0,1975.8458780810136,scale+thin,1,0.010169143741729725,10,58,68
1,208,gp,1,60,10.09090909090909,20.0,771.2799576046779,none,1,0.06650377288105669,5,0,5
1,208,gp,1,60,10.09090909090909,20.0,771.2799576046779,scale,1,0.0651372321954935,5,18,23
1,208,gp,1,60,10.09090909090909,20.0,771.2799576046779,scale+thin,1,0.0651372321954935,5,55,60
1,208,gp,2,60,10.09090909090909,20.0,771.2799576046779,none,1,0.06650377288105669,10,0,10
1,208,gp,2,60,10.09090909090909,20.0,771.2799576046779,scale,1,0.0651372321954935,10,18,28
1,208,gp,2,60,10.09090909090909,20.0,771.2799576046779,scale+thin,1,0.0651372321954935,10,55,65
1,208,gp,3,60,10.09090909090909,20.0,771.2799576046779,none,1,0.06650377288105669,15,0,15
1,208,gp,3,60,10.09090909090909,20.0,771.2799576046779,scale,1,0.0651372321954935,15,18,33
1,208,gp,3,60,10.09090909090909,20.0,771.2799576046779,scale+thin,1,0.0651372321954935,15,55,70
1,208,gp,1,61,10.09090909090909,30.909090909090907,964.7090665866748,none,1,0.07152725763666479,5,0,5
1,208,gp,1,61,10.09090909090909,30.909090909090907,964.7090665866748,scale,1,0.07010526159277197,5,18,23
1,208,gp,1,61,10.09090909090909,30.909090909090907,964.7090665866748,scale+thin,1,0.07010526159277197,5,55,60
1,208,gp,2,61,10.09090909090909,30.909090909090907,964.7090665866748,none,1,0.07152725763666479,10,0,10
1,208,gp,2,61,10.09090909090909,30.909090909090907,964.7090665866748,scale,1,0.07010526159277197,10,18,28
1,208,gp,2,61,10.09090909090909,30.909090909090907,964.7090665866748,scale+thin,1,0.07010526159277197,10,55,65
1,208,gp,3,61,10.09090909090909,30.909090909090907,964.7090665866748,none,1,0.07152725763666479,15,0,15
1,208,gp,3,61,10.09090909090909,30.909090909090907,964.7090665866748,scale,1,0.07010526159277197,15,18,33
1,208,gp,3,61,10.09090909090909,30.909090909090907,964.7090665866748,scale+thin,1,0.07010526159277197,15,55,70
1,208,gp,1,65,10.09090909090909,74.54545454545453,1593.8205978972342,none,1,0.05782808256129823,3,0,3
1,208,gp,1,65,10.09090909090909,74.54545454545453,1593.8205978972342,scale,1,0.056254903277588975,3,18,21
1,208,gp,1,65,10.09090909090909,74.54545454545453,1593.8205978972342,scale+thin,1,0.056254903277588975,3,55,58
1,208,gp,2,65,10.09090909090909,74.54545454545453,1593.8205978972342,none,1,0.05782808256129823,6,0,6
1,208,gp,2,65,10.09090909090909,74.54545454545453,1593.8205978972342,scale,1,0.056254903277588975,6,18,24
1,208,gp,2,65,10.09090909090909,74.54545454545453,1593.8205978972342,scale+thin,1,0.056254903277588975,6,55,61
1,208,gp,3,65,10.09090909090909,74.54545454545453,1593.8205978972342,none,1,0.05782808256129823,9,0,9
1,208,gp,3,65,10.09090909090909,74.54545454545453,1593.8205978972342,scale,1,0.056254903277588975,9,18,27
1,208,gp,3,65,10.09090909090909,74.54545454545453,1593.8205978972342,scale+thin,1,0.056254903277588975,9,55,64
1,208,gp,1,62,10.09090909090909,41.81818181818181,1147.2574547707825,none,1,0.06136738951990406,5,0,5
1,208,gp,1,62,10.09090909090909,41.81818181818181,1147.2574547707825,scale,1,0.05993459986542882,5,18,23
1,208,gp,1,62,10.09090909090909,41.81818181818181,1147.2574547707825,scale+thin,1,0.05993459986542882,5,55,60
1,208,gp,2,62,10.09090909090909,41.81818181818181,1147.2574547707825,none,1,0.06136738951990406,10,0,10
1,208,gp,2,62,10.09090909090909,41.81818181818181,1147.2574547707825,scale,1,0.05993459986542882,10,18,28
1,208,gp,2,62,10.09090909090909,41.81818181818181,1147.2574547707825,scale+thin,1,0.05993459986542882,10,55,65
1,208,gp,3,62,10.09090909090909,41.81818181818181,1147.2574547707825,none,1,0.06136738951990406,15,0,15
1,208,gp,3,62,10.09090909090909,41.81818181818181,1147.2574547707825,scale,1,0.05993459986542882,15,18,33
1,208,gp,3,62,10.09090909090909,41.81818181818181,1147.2574547707825,scale+thin,1,0.05993459986542882,15,55,70
1,208,gp,1,63,10.09090909090909,52.72727272727273,1318.1429375417918,none,1,0.05074341826624518,3,0,3
1,208,gp,1,63,10.09090909090909,52.72727272727273,1318.1429375417918,scale,1,0.049060619991056376,3,18,21
1,208,gp,1,63,10.09090909090909,52.72727272727273,1318.1429375417918,scale+thin,1,0.049060619991056376,3,55,58
1,208,gp,2,63,10.09090909090909,52.72727272727273,1318.1429375417918,none,1,0.05074341826624518,8,0,8
1,208,gp,2,63,10.09090909090909,52.72727272727273,1318.1429375417918,scale,1,0.049060619991056376,8,18,26
1,208,gp,2,63,10.09090909090909,52.72727272727273,1318.1429375417918,scale+thin,1,0.049060619991056376,8,55,63
1,208,gp,3,63,10.09090909090909,52.72727272727273,1318.1429375417918,none,1,0.05074341826624518,13,0,13
1,208,gp,3,63,10.09090909090909,52.72727272727273,1318.1429375417918,scale,1,0.049060619991056376,13,18,31
1,208,gp,3,63,10.09090909090909,52.72727272727273,1318.1429375417918,scale+thin,1,0.049060619991056376,13,55,68
1,208,gp,1,64,10.09090909090909,63.63636363636363,1473.4968374975142,none,1,0.04504328029235816,3,0,3
1,208,gp,1,64,10.09090909090909,63.63636363636363,1473.4968374975142,scale,1,0.04356081957422897,3,18,21
1,208,gp,1,64,10.09090909090909,63.63636363636363,1473.4968374975142,scale+thin,1,0.04356081957422897,3,55,58
1,208,gp,2,64,10.09090909090909,63.63636363636363,1473.4968374975142,none,1,0.04504328029235816,6,0,6
1,208,gp,2,64,10.09090909090909,63.63636363636363,1473.4968374975142,scale,1,0.04356081957422897,6,18,24
1,208,gp,2,64,10.09090909090909,63.63636363636363,1473.4968374975142,scale+thin,1,0.04356081957422897,6,55,61
1,208,gp,3,64,10.09090909090909,63.63636363636363,1473.4968374975142,none,1,0.04504328029235816,11,0,11
1,208,gp,3,64,10.09090909090909,63.63636363636363,1473.4968374975142,scale,1,0.04356081957422897,11,18,29
1,208,gp,3,64,10.09090909090909,63.63636363636363,1473.4968374975142,scale+thin,1,0.04356081957422897,11,55,66
1,208,gp,1,69,10.09090909090909,118.18181818181816,2170.353625378734,none,1,0.0213314415918211,4,0,4
1,208,gp,1,69,10.09090909090909,118.18181818181816,2170.353625378734,scale,1,0.019835898497807092,4,18,22
1,208,gp,1,69,10.09090909090909,118.18181818181816,2170.353625378734,scale+thin,1,0.01853526470057698,4,76,80
1,208,gp,2,69,10.09090909090909,118.18181818181816,2170.353625378734,none,1,0.0213314415918211,7,0,7
1,208,gp,2,69,10.09090909090909,118.18181818181816,2170.353625378734,scale,1,0.019835898497807092,7,18,25
1,208,gp,2,69,10.09090909090909,118.18181818181816,2170.353625378734,scale+thin,1,0.01853526470057698,7,76,83
1,208,gp,3,69,10.09090909090909,118.18181818181816,2170.353625378734,none,1,0.0213314415918211,10,0,10
1,208,gp,3,69,10.09090909090909,118.18181818181816,2170.353625378734,scale,1,0.019835898497807092,10,18,28
1,208,gp,3,69,10.09090909090909,118.18181818181816,2170.353625378734,scale+thin,1,0.01853526470057698,10,76,86
1,208,gp,1,70,10.09090909090909,129.0909090909091,2307.5736162550616,none,1,0.057546067051404526,3,0,3
1,208,gp,1,70,10.09090909090909,129.0909090909091,2307.5736162550616,scale,1,0.05541707247384764,3,18,21
1,208,gp,1,70,10.09090909090909,129.0909090909091,2307.5736162550616,scale+thin,1,0.05541707247384764,3,56,59
1,208,gp,2,70,10.09090909090909,129.0909090909091,2307.5736162550616,none,1,0.014929374816275987,7,0,7
1,208,gp,2,70,10.09090909090909,129.0909090909091,2307.5736162550616,scale,1,0.013930735325755395,7,18,25
1,208,gp,2,70,10.09090909090909,129.0909090909091,2307.5736162550616,scale+thin,1,0.008792560892360246,7,76,83
1,208,gp,3,70,10.09090909090909,129.0909090909091,2307.5736162550616,none,1,0.014929374816275987,10,0,10
1,208,gp,3,70,10.09090909090909,129.0909090909091,2307.5736162550616,scale,1,0.013930735325755395,10,18,28
1,208,gp,3,70,10.09090909090909,129.0909090909091,2307.5736162550616,scale+thin,1,0.008792560892360246,10,76,86
1,208,gp,1,66,10.09090909090909,85.45454545454545,1744.078619322344,none,1,0.0464414815841665,3,0,3
1,208,gp,1,66,10.09090909090909,85.45454545454545,1744.078619322344,scale,1,0.044693778354421454,3,18,21
1,208,gp,1,66,10.09090909090909,85.45454545454545,1744.078619322344,scale+thin,1,0.044693778354421454,3,56,59
1,208,gp,2,66,10.09090909090909,85.45454545454545,1744.078619322344,none,1,0.0464414815841665,6,0,6
1,208,gp,2,66,10.09090909090909,85.45454545454545,1744.078619322344,scale,1,0.044693778354421454,6,18,24
1,208,gp,2,66,10.09090909090909,85.45454545454545,1744.078619322344,scale+thin,1,0.044693778354421454,6,56,62
1,208,gp,3,66,10.09090909090909,85.45454545454545,1744.078619322344,none,1,0.0464414815841665,9,0,9
1,208,gp,3,66,10.09090909090909,85.45454545454545,1744.078619322344,scale,1,0.044693778354421454,9,18,27
1,208,gp,3,66,10.09090909090909,85.45454545454545,1744.078619322344,scale+thin,1,0.044693778354421454,9,56,65
1,208,gp,1,67,10.09090909090909,96.36363636363636,1930.113776773892,none,1,0.014606731827800479,3,0,3
1,208,gp,1,67,10.09090909090909,96.36363636363636,1930.113776773892,scale,1,0.012680179312033246,3,18,21
1,208,gp,1,67,10.09090909090909,96.36363636363636,1930.113776773892,scale+thin,1,0.012680179312033246,3,56,59
1,208,gp,2,67,10.09090909090909,96.36363636363636,1930.113776773892,none,1,0.014606731827800479,6,0,6
1,208,gp,2,67,10.09090909090909,96.36363636363636,1930.113776773892,scale,1,0.012680179312033246,6,18,24
1,208,gp,2,67,10.09090909090909,96.36363636363636,1930.113776773892,scale+thin,1,0.012680179312033246,6,56,62
1,208,gp,3,67,10.09090909090909,96.36363636363636,1930.113776773892,none,1,0.014606731827800479,9,0,9
1,208,gp,3,67,10.09090909090909,96.36363636363636,1930.113776773892,scale,1,0.012680179312033246,9,18,27
1,208,gp,3,67,10.09090909090909,96.36363636363636,1930.113776773892,scale+thin,1,0.012680179312033246,9,56,65
1,208,gp,1,68,10.09090909090909,107.27272727272728,2067.605711285596,none,1,0.008696736923193837,5,0,5
1,208,gp,1,68,10.09090909090909,107.27272727272728,2067.605711285596,scale,1,0.007635003599129941,5,18,23
1,208,gp,1,68,10.09090909090909,107.27272727272728,2067.605711285596,scale+thin,1,0.007635003599129941,5,57,62
1,208,gp,2,68,10.09090909090909,107.27272727272728,2067.605711285596,none,1,0.008696736923193837,8,0,8
1,208,gp,2,68,10.09090909090909,107.27272727272728,2067.605711285596,scale,1,0.007635003599129941,8,18,26
1,208,gp,2,68,10.09090909090909,107.27272727272728,2067.605711285596,scale+thin,1,0.007635003599129941,8,57,65
1,208,gp,3,68,10.09090909090909,107.27272727272728,2067.605711285596,none,1,0.008696736923193837,11,0,11
1,208,gp,3,68,10.09090909090909,107.27272727272728,2067.605711285596,scale,1,0.007635003599129941,11,18,29
1,208,gp,3,68,10.09090909090909,107.27272727272728,2067.605711285596,scale+thin,1,0.007635003599129941,11,57,68
1,208,gp,1,71,10.09090909090909,140.0,2443.406284429296,none,1,0.008010023424245727,4,0,4
1,208,gp,1,71,10.09090909090909,140.0,2443.406284429296,scale,1,0.0078023904512412035,4,18,22
1,208,gp,1,71,10.09090909090909,140.0,2443.406284429296,scale+thin,1,-0.0008677588382898227,4,77,81
1,208,gp,2,71,10.09090909090909,140.0,2443.406284429296,none,1,0.008010023424245727,9,0,9
1,208,gp,2,71,10.09090909090909,140.0,2443.406284429296,scale,1,0.0078023904512412035,9,18,27
1,208,gp,2,71,10.09090909090909,140.0,2443.406284429296,scale+thin,1,-0.0008677588382898227,9,77,86
1,208,gp,3,71,10.09090909090909,140.0,2443.406284429296,none,1,0.008010023424245727,12,0,12
1,208,gp,3,71,10.09090909090909,140.0,2443.406284429296,scale,1,0.0078023904512412035,12,18,30
1,208,gp,3,71,10.09090909090909,140.0,2443.406284429296,scale+thin,1,-0.0008677588382898227,12,77,89
1,208,gp,1,73,10.90909090909091,30.909090909090907,1197.1649157491154,none,1,0.046598161889660705,5,0,5
1,208,gp,1,73,10.90909090909091,30.909090909090907,1197.1649157491154,scale,1,0.045209248602438246,5,18,23
1,208,gp,1,73,10.90909090909091,30.909090909090907,1197.1649157491154,scale+thin,1,0.045209248602438246,5,55,60
1,208,gp,2,73,10.90909090909091,30.909090909090907,1197.1649157491154,none,1,0.046598161889660705,10,0,10
1,208,gp,2,73,10.90909090909091,30.909090909090907,1197.1649157491154,scale,1,0.045209248602438246,10,18,28
1,208,gp,2,73,10.90909090909091,30.909090909090907,1197.1649157491154,scale+thin,1,0.045209248602438246,10,55,65
1,208,gp,3,73,10.90909090909091,30.909090909090907,1197.1649157491154,none,1,0.046598161889660705,15,0,15
1,208,gp,3,73,10.90909090909091,30.909090909090907,1197.1649157491154,scale,1,0.045209248602438246,15,18,33
1,208,gp,3,73,10.90909090909091,30.909090909090907,1197.1649157491154,scale+thin,1,0.045209248602438246,15,55,70
1,208,gp,1,72,10.90909090909091,20.0,939.0466900997784,none,1,0.0633050876439718,5,0,5
1,208,gp,1,72,10.90909090909091,20.0,939.0466900997784,scale,1,0.061942645521984474,5,18,23
1,208,gp,1,72,10.90909090909091,20.0,939.0466900997784,scale+thin,1,0.061942645521984474,5,55,60
1,208,gp,2,72,10.90909090909091,20.0,939.0466900997784,none,1,0.0633050876439718,10,0,10
1,208,gp,2,72,10.90909090909091,20.0,939.0466900997784,scale,1,0.061942645521984474,10,18,28
1,208,gp,2,72,10.90909090909091,20.0,939.0466900997784,scale+thin,1,0.061942645521984474,10,55,65
1,208,gp,3,72,10.90909090909091,20.0,939.0466900997784,none,1,0.0633050876439718,15,0,15
1,208,gp,3,72,10.90909090909091,20.0,939.0466900997784,scale,1,0.061942645521984474,15,18,33
1,208,gp,3,72,10.90909090909091,20.0,939.0466900997784,scale+thin,1,0.061942645521984474,15,55,70
1,208,gp,1,75,10.90909090909091,52.72727272727273,1588.7457907355176,none,1,0.05434071541444574,3,0,3
1,208,gp,1,75,10.90909090909091,52.72727272727273,1588.7457907355176,scale,1,0.052893295885284575,3,18,21
1,208,gp,1,75,10.90909090909091,52.72727272727273,1588.7457907355176,scale+thin,1,0.052893295885284575,3,55,58
1,208,gp,2,75,10.90909090909091,52.72727272727273,1588.7457907355176,none,1,0.05434071541444574,6,0,6
1,208,gp,2,75,10.90909090909091,52.72727272727273,1588.7457907355176,scale,1,0.052893295885284575,6,18,24
1,208,gp,2,75,10.90909090909091,52.72727272727273,1588.7457907355176,scale+thin,1,0.052893295885284575,6,55,61
1,208,gp,3,75,10.90909090909091,52.72727272727273,1588.7457907355176,none,1,0.05434071541444574,11,0,11
1,208,gp,3,75,10.90909090909091,52.72727272727273,1588.7457907355176,scale,1,0.052893295885284575,11,18,29
1,208,gp,3,75,10.90909090909091,52.72727272727273,1588.7457907355176,scale+thin,1,0.052893295885284575,11,55,66
1,208,gp,1,74,10.90909090909091,41.81818181818181,1403.509472950396,none,1,0.05077312376919241,3,0,3
1,208,gp,1,74,10.90909090909091,41.81818181818181,1403.509472950396,scale,1,0.04899415603433477,3,18,21
1,208,gp,1,74,10.90909090909091,41.81818181818181,1403.509472950396,scale+thin,1,0.04899415603433477,3,55,58
1,208,gp,2,74,10.90909090909091,41.81818181818181,1403.509472950396,none,1,0.05077312376919241,8,0,8
1,208,gp,2,74,10.90909090909091,41.81818181818181,1403.509472950396,scale,1,0.04899415603433477,8,18,26
1,208,gp,2,74,10.90909090909091,41.81818181818181,1403.509472950396,scale+thin,1,0.04899415603433477,8,55,63
1,208,gp,3,74,10.90909090909091,41.81818181818181,1403.509472950396,none,1,0.05077312376919241,13,0,13
1,208,gp,3,74,10.90909090909091,41.81818181818181,1403.509472950396,scale,1,0.04899415603433477,13,18,31
1,208,gp,3,74,10.90909090909091,41.81818181818181,1403.509472950396,scale+thin,1,0.04899415603433477,13,55,68
1,208,gp,1,76,10.90909090909091,63.63636363636363,1789.9941201560932,none,1,0.04003177520744727,3,0,3
1,208,gp,1,76,10.90909090909091,63.63636363636363,1789.9941201560932,scale,1,0.03846127561644819,3,18,21
1,208,gp,1,76,10.90909090909091,63.63636363636363,1789.9941201560932,scale+thin,1,0.03846127561644819,3,56,59
1,208,gp,2,76,10.90909090909091,63.63636363636363,1789.9941201560932,none,1,0.04003177520744727,6,0,6
1,208,gp,2,76,10.90909090909091,63.63636363636363,1789.9941201560932,scale,1,0.03846127561644819,6,18,24
1,208,gp,2,76,10.90909090909091,63.63636363636363,1789.9941201560932,scale+thin,1,0.03846127561644819,6,56,62
1,208,gp,3,76,10.90909090909091,63.63636363636363,1789.9941201560932,none,1,0.04003177520744727,9,0,9
1,208,gp,3,76,10.90909090909091,63.63636363636363,1789.9941201560932,scale,1,0.03846127561644819,9,18,27
1,208,gp,3,76,10.90909090909091,63.63636363636363,1789.9941201560932,scale+thin,1,0.03846127561644819,9,56,65
1,208,gp,1,77,10.90909090909091,74.54545454545453,1942.2808212955651,none,1,0.04911486343769522,3,0,3
1,208,gp,1,77,10.90909090909091,74.54545454545453,1942.2808212955651,scale,1,0.047194756107191926,3,18,21
1,208,gp,1,77,10.90909090909091,74.54545454545453,1942.2808212955651,scale+thin,1,0.047194756107191926,3,56,59
1,208,gp,2,77,10.90909090909091,74.54545454545453,1942.2808212955651,none,1,0.04911486343769522,6,0,6
1,208,gp,2,77,10.90909090909091,74.54545454545453,1942.2808212955651,scale,1,0.047194756107191926,6,18,24
1,208,gp,2,77,10.90909090909091,74.54545454545453,1942.2808212955651,scale+thin,1,0.047194756107191926,6,56,62
1,208,gp,3,77,10.90909090909091,74.54545454545453,1942.2808212955651,none,1,0.04911486343769522,9,0,9
1,208,gp,3,77,10.90909090909091,74.54545454545453,1942.2808212955651,scale,1,0.047194756107191926,9,18,27
1,208,gp,3,77,10.90909090909091,74.54545454545453,1942.2808212955651,scale+thin,1,0.047194756107191926,9,56,65
1,208,gp,1,78,10.90909090909091,85.45454545454545,2177.190622234541,none,1,0.012336130856442695,5,0,5
1,208,gp,1,78,10.90909090909091,85.45454545454545,2177.190622234541,scale,1,0.010622237273816504,5,18,23
1,208,gp,1,78,10.90909090909091,85.45454545454545,2177.190622234541,scale+thin,1,0.010622237273816504,5,57,62
1,208,gp,2,78,10.90909090909091,85.45454545454545,2177.190622234541,none,1,0.012336130856442695,8,0,8
1,208,gp,2,78,10.90909090909091,85.45454545454545,2177.190622234541,scale,1,0.010622237273816504,8,18,26
1,208,gp,2,78,10.90909090909091,85.45454545454545,2177.190622234541,scale+thin,1,0.010622237273816504,8,57,65
1,208,gp,3,78,10.90909090909091,85.45454545454545,2177.190622234541,none,1,0.012336130856442695,11,0,11
1,208,gp,3,78,10.90909090909091,85.45454545454545,2177.190622234541,scale,1,0.010622237273816504,11,18,29
1,208,gp,3,78,10.90909090909091,85.45454545454545,2177.190622234541,scale+thin,1,0.010622237273816504,11,57,68
