span_m,load_kNm,grade,section_type,h,b,tf,tw,util,mass,cost,co2,governing
6.0,107.27272727272727,355,rolled,471.85664576120786,205.7843603337454,12.226361651248741,7.294106676470284,1.0007069781261764,410.2490050765758,586.6560772595034,1053.10919603157,GA_cost
6.0,107.27272727272727,355,welded,610.8345011377863,233.03203760538426,10.014880766698763,6.0000124422970655,1.0009999029055516,386.8046019723303,657.5678233529617,1117.4784950980625,GA_cost
6.0,107.27272727272727,460,rolled,411.558909032212,185.53545708717763,13.639403058466343,7.128618502469364,1.000999693791927,385.7772889261734,684.7546878439579,906.9624062654336,GA_cost
6.0,107.27272727272727,460,welded,534.2203906492282,218.36576031298313,10.623032669057007,6.000003899816902,1.000999917118066,363.4830008050519,772.7648597115402,961.4125371293622,GA_cost
6.0,107.27272727272727,500,rolled,519.6670406001376,194.43495448999454,9.843027412923249,6.001575431537073,1.000999594670023,337.69509845832135,756.3019425072565,843.7649730079617,GA_cost
6.0,107.27272727272727,500,welded,518.72190783091,205.85964187141943,11.409056210238225,6.0127359674287355,1.000968173971307,361.68405749497174,810.0276151657388,903.7037860569363,GA_cost
6.0,107.27272727272727,550,rolled,502.5037583018234,187.39713105914984,10.094851563361578,6.000005217020213,1.0007145731075595,330.22979279568585,838.8014792394994,811.8500165578953,GA_cost
6.0,107.27272727272727,550,welded,417.00345416110537,215.4498344868391,11.557480534156383,6.016776709510566,1.0009999167580548,346.18752680773645,882.3991262097557,853.0272869387564,GA_cost
6.0,107.27272727272727,620,rolled,478.7334392345027,177.7706691765736,10.915896741946385,6.0,0.9894065339046377,327.51387855875606,919.0101056769213,759.5649370615747,GA_cost
6.0,107.27272727272727,620,welded,400.7843169284083,204.44864490410484,11.97464687269298,6.000001953777778,1.0009451258292845,337.11408296901385,948.4403931137102,783.1521897944491,GA_cost
6.0,107.27272727272727,690,rolled,442.7911419852454,176.96759320456184,11.138494502971938,6.0009466400196985,1.0009992728555162,319.7655515551247,1000.4813193742457,705.9960158718739,GA_cost
6.0,107.27272727272727,690,welded,390.66381437309815,199.06241724416478,11.902714253270531,6.005060771064648,1.000671546911256,326.95751035113767,1025.0837882360006,722.8207096003985,GA_cost
6.0,118.18181818181817,355,rolled,433.5548002241874,222.52762234303168,13.38653460967181,7.198515049012637,1.0004489980543934,439.4557377679493,628.4217050081675,1128.0828788503259,GA_cost
6.0,118.18181818181817,355,welded,627.3999193028505,238.73403935102476,10.442125699849353,6.024439080415226,1.0009999966488161,406.92979407820314,691.7806499329454,1175.6201750919288,GA_cost
6.0,118.18181818181817,460,rolled,450.244857687642,181.4894587448123,13.690793191281283,7.847704778243392,1.0008533775087538,409.88182374873935,727.5402371540123,963.6321676332863,GA_cost
6.0,118.18181818181817,460,welded,549.5659512349151,224.68116976224093,10.933661397791017,6.00020369541756,1.0009982335629177,380.54326900086335,809.0349898958355,1006.5369465072837,GA_cost
6.0,118.18181818181817,500,rolled,522.7351014277581,203.18531679554718,10.246940139158104,6.004834774603383,1.0009828807175705,355.0834928826957,795.2449906600853,887.2116153167034,GA_cost
6.0,118.18181818181817,500,welded,546.1038869469158,211.19362704764947,11.363728854752976,6.161626557202072,1.000993682035295,377.9654580864402,846.4914399303914,944.3844935747794,GA_cost
6.0,118.18181818181817,550,rolled,495.7119742210755,198.21602091481253,10.526970035768656,6.001151895506546,1.0009989842639369,347.25932020878054,882.9575564615005,854.2878048403794,GA_cost
6.0,118.18181818181817,550,welded,431.06809370235624,221.82673915273617,11.827781464641806,6.009559362369959,1.000999642960657,362.47247089334394,924.4784346731565,893.5167527601333,GA_cost
6.0,118.18181818181817,620,rolled,474.7924758328739,191.41799368825727,10.686901200243291,6.006993627837967,1.000999528809506,337.03649041907704,945.2083389040636,781.3723608014388,GA_cost
6.0,118.18181818181817,620,welded,410.31386812900445,209.81230245517386,12.438606318120863,6.000006899278762,1.0009283208563255,354.76510592661833,999.2491584585513,824.767350080107,GA_cost
6.0,118.18181818181817,690,rolled,450.32225969618855,186.17450088702964,11.086361496503313,6.001445993193855,1.0009996197531923,331.2254538860794,1036.1940344034374,731.2334245188728,GA_cost
6.0,118.18181818181817,690,welded,396.94053038360516,203.261935308366,12.555440841395962,6.001711436706945,1.0009999993972458,345.51150123945564,1085.1304860427922,764.6837207763098,GA_cost
6.0,129.09090909090907,355,rolled,527.5040573510161,206.40264366946002,12.473767152188294,8.25351240548856,1.000999974828087,459.78776056979433,657.4964976148059,1180.275181382662,GA_cost
6.0,129.09090909090907,355,welded,622.3877142847299,250.49276148415063,10.952407554854142,6.0457229710400355,0.9995437364830009,429.42722663120594,730.0262852730501,1240.615257737554,GA_cost
6.0,129.09090909090907,460,rolled,449.9335330445046,194.27879474467926,13.704959660698986,7.83085386226418,1.0009999994140868,426.98886982615903,757.9052439414324,1003.8508329612998,GA_cost
6.0,129.09090909090907,460,welded,551.7754812377304,225.1519189038589,12.038627111137332,6.000034497018872,1.0009999708444994,404.4593598965306,859.8805991400241,1069.7950069263234,GA_cost
6.0,129.09090909090907,500,rolled,526.9243154619058,203.26354132806748,11.281009627347528,6.000091192396594,1.0009628719000974,376.46410586462173,843.1290114944068,940.6332149133439,GA_cost
