context_idx,span_m,load_kNm,gt_economy,method,space,budget,seed,feasible,best_economy,gap,n_evals,n_direct,n_sizing,n_feasible_evals,n_at_best,wall_s,hp,h,b,tf,tw,fy,section_type
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,50,0,1,2694.144565682587,0.5017367896932545,50,50,0,5,26,0.02409851300012633,"{""start_evals"": 25}",715.0085905684618,207.10675182207626,25.819328443141355,17.037143804922174,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,50,1,1,3822.856613627912,1.1308895192684987,50,50,0,5,26,0.02699116700000559,"{""start_evals"": 25}",534.5223804097338,270.7245029864406,15.810808092634922,21.659764460587105,550.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,50,2,0,,,50,50,0,0,-1,0.027568949000169596,"{""start_evals"": 25}",,,,,,
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,50,3,0,,,50,50,0,0,-1,0.018323377999877266,"{""start_evals"": 25}",,,,,,
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,50,4,0,,,50,50,0,0,-1,0.012845474999949147,"{""start_evals"": 25}",,,,,,
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,100,0,1,2418.2178882151165,0.3479331489796609,100,100,0,25,94,0.02698082400002022,"{""start_evals"": 25}",674.8063030326836,256.58831067048845,26.718827656500004,13.541099921981914,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,100,1,0,,,100,100,0,0,-1,0.0785606250001365,"{""start_evals"": 25}",,,,,,
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,100,2,1,2554.330248297001,0.4238032196769079,100,100,0,5,1,0.04845496300004015,"{""start_evals"": 25}",537.4009950464475,229.2388443730252,27.16687042308004,22.596127323130254,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,100,3,1,3720.851320303822,1.074030988483078,100,100,0,26,86,0.05366096100010509,"{""start_evals"": 25}",591.5290305557398,225.71554240047917,32.41804638245415,22.947587170903084,460.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,100,4,0,,,100,100,0,0,-1,0.04936520800015387,"{""start_evals"": 25}",,,,,,
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,400,0,1,2417.651405263199,0.34761738704896694,400,400,0,73,300,0.21415664599999218,"{""start_evals"": 25}",621.8034342158642,269.8470792734371,22.196352566687356,13.439207185836494,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,400,1,1,2792.5130064374175,0.5565681110365703,400,400,0,74,374,0.23463603300001523,"{""start_evals"": 25}",724.5810526238653,246.95352958600148,16.19953349398436,9.523512408576877,550.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,400,2,1,3486.4790937614684,0.9433901165847283,400,400,0,41,82,0.11076313800003845,"{""start_evals"": 25}",478.1842863504447,220.98059781609763,29.400151618723733,20.8715730520592,500.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,400,3,1,3629.2604209229544,1.0229775205462177,400,400,0,41,321,0.20386716500001967,"{""start_evals"": 25}",572.3285069179577,271.0938074679388,19.792203152917864,16.36378528291832,550.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,400,4,1,2287.2398255547764,0.27492497493984414,400,400,0,89,135,0.20497921700007282,"{""start_evals"": 25}",730.5688506049669,294.0828895598869,17.02735952476465,9.203872632986526,460.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,1600,0,1,2445.959423675321,0.3633964930532607,1600,1600,0,177,1599,1.0563530920001085,"{""start_evals"": 25}",599.826822070723,224.49704205103066,28.679305422022708,7.101022343132973,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,1600,1,1,2004.8504412447087,0.11751897199589556,1600,1600,0,282,819,1.352665849999994,"{""start_evals"": 25}",747.0051235398673,243.92413059470738,20.404085761925472,11.87953024787823,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,1600,2,1,2277.843367875299,0.2696873175513692,1600,1600,0,257,206,1.3776463070000773,"{""start_evals"": 25}",648.1315596314414,287.70057896015516,21.110641925998372,6.949824693300531,460.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,1600,3,1,1999.9775593159675,0.11480279033384444,1600,1600,0,248,1255,1.3904873789999783,"{""start_evals"": 25}",614.9931305217413,286.52852726904774,18.79771036050775,13.035453213697247,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,1600,4,1,2311.5345363670745,0.2884670325883143,1600,1600,0,199,1598,1.202375492000101,"{""start_evals"": 25}",507.0428383058117,288.6974318150799,25.448495785238617,6.788488810621403,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,4800,0,1,2014.1938791868865,0.12272707577722675,4800,4800,0,450,4268,2.2476618690000123,"{""start_evals"": 25}",570.905310847601,296.3446831514268,17.82444257109374,6.000000000000093,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,4800,1,1,2030.401471342557,0.13176131162431015,4800,4800,0,524,144,2.249388457000123,"{""start_evals"": 25}",652.7991409668821,260.40890561783164,18.014130396070705,11.666178284551531,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,4800,2,1,2092.9520144648754,0.16662746283928054,4800,4800,0,499,2094,2.236289898999985,"{""start_evals"": 25}",599.4943533506538,300.0,21.27741273609025,6.0,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,4800,3,1,2013.4368920615334,0.12230512536300364,4800,4800,0,523,3275,2.262155810999957,"{""start_evals"": 25}",735.8188322109047,283.8959463371899,14.231178613328273,8.044559063338248,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,raw,4800,4,1,2048.8265129565725,0.14203157076179096,4800,4800,0,632,4287,3.156975755000076,"{""start_evals"": 25}",637.3936681287933,262.6263115223489,17.503296107992107,12.50727385526338,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,25,0,1,2834.4308720163776,0.5799334499597963,25,5,20,15,25,0.028050134000068283,"{""start_evals"": 25}",509.88906236579135,239.73305976218117,22.59582692527146,14.731828066607566,500.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,25,1,1,2900.679567418737,0.6168609795445716,25,6,19,12,15,0.017545765000022584,"{""start_evals"": 25}",750.0,288.1280255793895,14.351803270079461,17.413878466044665,460.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,25,2,1,3019.3304212072603,0.6829978730626061,25,9,16,17,18,0.03102673600005801,"{""start_evals"": 25}",698.2521749248025,279.300869969921,15.695548058633374,8.735255234571031,620.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,25,3,1,6370.924861872618,2.551202252215267,25,4,21,15,7,0.011658751999902961,"{""start_evals"": 25}",750.0,186.01643192022553,16.183736691323585,24.776783494738257,690.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,25,4,1,4062.7180009556455,1.2645900913777979,25,5,20,15,10,0.013028028999997332,"{""start_evals"": 25}",506.94177178606975,217.6750681533581,25.395424617891777,9.549925196280814,690.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,50,0,1,1925.0690575629708,0.07304821844628284,50,10,40,19,32,0.036610698999993474,"{""start_evals"": 25}",750.0,237.691022899533,17.897280695357964,12.748964615065507,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,50,1,1,3613.759459650053,1.0143371661585427,50,9,41,29,14,0.02430924099985532,"{""start_evals"": 25}",401.8444324856979,298.9862869384391,35.0,8.253395860406751,500.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,50,2,1,2763.216598433296,0.5402380691130382,50,15,35,29,21,0.03463254999996934,"{""start_evals"": 25}",650.7284715595025,263.8088398214199,14.663499238338616,8.101361378717318,620.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,50,3,1,2314.360202353636,0.29004208042407487,50,11,39,17,8,0.023801049999974566,"{""start_evals"": 25}",654.8222949061142,300.0,20.809788634663903,10.13833048681597,355.0,welded
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,50,4,1,3168.7255659241328,0.7662718695216764,50,14,36,30,25,0.026486523999892597,"{""start_evals"": 25}",546.3253069959516,218.53012279838063,25.49518099314441,6.421631018373177,620.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,100,0,1,2119.44546780478,0.1813951163918568,100,25,75,53,77,0.046627474999922924,"{""start_evals"": 25}",696.4149722815342,282.33039416818957,14.152757278257516,7.825879194089509,500.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,100,1,1,2032.061942354793,0.13268687086825603,100,21,79,48,77,0.04248417700000573,"{""start_evals"": 25}",591.2575946768069,283.8036454448576,18.920243029657172,14.190182272242879,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,100,2,1,2488.7202766284595,0.38723171958726144,100,25,75,61,88,0.03942458999995324,"{""start_evals"": 25}",467.735570347829,260.259434603661,30.363600703760454,8.22889112411073,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,100,3,1,3558.946611815145,0.9837840654860537,100,19,81,57,65,0.05618192499991892,"{""start_evals"": 25}",486.2023776761098,232.35955818775707,27.10861512190499,7.812331180412342,620.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,100,4,1,2445.18894708641,0.3629670235088629,100,24,76,56,46,0.059080367999968075,"{""start_evals"": 25}",541.1463224078211,241.7455060507409,22.533570467688833,8.783070985775193,500.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,400,0,1,2090.443133579948,0.1652289934424096,400,86,314,202,212,0.16475781100007225,"{""start_evals"": 25}",633.0188559059702,264.3199610238847,19.5674553708334,6.65661688255707,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,400,1,1,1877.7437439453372,0.046668726622181245,400,85,315,209,19,0.14940173600007256,"{""start_evals"": 25}",750.0,248.89522042318407,16.59301469487894,12.444761021159204,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,400,2,1,2252.0179438132745,0.2552920286283542,400,80,320,211,127,0.11467980299994451,"{""start_evals"": 25}",669.179477786259,243.109926046327,20.200833857803477,8.875036109063434,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,400,3,1,1878.616383836613,0.0471551427728123,400,97,303,209,259,0.18068456900005003,"{""start_evals"": 25}",750.0,248.97461523947288,16.598307682631525,12.448730761973643,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,400,4,1,1934.2363461083805,0.0781581352064058,400,90,310,213,81,0.15735123599984036,"{""start_evals"": 25}",750.0,234.73345308167092,18.3608882466119,12.726411958750338,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,1600,0,1,1830.8512805203325,0.020530508806526182,1600,345,1255,842,1349,0.6414241600000423,"{""start_evals"": 25}",750.0,259.5953978908881,15.57286992280298,12.055418827584928,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,1600,1,1,1965.980138077515,0.09585236767322991,1600,336,1264,867,928,0.5397800419998475,"{""start_evals"": 25}",750.0,237.6961335623297,17.55527290542097,13.487541046816409,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,1600,2,1,1955.833750472367,0.09019669360761862,1600,332,1268,854,402,0.5774499469998773,"{""start_evals"": 25}",750.0,250.66156638291764,15.687258697304959,13.957926631689121,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,1600,3,1,1969.4740581117471,0.09779990542695227,1600,349,1251,823,899,0.6138241359999483,"{""start_evals"": 25}",716.9458347059773,290.65371677269354,13.996503266226453,7.74184728006693,460.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,1600,4,1,1956.9597978094694,0.09082436100698632,1600,352,1248,876,162,0.6373198939998019,"{""start_evals"": 25}",586.8257086049364,272.3871847755191,21.62043117309305,11.271383834205617,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,4800,0,1,1784.2027866975093,-0.005471718486634414,4800,970,3830,2529,3842,1.713950787000158,"{""start_evals"": 25}",678.3249766458881,280.3276064728552,16.786132597311916,10.722462257512603,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,4800,1,1,1868.946091834538,0.04176484803823377,4800,951,3849,2474,2483,1.7189024140000129,"{""start_evals"": 25}",569.0364162394837,300.0,18.05201024022797,11.762697143511982,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,4800,2,1,1878.616383836613,0.0471551427728123,4800,977,3823,2595,204,1.8159996839999621,"{""start_evals"": 25}",750.0,248.97461523947288,16.598307682631525,12.448730761973643,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,4800,3,1,1776.0833110487015,-0.009997576322976598,4800,965,3835,2550,1302,2.2433661760001087,"{""start_evals"": 25}",582.6677228556176,300.0,18.166405106806028,9.793328235795048,355.0,rolled
57,9.272727272727272,118.18181818181816,1794.0191544704012,ms_slsqp,reparam,4800,4,1,1792.1661947648831,-0.0010328539140179727,4800,955,3845,2526,357,2.97191554799997,"{""start_evals"": 25}",705.8994135560303,272.2876494485298,16.297537130670314,11.17205696644079,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,25,0,1,2658.5651363256297,0.4166830062302014,25,6,19,13,8,0.010913561000052141,"{""pop_mult"": 0.5}",609.2108419351658,283.86708629539913,17.691342922162914,11.395105707061221,500.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,25,1,1,2161.1046130507675,0.15159870945502485,25,5,20,8,20,0.008911382999940543,"{""pop_mult"": 0.5}",750.0,255.36385151130767,16.152410008372,16.05632995628654,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,25,2,1,3104.4493175127263,0.6542835575966652,25,5,20,13,25,0.007850340999993932,"{""pop_mult"": 0.5}",750.0,229.6176404464252,15.307842696428347,17.14537751265532,500.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,25,3,1,2237.2312651069283,0.1921647022966435,25,5,20,11,24,0.009086665000040739,"{""pop_mult"": 0.5}",515.4689333149938,295.0848192993247,19.51294073461994,14.167860563697184,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,25,4,1,2303.7192819844645,0.22759450702150907,25,6,19,12,24,0.007952991999900405,"{""pop_mult"": 0.5}",591.0787427489506,296.91290608501384,16.552575112568856,8.136789021218544,500.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,50,0,1,2216.467877721894,0.18110041139090827,50,10,40,24,41,0.01591937099988172,"{""pop_mult"": 0.5}",750.0,237.13061458871496,15.808707639247665,14.7541742042207,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,50,1,1,2762.6343221775287,0.47213887791607,50,12,38,25,25,0.019406527000001006,"{""pop_mult"": 0.5}",493.794617383657,234.7737539517039,29.659872803118105,11.434647969602988,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,50,2,1,2005.0629354008915,0.06844799406734148,50,11,39,23,46,0.015821163000055094,"{""pop_mult"": 0.5}",645.3719965295595,292.60082370321237,18.315172577373787,12.529553130631015,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,50,3,1,2354.7127642483833,0.25476766097764614,50,11,39,30,19,0.016394435999927737,"{""pop_mult"": 0.5}",749.7612358494439,236.57283824936786,20.124365394302377,9.278325036519297,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,50,4,1,2220.46284716327,0.1832292308960901,50,13,37,29,50,0.018858982999972795,"{""pop_mult"": 0.5}",669.7568674525796,273.01663478396983,18.731533946164756,7.842261430125787,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,100,0,1,2418.8739816372045,0.28895757232938024,100,22,78,53,92,0.03621327400014707,"{""pop_mult"": 0.5}",750.0,215.98146074141712,24.546421246456585,11.432825903755882,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,100,1,1,1913.6771990071459,0.01975081603250728,100,23,77,56,81,0.035635721000062404,"{""pop_mult"": 0.5}",527.5150556573765,286.20123356740254,19.10578476794094,9.581440727379533,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,100,2,1,2101.7698509272223,0.11998069565103942,100,20,80,40,92,0.03353957900003479,"{""pop_mult"": 0.5}",726.6373098656605,300.0,17.015546524701804,13.024460568657926,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,100,3,1,2167.5055402768803,0.1550096038135822,100,19,81,52,61,0.032664479999994,"{""pop_mult"": 0.5}",716.1876743040367,280.6151647037826,16.296623460336377,8.306530494909103,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,100,4,1,2146.851067447889,0.14400335075637227,100,23,77,47,86,0.03528852099998403,"{""pop_mult"": 0.5}",742.9567909167413,300.0,18.052918333535494,8.051428077568316,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,400,0,1,1881.1736447290564,0.002430483211363077,400,76,324,205,377,0.13717931399992267,"{""pop_mult"": 0.5}",657.2723638697481,300.0,17.92538089899615,10.390008954576347,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,400,1,1,1890.2482737604876,0.0072661265292619515,400,73,327,174,321,0.1360700249999809,"{""pop_mult"": 0.5}",663.3695244818846,300.0,17.60409645173781,10.717589078879216,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,400,2,1,2082.886088371358,0.10991800990336076,400,105,295,212,389,0.15082306399995105,"{""pop_mult"": 0.5}",702.6277466573854,300.0,15.244229487157874,7.586481930567863,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,400,3,1,1929.348140586701,0.028101469670456236,400,102,298,220,395,0.18254891500009762,"{""pop_mult"": 0.5}",626.8381003120929,300.0,19.332293629279036,10.291522736803019,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,400,4,1,1963.54364124722,0.04632339848964073,400,81,319,111,397,0.14037989100006598,"{""pop_mult"": 0.5}",579.902128468536,300.0,19.792189890066904,11.271395745677903,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,1600,0,1,1867.1762537242348,-0.00502837709532733,1600,273,1327,629,1351,0.5332598770000914,"{""pop_mult"": 0.5}",667.4408582310308,300.0,17.598519336491833,10.319790514325769,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,1600,1,1,1896.4263496213032,0.010558268957381989,1600,319,1281,635,1235,0.51233104500011,"{""pop_mult"": 0.5}",596.0888387994846,300.0,19.362014164092884,10.287966907299767,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,1600,2,1,1873.1566225518916,-0.0018415878106232686,1600,390,1210,921,1583,0.6217196889999741,"{""pop_mult"": 0.5}",722.7438567341031,282.17557812546914,16.568008865622847,11.29377796728403,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,1600,3,1,1870.8850019077843,-0.003052077754667426,1600,302,1298,761,1567,0.4514919859998372,"{""pop_mult"": 0.5}",686.4379451881997,289.9124410109826,17.568189623412234,10.642067306960906,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,1600,4,1,1864.3208500343949,-0.00654995045384732,1600,342,1258,804,1489,0.5944637779998629,"{""pop_mult"": 0.5}",687.2662836022732,293.4881688068373,17.19913801462591,10.663905606359798,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,4800,0,1,1868.4437517839888,-0.004352959014668589,4800,840,3960,2143,762,1.608575404000021,"{""pop_mult"": 0.5}",664.9992402610964,300.0,17.630600854192288,10.348702857313997,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,4800,1,1,1863.6609131835187,-0.0069016143303674005,4800,1173,3627,2451,4198,2.0099914070001432,"{""pop_mult"": 0.5}",691.1039501194624,292.3686655061822,17.123303508937106,10.71608171192556,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,4800,2,1,1866.7256700648134,-0.005268481881350984,4800,965,3835,2286,4366,2.3824139149999155,"{""pop_mult"": 0.5}",678.827564897284,295.74624909400586,17.403477520995356,10.53628759254425,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,4800,3,1,1868.1391429829198,-0.004515277442051158,4800,902,3898,2227,3499,2.6629669450001074,"{""pop_mult"": 0.5}",663.4408513430692,300.0,17.739834566017294,10.269177100861299,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,reparam,4800,4,1,1889.7555220642118,0.007003551448867329,4800,921,3879,1795,4077,1.870944068999961,"{""pop_mult"": 0.5}",750.0,272.0637485339742,16.336590596739658,11.711727615035716,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,25,0,1,2760.196510170068,0.470839828742452,25,25,0,17,25,0.006482336999852123,"{""pop_mult"": 1.0}",580.1220644852992,227.56797894616437,30.20039604310209,16.914154175735305,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,25,1,1,3177.616958068383,0.6932727670634002,25,25,0,1,20,0.010127733999979682,"{""pop_mult"": 1.0}",557.3944091926967,251.68171691623036,24.592871661931845,7.822465130805909,550.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,25,2,1,4262.135529184553,1.271185645197657,25,25,0,2,22,0.00866278900002726,"{""pop_mult"": 1.0}",589.556687428226,207.66055215900388,29.413270039994067,17.044881975133272,550.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,25,3,1,3223.265466619175,0.7175977179325899,25,25,0,17,17,0.008277484000018376,"{""pop_mult"": 1.0}",749.9999995000001,290.4718899397616,31.340368255180984,16.417823229912642,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,25,4,1,3053.09903921892,0.6269202759414452,25,25,0,11,23,0.010598212999866519,"{""pop_mult"": 1.0}",528.4573569150306,287.13061099753963,20.79879923093865,20.501837069712373,460.0,welded
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,50,0,1,2771.1196230410183,0.47666048296226804,50,50,0,26,44,0.01777547400001822,"{""pop_mult"": 1.0}",658.7393667513797,231.31360984862172,33.118651503270854,16.932900661711734,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,50,1,1,2744.533116627366,0.4624931972649511,50,50,0,36,46,0.020623081999929127,"{""pop_mult"": 1.0}",499.6813210485543,291.47237974718826,28.573846270732126,6.897917198659067,460.0,welded
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,50,2,1,2833.8701678748475,0.5100986821183122,50,50,0,33,45,0.030635788999916258,"{""pop_mult"": 1.0}",724.1794934903111,215.09924491818325,23.421371066735027,11.221065305876477,500.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,50,3,1,2934.4334173023412,0.5636863277880062,50,50,0,32,49,0.03172733699989294,"{""pop_mult"": 1.0}",749.2711908993037,238.93091426414887,18.26447330446494,13.434937506960615,500.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,50,4,1,2771.0362064037263,0.47661603231824445,50,50,0,30,45,0.026477805000013177,"{""pop_mult"": 1.0}",678.8584240206815,178.44612266625325,33.999093651026094,11.161698227854023,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,100,0,1,2216.0640914414457,0.18088524376012738,100,100,0,67,65,0.05266946100005043,"{""pop_mult"": 1.0}",609.6517690947371,238.6459055524374,22.712030948291407,12.854802557856717,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,100,1,1,2173.4189821293926,0.15816072938365688,100,100,0,68,81,0.039861931000132245,"{""pop_mult"": 1.0}",535.1643689640514,291.8794408977144,22.571071256211123,13.692523647098419,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,100,2,1,2479.8315209896978,0.32144032361590313,100,100,0,69,59,0.0370354420001604,"{""pop_mult"": 1.0}",614.966839002959,231.06725034121706,29.880303834998138,9.504440188176524,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,100,3,1,2456.245804628162,0.30887208404087674,100,100,0,73,92,0.03663030500001696,"{""pop_mult"": 1.0}",553.8281170189491,287.54653384049965,21.63301757201407,19.649776424639505,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,100,4,1,2471.2506396342947,0.3168677861111504,100,100,0,60,91,0.03858072000002721,"{""pop_mult"": 1.0}",576.6731004488117,236.25765745835307,31.496407398807712,8.053778830404342,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,400,0,1,2044.6662622708866,0.08955161850004734,400,400,0,274,340,0.16643016900002294,"{""pop_mult"": 1.0}",598.1956741854417,264.0847752975454,19.543610255406357,11.395938659631007,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,400,1,1,1974.9277059168608,0.052389682418119365,400,400,0,266,396,0.15630308499999046,"{""pop_mult"": 1.0}",749.9999995000001,277.3218235216194,17.15364934863974,11.954076101706853,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,400,2,1,1939.9933993813281,0.033774062387937676,400,400,0,246,399,0.16295778700009578,"{""pop_mult"": 1.0}",537.1090407173231,274.874639299101,19.747476888862465,10.014047420370662,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,400,3,1,2059.074910790211,0.09722962767167265,400,400,0,256,372,0.19454588700000386,"{""pop_mult"": 1.0}",665.8858119586747,255.1893875322632,17.606804931184893,12.408041680332605,460.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,400,4,1,2107.3177257692546,0.12293701968538762,400,400,0,287,373,0.18142475299987382,"{""pop_mult"": 1.0}",718.9307245499838,227.79990848941648,23.33715615206305,12.86489254030515,355.0,rolled
58,9.272727272727272,129.0909090909091,1876.6125693849333,ga,raw,1600,0,1,1920.8842711189327,0.023591284880133623,1600,1600,0,1133,1151,0.6504744260000734,"{""pop_mult"": 1.0}",676.7008071579428,272.0589603965433,19.83434240382558,10.647682701255286,355.0,rolled
