context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,mode,n_gen,n_repair,n_total,feasible,best_economy,gap
83,10.909091,140.0,3091.557267278178,ppo_corrected,policy,40,0,none,40,1,41,1,3915.302419017875,0.2664499087428924
84,11.727273,20.0,1117.8784812198996,ppo_corrected,policy,40,0,none,40,1,41,1,1653.1259714923162,0.47880650648925704
85,11.727273,30.909091,1399.1707585826318,ppo_corrected,policy,40,0,none,40,1,41,1,1992.7119095961984,0.4242092306265943
86,11.727273,41.818182,1658.320920880548,ppo_corrected,policy,40,0,none,40,1,41,1,2032.366639520201,0.22555689548983038
87,11.727273,52.727273,1896.895430152976,ppo_corrected,policy,40,0,none,40,1,41,1,2214.179637539521,0.16726499644788406
88,11.727273,63.636364,2122.483987052358,ppo_corrected,policy,40,0,none,40,1,41,1,2458.8298087774697,0.1584680137880421
89,11.727273,74.545455,2414.680044837911,ppo_corrected,policy,40,0,none,40,1,41,1,2715.4711647530867,0.12456769192183681
90,11.727273,85.454545,2607.2244497923484,ppo_corrected,policy,40,0,none,40,1,41,1,2900.1353636463027,0.11234587565995069
91,11.727273,96.363636,2824.34606849496,ppo_corrected,policy,40,0,none,40,1,41,1,3187.878294378624,0.1287137684502606
92,11.727273,107.272727,3054.1802093068686,ppo_corrected,policy,40,0,none,40,1,41,1,3850.618110107543,0.26076977984917993
93,11.727273,118.181818,3357.8991517305085,ppo_corrected,policy,40,0,none,40,1,41,1,4457.302305771671,0.3274080323331272
94,11.727273,129.090909,3650.466675336178,ppo_corrected,policy,40,0,none,40,1,41,1,4494.185828925701,0.23112638153636156
95,11.727273,140.0,3950.7596541302537,ppo_corrected,policy,40,0,none,25,1,26,1,4575.003525659209,0.15800603584587858
96,12.545455,20.0,1307.1994834284806,ppo_corrected,policy,40,0,none,40,1,41,1,1767.3432467566058,0.35200730199286423
97,12.545455,30.909091,1673.5520688887286,ppo_corrected,policy,40,0,none,40,1,41,1,2065.6898420799616,0.2343146535330809
98,12.545455,41.818182,1957.4303873162305,ppo_corrected,policy,40,0,none,40,1,41,1,2399.3143166357995,0.22574694465912626
99,12.545455,52.727273,2222.5772160497027,ppo_corrected,policy,40,0,none,40,1,41,1,2600.97249531533,0.17025067859652054
100,12.545455,63.636364,2552.3230156844406,ppo_corrected,policy,40,0,none,40,1,41,1,2943.532585042732,0.1532758851267042
101,12.545455,74.545455,2864.0220557743514,ppo_corrected,policy,40,0,none,40,1,41,1,3191.1558900253112,0.11422182786316282
102,12.545455,85.454545,3136.2352005841685,ppo_corrected,policy,40,0,none,40,1,41,1,3668.547337698768,0.16972966090535824
103,12.545455,96.363636,3474.753399293351,ppo_corrected,policy,40,0,none,40,1,41,1,4584.166299844419,0.3192781682799952
104,12.545455,107.272727,3859.290256207383,ppo_corrected,policy,40,0,none,40,1,41,1,4955.460781682319,0.2840342272032601
105,12.545455,118.181818,4215.558205846268,ppo_corrected,policy,40,0,none,25,1,26,1,4953.927447956766,0.17515337377776086
106,12.545455,129.090909,4601.917380514503,ppo_corrected,policy,40,0,none,40,1,41,1,5013.9209389499465,0.08952867345684101
107,12.545455,140.0,5031.3200482783495,ppo_corrected,policy,40,0,none,40,1,41,1,6378.670140638121,0.26779256326991496
108,13.363636,20.0,1553.9456704912225,ppo_corrected,policy,40,0,none,40,1,41,1,2355.935829720419,0.5160992269283629
109,13.363636,30.909091,2055.764041961098,ppo_corrected,policy,40,0,none,40,1,41,1,2566.830755807026,0.2486018353343682
110,13.363636,41.818182,2295.1327804460216,ppo_corrected,policy,40,0,none,40,1,41,1,2693.039729022813,0.17336990346129988
111,13.363636,52.727273,2698.233573079863,ppo_corrected,policy,40,0,none,40,1,41,1,3196.037544095294,0.1844925420771557
112,13.363636,63.636364,3099.504449257762,ppo_corrected,policy,40,0,none,40,1,41,1,3446.045242608772,0.11180522532690529
113,13.363636,74.545455,3409.0278837627866,ppo_corrected,policy,40,0,none,40,1,41,1,4524.113446471048,0.3270978122588606
114,13.363636,85.454545,3859.8972334468967,ppo_corrected,policy,40,0,none,40,1,41,1,4499.803264542017,0.16578317825412237
115,13.363636,96.363636,4319.916451720051,ppo_corrected,policy,40,0,none,40,1,41,1,5226.597230603405,0.20988386905546363
116,13.363636,107.272727,4782.366988912803,ppo_corrected,policy,40,0,none,40,1,41,1,5236.381141353163,0.09493502976516077
117,13.363636,118.181818,5228.730538579276,ppo_corrected,policy,40,0,none,40,1,41,1,7039.294432246977,0.3462721745381161
118,13.363636,129.090909,6054.672912989209,ppo_corrected,policy,40,0,none,40,1,41,1,9893.453716150658,0.6340195182015591
119,13.363636,140.0,6583.558144781793,ppo_corrected,policy,40,0,none,40,1,41,1,11326.645468467224,0.7204443584120024
120,14.181818,20.0,1796.9028968466985,ppo_corrected,policy,40,0,none,40,1,41,1,2607.727857745818,0.4512347118600557
121,14.181818,30.909091,2224.07150895444,ppo_corrected,policy,40,0,none,40,1,41,1,2902.343294362066,0.3049685150305661
122,14.181818,41.818182,2615.0382292659383,ppo_corrected,policy,40,0,none,40,1,41,1,3323.83801749225,0.2710475817499911
123,14.181818,52.727273,3202.0654799770145,ppo_corrected,policy,40,0,none,40,1,41,1,3699.976780540466,0.1554969140003426
124,14.181818,63.636364,3623.765744949169,ppo_corrected,policy,40,0,none,40,1,41,1,4616.050254918019,0.2738268916394233
125,14.181818,74.545455,4194.266016339479,ppo_corrected,policy,40,0,none,40,1,41,1,5024.9632709227135,0.1980554526935372
126,14.181818,85.454545,4739.8598837186255,ppo_corrected,policy,40,0,none,40,1,41,1,5661.758758306866,0.19449918293048163
127,14.181818,96.363636,5290.364352494784,ppo_corrected,policy,40,0,none,40,1,41,1,5926.409226059105,0.1202270450927223
128,14.181818,107.272727,6179.874379812138,ppo_corrected,policy,40,0,none,40,1,41,1,7332.132620750352,0.18645334356670884
129,14.181818,118.181818,6852.162427149681,ppo_corrected,policy,40,0,none,39,1,40,1,11913.149490684562,0.7385970658667118
130,14.181818,129.090909,9553.512737278232,ppo_corrected,policy,40,0,none,15,1,16,1,13134.347548122762,0.37481865668864955
131,14.181818,140.0,12744.824501296387,ppo_corrected,policy,40,0,none,8,1,9,1,15432.073285496006,0.21085019914760506
132,15.0,20.0,2057.2483346770277,ppo_corrected,policy,40,0,none,40,1,41,1,3142.5406249573907,0.5275455918406398
133,15.0,30.909091,2565.283454586496,ppo_corrected,policy,40,0,none,40,1,41,1,3301.2611147294238,0.28689915682692524
134,15.0,41.818182,3234.6725939942403,ppo_corrected,policy,40,0,none,40,1,41,1,3796.782291265085,0.17377638105151783
135,15.0,52.727273,3765.638206814382,ppo_corrected,policy,40,0,none,40,1,41,1,4989.89983380485,0.32511398061954444
136,15.0,63.636364,4414.262908667717,ppo_corrected,policy,40,0,none,40,1,41,1,5738.337656066226,0.2999537578059963
137,15.0,74.545455,5073.1569950190815,ppo_corrected,policy,40,0,none,40,1,41,1,5515.953612459584,0.087282261888455
138,15.0,85.454545,5700.335679671592,ppo_corrected,policy,40,0,none,40,1,41,1,7531.133572017819,0.3211736983973026
139,15.0,96.363636,6971.155593281798,ppo_corrected,policy,40,0,none,40,1,41,1,10750.642370341578,0.5421607259350409
140,15.0,107.272727,8192.251861307222,ppo_corrected,policy,40,0,none,15,1,16,1,13230.588165006724,0.6150123786471995
141,15.0,118.181818,13414.02255742561,ppo_corrected,policy,40,0,none,6,1,7,1,15770.840691713176,0.17569808938355336
0,6.0,20.0,241.3288087904857,ppo_corrected,policy,40,0,scale,40,18,58,1,253.89188774432407,0.052057932978674115
1,6.0,30.909091,292.67799548197263,ppo_corrected,policy,40,0,scale,40,18,58,1,304.59587089002616,0.04072009372767349
2,6.0,41.818182,342.2853688824266,ppo_corrected,policy,40,0,scale,40,18,58,1,365.6498783978179,0.06826032205722732
3,6.0,52.727273,386.25765574493386,ppo_corrected,policy,40,0,scale,40,18,58,1,413.2754873587519,0.06994769219968378
4,6.0,63.636364,431.68145507497405,ppo_corrected,policy,40,0,scale,40,18,58,1,457.5617659793,0.05995233429666569
5,6.0,74.545455,466.9500019446189,ppo_corrected,policy,40,0,scale,40,18,58,1,495.5317843967972,0.061209513509260294
6,6.0,85.454545,518.2473353887603,ppo_corrected,policy,40,0,scale,40,18,58,1,548.4708047536682,0.058318619896493784
7,6.0,96.363636,549.7256874002802,ppo_corrected,policy,40,0,scale,40,18,58,1,592.016580238099,0.07693090173358574
8,6.0,107.272727,586.6560772595034,ppo_corrected,policy,40,0,scale,40,18,58,1,628.4730651137826,0.07128024318715398
9,6.0,118.181818,628.4217050081675,ppo_corrected,policy,40,0,scale,40,18,58,1,670.1277886123349,0.06636639580045278
10,6.0,129.090909,657.4964976148059,ppo_corrected,policy,40,0,scale,40,18,58,1,701.45339162566,0.0668549477758682
11,6.0,140.0,697.879425726456,ppo_corrected,policy,40,0,scale,40,18,58,1,733.2399107874918,0.05066847331718849
12,6.818182,20.0,317.0885192434045,ppo_corrected,policy,40,0,scale,40,18,58,1,335.4145413888505,0.05779465680174489
13,6.818182,30.909091,392.6423822212096,ppo_corrected,policy,40,0,scale,40,18,58,1,411.1068718485405,0.04702622657003008
14,6.818182,41.818182,455.0251859822217,ppo_corrected,policy,40,0,scale,40,18,58,1,482.305467303372,0.05995334359847093
15,6.818182,52.727273,519.9507333014534,ppo_corrected,policy,40,0,scale,40,18,58,1,561.8111314336486,0.08050839329795823
16,6.818182,63.636364,570.1996303697795,ppo_corrected,policy,40,0,scale,40,18,58,1,619.7430100316769,0.08688777933750691
17,6.818182,74.545455,645.0378754655677,ppo_corrected,policy,40,0,scale,40,18,58,1,671.2101969442598,0.040574859979813915
18,6.818182,85.454545,698.212152166206,ppo_corrected,policy,40,0,scale,40,18,58,1,723.9512864347988,0.036864345870717186
19,6.818182,96.363636,733.8166260116295,ppo_corrected,policy,40,0,scale,40,18,58,1,851.839043141158,0.16083366463225657
20,6.818182,107.272727,798.4291807439346,ppo_corrected,policy,40,0,scale,40,18,58,1,864.7322692086141,0.08304191538052463
21,6.818182,118.181818,860.6462645405438,ppo_corrected,policy,40,0,scale,40,18,58,1,893.9934786952203,0.03874671340434954
22,6.818182,129.090909,896.311601431932,ppo_corrected,policy,40,0,scale,40,18,58,1,947.6126752169572,0.05723575785816837
23,6.818182,140.0,931.1411275891702,ppo_corrected,policy,40,0,scale,40,18,58,1,993.6954796959908,0.06718031268662883
24,7.636364,20.0,409.6201332461394,ppo_corrected,policy,40,0,scale,40,18,58,1,433.6854991514257,0.05875044694354781
25,7.636364,30.909091,501.774525145321,ppo_corrected,policy,40,0,scale,40,18,58,1,543.3066226272108,0.08277043851491173
26,7.636364,41.818182,593.9298338756057,ppo_corrected,policy,40,0,scale,40,18,58,1,649.2314075367947,0.09311129111047745
27,7.636364,52.727273,675.9362632758116,ppo_corrected,policy,40,0,scale,40,18,58,1,751.2440075251636,0.1114124930720326
28,7.636364,63.636364,779.5020738899598,ppo_corrected,policy,40,0,scale,40,18,58,1,808.8380044455115,0.03763419179779248
29,7.636364,74.545455,846.6406079690952,ppo_corrected,policy,40,0,scale,40,18,58,1,903.5689981309066,0.06724032561864735
30,7.636364,85.454545,921.2774310054268,ppo_corrected,policy,40,0,scale,40,18,58,1,985.2626593080251,0.06945272525863211
31,7.636364,96.363636,990.3158107657674,ppo_corrected,policy,40,0,scale,40,18,58,1,1039.3894100619314,0.04955348461842446
32,7.636364,107.272727,1055.0870687226268,ppo_corrected,policy,40,0,scale,40,18,58,1,1103.3763027417365,0.045768008584895714
33,7.636364,118.181818,1088.4839809208006,ppo_corrected,policy,40,0,scale,40,18,58,1,1171.633876214509,0.076390554892106
34,7.636364,129.090909,1173.7978050697595,ppo_corrected,policy,40,0,scale,40,18,58,1,1236.8327387378845,0.053701696660080955
35,7.636364,140.0,1251.7374258469372,ppo_corrected,policy,40,0,scale,40,18,58,1,1267.2065025898862,0.012358084390168722
36,8.454545,20.0,516.1523336674153,ppo_corrected,policy,40,0,scale,40,18,58,1,547.734396468707,0.06118748427792986
37,8.454545,30.909091,633.218032838701,ppo_corrected,policy,40,0,scale,40,18,58,1,698.2918398337947,0.10276682535929904
38,8.454545,41.818182,757.3789000305048,ppo_corrected,policy,40,0,scale,40,18,58,1,803.4701503369428,0.06085626402396671
39,8.454545,52.727273,897.7427828478864,ppo_corrected,policy,40,0,scale,40,18,58,1,943.1342624632669,0.05056178727651406
40,8.454545,63.636364,969.5859503873623,ppo_corrected,policy,40,0,scale,40,18,58,1,1009.8557665239952,0.04153300294888185
41,8.454545,74.545455,1093.1775012217977,ppo_corrected,policy,40,0,scale,40,18,58,1,1111.3188896734655,0.016595098628897853
42,8.454545,85.454545,1181.2789978646645,ppo_corrected,policy,40,0,scale,40,18,58,1,1190.32122689255,0.007654609151801273
43,8.454545,96.363636,1257.923897819336,ppo_corrected,policy,40,0,scale,40,18,58,1,1309.40772332652,0.04092761541173795
44,8.454545,107.272727,1352.4875507253705,ppo_corrected,policy,40,0,scale,40,18,58,1,1378.926411639634,0.019548321091816145
45,8.454545,118.181818,1418.3994702060834,ppo_corrected,policy,40,0,scale,40,18,58,1,1464.075289449397,0.03220236626052686
46,8.454545,129.090909,1503.943042662674,ppo_corrected,policy,40,0,scale,40,18,58,1,1519.0219316873615,0.010026236763588381
47,8.454545,140.0,1589.050557323039,ppo_corrected,policy,40,0,scale,40,18,58,1,1592.3993092901433,0.0021073917073763937
48,9.272727,20.0,633.3700898588271,ppo_corrected,policy,40,0,scale,40,18,58,1,651.1852974693135,0.02812764274116142
49,9.272727,30.909091,801.8071464602682,ppo_corrected,policy,40,0,scale,40,18,58,1,963.7681311685456,0.2019949378392114
50,9.272727,41.818182,962.5021253931346,ppo_corrected,policy,40,0,scale,40,18,58,1,1169.147229348318,0.21469573781021944
51,9.272727,52.727273,1070.6846994207378,ppo_corrected,policy,40,0,scale,40,18,58,1,1137.128342370767,0.062057151826281354
52,9.272727,63.636364,1216.7126656588257,ppo_corrected,policy,40,0,scale,40,18,58,1,1252.6495915581684,0.029536082687101395
53,9.272727,74.545455,1356.4151141978043,ppo_corrected,policy,40,0,scale,40,18,58,1,1376.910126401531,0.0151096902336183
54,9.272727,85.454545,1422.5235716023028,ppo_corrected,policy,40,0,scale,40,18,58,1,1488.2387476530582,0.046196194820684156
55,9.272727,96.363636,1530.0841209322955,ppo_corrected,policy,40,0,scale,40,18,58,1,1609.9933575874566,0.05222538784761155
56,9.272727,107.272727,1647.0835657255905,ppo_corrected,policy,40,0,scale,40,18,58,1,1712.066118819144,0.039453100283304066
57,9.272727,118.181818,1794.0191544704012,ppo_corrected,policy,40,0,scale,40,18,58,1,1797.204913782682,0.001775766610039975
58,9.272727,129.090909,1876.6125693849333,ppo_corrected,policy,40,0,scale,40,18,58,1,1925.887061413059,0.0262571469636248
59,9.272727,140.0,1975.8458780810136,ppo_corrected,policy,40,0,scale,40,18,58,1,2013.989542002401,0.019304979373408138
60,10.090909,20.0,771.2799576046779,ppo_corrected,policy,40,0,scale,40,18,58,1,958.7125387044736,0.24301497692471474
61,10.090909,30.909091,964.7090665866748,ppo_corrected,policy,40,0,scale,40,18,58,1,1174.0748707484831,0.21702481236398508
62,10.090909,41.818182,1147.2574547707825,ppo_corrected,policy,40,0,scale,40,18,58,1,1175.0874149626727,0.024257815955923023
63,10.090909,52.727273,1318.1429375417918,ppo_corrected,policy,40,0,scale,40,18,58,1,1401.3690936952753,0.06313894630326833
64,10.090909,63.636364,1473.4968374975142,ppo_corrected,policy,40,0,scale,40,18,58,1,1597.510217175958,0.08416263715167482
65,10.090909,74.545455,1593.8205978972342,ppo_corrected,policy,40,0,scale,40,18,58,1,1681.2161260142932,0.05483398083345259
66,10.090909,85.454545,1744.078619322344,ppo_corrected,policy,40,0,scale,40,18,58,1,1852.7323337482155,0.06229863334262342
67,10.090909,96.363636,1930.113776773892,ppo_corrected,policy,40,0,scale,40,18,58,1,1972.3550093710355,0.021885358835036284
68,10.090909,107.272727,2067.605711285596,ppo_corrected,policy,40,0,scale,40,18,58,1,2077.466387533784,0.004769127979462384
69,10.090909,118.181818,2170.353625378734,ppo_corrected,policy,40,0,scale,40,18,58,1,2200.4284849544774,0.013857124122109488
70,10.090909,129.090909,2307.5736162550616,ppo_corrected,policy,40,0,scale,40,18,58,1,2344.9488425876525,0.016196764458265456
71,10.090909,140.0,2443.406284429296,ppo_corrected,policy,40,0,scale,40,18,58,1,2549.051205855888,0.043236739669459956
72,10.909091,20.0,939.0466900997784,ppo_corrected,policy,40,0,scale,40,18,58,1,1042.712042070509,0.11039424670110454
73,10.909091,30.909091,1197.1649157491154,ppo_corrected,policy,40,0,scale,40,18,58,1,1566.2490782558189,0.3082985123029205
74,10.909091,41.818182,1403.509472950396,ppo_corrected,policy,40,0,scale,40,18,58,1,1443.8961712416294,0.028775508159794905
75,10.909091,52.727273,1588.7457907355176,ppo_corrected,policy,40,0,scale,40,18,58,1,1745.1225144049336,0.09842778157544041
76,10.909091,63.636364,1789.9941201560932,ppo_corrected,policy,40,0,scale,40,18,58,1,1858.1120425647928,0.03805483025986667
77,10.909091,74.545455,1942.2808212955651,ppo_corrected,policy,40,0,scale,40,18,58,1,2064.7038124881688,0.06303053083278831
78,10.909091,85.454545,2177.190622234541,ppo_corrected,policy,40,0,scale,40,18,58,1,2256.353390050441,0.036360053643190726
79,10.909091,96.363636,2344.698716886334,ppo_corrected,policy,40,0,scale,40,18,58,1,2371.9220605517244,0.01161059349302751
80,10.909091,107.272727,2499.121791022924,ppo_corrected,policy,40,0,scale,40,18,58,1,2548.3319117800083,0.019690965415871897
81,10.909091,118.181818,2669.547168301596,ppo_corrected,policy,40,0,scale,40,18,58,1,2783.989022846697,0.04286938845059285
82,10.909091,129.090909,2855.841135487434,ppo_corrected,policy,40,0,scale,40,18,58,1,3286.7160162241967,0.1508749472730111
83,10.909091,140.0,3091.557267278178,ppo_corrected,policy,40,0,scale,40,18,58,1,3567.4449347056525,0.1539313770650117
84,11.727273,20.0,1117.8784812198996,ppo_corrected,policy,40,0,scale,40,18,58,1,1407.5687024861704,0.25914285508934976
85,11.727273,30.909091,1399.1707585826318,ppo_corrected,policy,40,0,scale,40,18,58,1,1863.592089106456,0.33192612672543675
86,11.727273,41.818182,1658.320920880548,ppo_corrected,policy,40,0,scale,40,18,58,1,1692.7240727306382,0.020745774486052193
87,11.727273,52.727273,1896.895430152976,ppo_corrected,policy,40,0,scale,40,18,58,1,2069.258661607821,0.09086596378217049
88,11.727273,63.636364,2122.483987052358,ppo_corrected,policy,40,0,scale,40,18,58,1,2318.944561448844,0.09256162854228389
89,11.727273,74.545455,2414.680044837911,ppo_corrected,policy,40,0,scale,40,18,58,1,2432.682303199391,0.007455339020987495
90,11.727273,85.454545,2607.2244497923484,ppo_corrected,policy,40,0,scale,40,18,58,1,2664.9486048366,0.0221400789060755
91,11.727273,96.363636,2824.34606849496,ppo_corrected,policy,40,0,scale,40,18,58,1,2928.937347750805,0.037032033865304514
92,11.727273,107.272727,3054.1802093068686,ppo_corrected,policy,40,0,scale,40,18,58,1,3607.371092817055,0.18112581629088953
93,11.727273,118.181818,3357.8991517305085,ppo_corrected,policy,40,0,scale,40,18,58,1,4168.130623473068,0.24129118687945206
94,11.727273,129.090909,3650.466675336178,ppo_corrected,policy,40,0,scale,40,18,58,1,4054.3481445126745,0.11063831150829562
95,11.727273,140.0,3950.7596541302537,ppo_corrected,policy,40,0,scale,25,18,43,1,4188.849771669395,0.060264389227077775
96,12.545455,20.0,1307.1994834284806,ppo_corrected,policy,40,0,scale,40,18,58,1,1448.3487187744502,0.1079783438834967
97,12.545455,30.909091,1673.5520688887286,ppo_corrected,policy,40,0,scale,40,18,58,1,1887.6723168481324,0.12794358295740604
98,12.545455,41.818182,1957.4303873162305,ppo_corrected,policy,40,0,scale,40,18,58,1,1979.5488316551732,0.011299734837195707
99,12.545455,52.727273,2222.5772160497027,ppo_corrected,policy,40,0,scale,40,18,58,1,2522.691250051525,0.1350297446741715
100,12.545455,63.636364,2552.3230156844406,ppo_corrected,policy,40,0,scale,40,18,58,1,2643.1186781512965,0.035573734950044233
101,12.545455,74.545455,2864.0220557743514,ppo_corrected,policy,40,0,scale,40,18,58,1,2916.4967947025766,0.01832204428119799
102,12.545455,85.454545,3136.2352005841685,ppo_corrected,policy,40,0,scale,40,18,58,1,3328.4415329424405,0.061285688114995684
103,12.545455,96.363636,3474.753399293351,ppo_corrected,policy,40,0,scale,40,18,58,1,3925.3947961175686,0.12969018086747197
104,12.545455,107.272727,3859.290256207383,ppo_corrected,policy,40,0,scale,40,18,58,1,4462.402985268322,0.1562755556130757
105,12.545455,118.181818,4215.558205846268,ppo_corrected,policy,40,0,scale,25,18,43,1,4616.104334417752,0.09501615421084564
106,12.545455,129.090909,4601.917380514503,ppo_corrected,policy,40,0,scale,40,18,58,1,5011.052360787673,0.0889053293319726
107,12.545455,140.0,5031.3200482783495,ppo_corrected,policy,40,0,scale,40,18,58,1,5772.303532881871,0.1472741700971849
108,13.363636,20.0,1553.9456704912225,ppo_corrected,policy,40,0,scale,40,18,58,1,1936.370640655077,0.24609931828759812
109,13.363636,30.909091,2055.764041961098,ppo_corrected,policy,40,0,scale,40,18,58,1,2011.854481078047,-0.021359241618587377
110,13.363636,41.818182,2295.1327804460216,ppo_corrected,policy,40,0,scale,40,18,58,1,2530.3810101543377,0.10249874504541712
111,13.363636,52.727273,2698.233573079863,ppo_corrected,policy,40,0,scale,40,18,58,1,2817.3445173777027,0.044144045010114485
112,13.363636,63.636364,3099.504449257762,ppo_corrected,policy,40,0,scale,40,18,58,1,3166.209840601498,0.021521308465845213
113,13.363636,74.545455,3409.0278837627866,ppo_corrected,policy,40,0,scale,40,18,58,1,4138.490800696854,0.21397974490279248
114,13.363636,85.454545,3859.8972334468967,ppo_corrected,policy,40,0,scale,40,18,58,1,4300.302951552678,0.11409778330095532
115,13.363636,96.363636,4319.916451720051,ppo_corrected,policy,40,0,scale,40,18,58,1,4657.649001640839,0.07818034299860455
116,13.363636,107.272727,4782.366988912803,ppo_corrected,policy,40,0,scale,40,18,58,1,4954.553436496079,0.03600444047528417
117,13.363636,118.181818,5228.730538579276,ppo_corrected,policy,40,0,scale,40,18,58,1,6584.015879855011,0.25919969125890097
118,13.363636,129.090909,6054.672912989209,ppo_corrected,policy,40,0,scale,40,18,58,1,9252.404822138937,0.5281428006275235
119,13.363636,140.0,6583.558144781793,ppo_corrected,policy,40,0,scale,40,18,58,1,10736.3013834128,0.6307749012473627
120,14.181818,20.0,1796.9028968466985,ppo_corrected,policy,40,0,scale,40,18,58,1,2244.928005694589,0.2493318418230106
121,14.181818,30.909091,2224.07150895444,ppo_corrected,policy,40,0,scale,40,18,58,1,2333.004290757593,0.04897899252095694
122,14.181818,41.818182,2615.0382292659383,ppo_corrected,policy,40,0,scale,40,18,58,1,2876.039463086704,0.09980780812295453
123,14.181818,52.727273,3202.0654799770145,ppo_corrected,policy,40,0,scale,40,18,58,1,3313.9402595030524,0.03493831722855356
124,14.181818,63.636364,3623.765744949169,ppo_corrected,policy,40,0,scale,40,18,58,1,4141.737805848201,0.14293751234361252
125,14.181818,74.545455,4194.266016339479,ppo_corrected,policy,40,0,scale,40,18,58,1,4653.364223910993,0.10945853357488966
126,14.181818,85.454545,4739.8598837186255,ppo_corrected,policy,40,0,scale,40,18,58,1,5326.324257222805,0.12373031859415895
127,14.181818,96.363636,5290.364352494784,ppo_corrected,policy,40,0,scale,40,18,58,1,5904.590541514272,0.11610281411522005
128,14.181818,107.272727,6179.874379812138,ppo_corrected,policy,40,0,scale,40,18,58,1,7125.51332562578,0.15301912105248805
129,14.181818,118.181818,6852.162427149681,ppo_corrected,policy,40,0,scale,39,18,57,1,11323.056747908102,0.6524793258028758
130,14.181818,129.090909,9553.512737278232,ppo_corrected,policy,40,0,scale,15,18,33,1,12521.326612954526,0.3106515851594307
131,14.181818,140.0,12744.824501296387,ppo_corrected,policy,40,0,scale,8,18,26,1,14895.220088657416,0.1687269673381766
132,15.0,20.0,2057.2483346770277,ppo_corrected,policy,40,0,scale,40,18,58,1,2422.4409915514407,0.17751510632854406
133,15.0,30.909091,2565.283454586496,ppo_corrected,policy,40,0,scale,40,18,58,1,2778.39556591633,0.08307546323928006
134,15.0,41.818182,3234.6725939942403,ppo_corrected,policy,40,0,scale,40,18,58,1,3336.879903547609,0.031597420321034964
135,15.0,52.727273,3765.638206814382,ppo_corrected,policy,40,0,scale,40,18,58,1,4629.69038782246,0.22945703584706312
136,15.0,63.636364,4414.262908667717,ppo_corrected,policy,40,0,scale,40,18,58,1,5288.862193265888,0.19813031137788228
137,15.0,74.545455,5073.1569950190815,ppo_corrected,policy,40,0,scale,40,18,58,1,5318.40575168262,0.04834243389359494
138,15.0,85.454545,5700.335679671592,ppo_corrected,policy,40,0,scale,40,18,58,1,6830.4702735619885,0.19825755137906298
139,15.0,96.363636,6971.155593281798,ppo_corrected,policy,40,0,scale,40,18,58,1,10297.224094178177,0.477118672276051
140,15.0,107.272727,8192.251861307222,ppo_corrected,policy,40,0,scale,15,18,33,1,12614.94448282342,0.5398628724301056
141,15.0,118.181818,13414.02255742561,ppo_corrected,policy,40,0,scale,6,18,24,1,15602.98389137992,0.16318455739755455
0,6.0,20.0,241.3288087904857,ppo_corrected,policy,40,0,scale+thin,40,69,109,1,253.89188774432407,0.052057932978674115
1,6.0,30.909091,292.67799548197263,ppo_corrected,policy,40,0,scale+thin,40,69,109,1,299.7038869701132,0.02400553371486147
2,6.0,41.818182,342.2853688824266,ppo_corrected,policy,40,0,scale+thin,40,70,110,1,353.3309280704462,0.032270030191718924
3,6.0,52.727273,386.25765574493386,ppo_corrected,policy,40,0,scale+thin,40,70,110,1,404.12691230303017,0.046262530443917704
4,6.0,63.636364,431.68145507497405,ppo_corrected,policy,40,0,scale+thin,40,73,113,1,448.6064268417063,0.039207085613146786
5,6.0,74.545455,466.9500019446189,ppo_corrected,policy,40,0,scale+thin,40,72,112,1,491.922430903793,0.0534798776211074
6,6.0,85.454545,518.2473353887603,ppo_corrected,policy,40,0,scale+thin,40,73,113,1,539.5262185442874,0.04105931994723111
7,6.0,96.363636,549.7256874002802,ppo_corrected,policy,40,0,scale+thin,40,73,113,1,582.1131065909756,0.05891560087697445
8,6.0,107.272727,586.6560772595034,ppo_corrected,policy,40,0,scale+thin,40,75,115,1,628.4730651137826,0.07128024318715398
9,6.0,118.181818,628.4217050081675,ppo_corrected,policy,40,0,scale+thin,40,74,114,1,661.7957054005458,0.05310765068489243
10,6.0,129.090909,657.4964976148059,ppo_corrected,policy,40,0,scale+thin,40,74,114,1,701.45339162566,0.0668549477758682
11,6.0,140.0,697.879425726456,ppo_corrected,policy,40,0,scale+thin,40,74,114,1,733.2399107874918,0.05066847331718849
12,6.818182,20.0,317.0885192434045,ppo_corrected,policy,40,0,scale+thin,40,69,109,1,329.7713178050792,0.0399976593032656
13,6.818182,30.909091,392.6423822212096,ppo_corrected,policy,40,0,scale+thin,40,70,110,1,399.0474416747734,0.016312705259503346
14,6.818182,41.818182,455.0251859822217,ppo_corrected,policy,40,0,scale+thin,40,70,110,1,474.69065866572913,0.0432184267801734
15,6.818182,52.727273,519.9507333014534,ppo_corrected,policy,40,0,scale+thin,40,73,113,1,546.6879638766851,0.0514226230732715
16,6.818182,63.636364,570.1996303697795,ppo_corrected,policy,40,0,scale+thin,40,71,111,1,607.8441847728038,0.0660199558154948
17,6.818182,74.545455,645.0378754655677,ppo_corrected,policy,40,0,scale+thin,40,72,112,1,660.5993713965441,0.024124933624625644
18,6.818182,85.454545,698.212152166206,ppo_corrected,policy,40,0,scale+thin,40,72,112,1,723.9512864347988,0.036864345870717186
