arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design,method,seed,gap_mass,gap_co2
e5_ppo_s42_anneal_linear,none,8.454545454545455,140.0,1589.050557323039,355,rolled,2079.7642764612965,0.3088093810966772,True,True,0.9180620744770484,1,689.3436925017979,225.8207600377089,20.17697585991788,18.116693027050847,355.0,rolled,1.0,False,original,,40,1,41,0.0660567283630371,0.0001282691955566,0.0661849975585937,ppo_5seed_headline,42,0.7467966952332106,0.9935444861203317
e5_ppo_s42_anneal_linear,none,9.272727272727272,20.0,633.3700898588271,355,rolled,1257.7528532019105,0.9858103079705788,True,True,0.4704996771694264,1,511.06030843688274,168.5818478223864,17.360681038748726,11.870586268809626,355.0,rolled,1.0,False,original,,40,1,41,0.0644538402557373,9.465217590332033e-05,0.0645484924316406,ppo_5seed_headline,42,1.1307292599077727,1.412934401114018
e5_ppo_s42_anneal_linear,none,9.272727272727272,30.909090909090907,801.8071464602682,355,rolled,1423.6127860444888,0.7755052350547149,True,True,0.5469811671720088,1,539.721700529823,183.4539831802582,19.02996996975041,12.046169026586371,355.0,rolled,1.0,False,original,,40,1,41,0.0642037391662597,0.0001096725463867,0.0643134117126464,ppo_5seed_headline,42,1.0207916353911837,1.2895664018963373
e5_ppo_s42_anneal_linear,none,9.272727272727272,41.81818181818181,962.5021253931346,355,rolled,1571.6734644542194,0.6329038897574052,True,True,0.5935188755510408,1,561.7382976407097,197.19216673012036,20.421242852423457,12.144872774838404,355.0,rolled,1.0,False,original,,40,1,41,0.0718696117401123,0.0001368522644042,0.0720064640045166,ppo_5seed_headline,42,0.9360054562599942,1.2345162613318
e5_ppo_s42_anneal_linear,none,9.272727272727272,52.72727272727273,1070.6846994207378,355,rolled,1704.2685522981767,0.591755773870889,True,True,0.6288865013212885,1,579.0395276756093,210.1361158664681,21.5080570643306,12.227024989501976,355.0,rolled,1.0,False,original,,40,1,41,0.0693047046661377,0.0001225471496582,0.0694272518157959,ppo_5seed_headline,42,0.8913788132441791,1.168391563306861
e5_ppo_s42_anneal_linear,none,9.272727272727272,63.63636363636363,1216.7126656588257,355,rolled,1659.4584610187542,0.3638868961063953,True,True,0.7751634017023049,1,553.6638768377193,227.3304531410857,19.546621874076592,12.235707819772845,355.0,rolled,1.0,False,original,,40,1,41,0.0683116912841796,0.0001358985900878,0.0684475898742675,ppo_5seed_headline,42,0.6921628174939558,0.9283954649840744
e5_ppo_s42_anneal_linear,none,9.272727272727272,74.54545454545453,1356.4151141978043,355,rolled,1933.148182219002,0.4251892079234776,True,True,0.6842654534028738,1,601.6385050276355,233.316557762571,23.55068085645343,12.078213793104634,355.0,rolled,1.0,False,original,,40,1,41,0.0702826976776123,0.0001471042633056,0.0704298019409179,ppo_5seed_headline,42,0.8063676518006393,1.089906930807384
e5_ppo_s42_anneal_linear,none,9.272727272727272,85.45454545454545,1422.5235716023028,355,rolled,2023.310766640844,0.4223390086688166,True,True,0.7035570450874581,1,614.0767529745627,248.7922991710977,23.705335347370653,11.85332784881827,355.0,rolled,1.0,False,original,,40,1,41,0.0737781524658203,0.0001380443572998,0.0739161968231201,ppo_5seed_headline,42,0.7993459814045218,1.0273304767549036
e5_ppo_s42_anneal_linear,none,9.272727272727272,96.36363636363636,1530.0841209322955,355,rolled,2294.486252048376,0.4995817685176174,True,True,0.6749771188726511,1,615.8319967378252,274.62809736587764,24.036999020107807,13.722288430635508,355.0,rolled,1.0,False,original,,40,1,41,0.0691549777984619,0.0001461505889892,0.0693011283874511,ppo_5seed_headline,42,0.8778594786602409,1.1579562972376518
e5_ppo_s42_anneal_linear,none,9.272727272727272,107.27272727272728,1647.0835657255905,355,rolled,2533.410864574736,0.5381192049346272,True,True,0.6523943646750553,1,716.9147399780949,265.6618080710514,22.552574330369,16.666531663859672,355.0,rolled,1.0,False,original,,40,1,41,0.0717244148254394,0.0001342296600341,0.0718586444854736,ppo_5seed_headline,42,0.9539432193949604,1.2186011194272157
e5_ppo_s42_anneal_linear,none,9.272727272727272,118.18181818181816,1794.0191544704012,355,rolled,2470.3374267181443,0.3769849784281673,True,True,0.6922688022147891,1,650.8623753789152,299.96045592857445,24.66025593763608,12.98023925985712,355.0,rolled,1.0,False,original,,40,1,41,0.0539159774780273,0.0001454353332519,0.0540614128112793,ppo_5seed_headline,42,0.8308993329168972,1.0589789430491394
e5_ppo_s42_anneal_linear,none,9.272727272727272,129.0909090909091,1876.6125693849333,355,rolled,2711.75165892385,0.4450247766445668,True,True,0.7895456401553705,2,654.5345845012778,293.7560212735161,25.03874681399078,10.190990165694688,355.0,rolled,1.0,False,original,,40,1,41,0.0458467006683349,7.510185241699219e-05,0.0459218025207519,ppo_5seed_headline,42,0.5851798064423392,1.061440418149843
e5_ppo_s42_anneal_linear,none,9.272727272727272,140.0,1975.8458780810136,355,rolled,2823.0597264117746,0.4287853914767858,True,True,0.812451883009707,1,659.0686240055102,296.6343252182007,25.96254570413835,10.416783287986904,355.0,rolled,1.0,False,original,,40,1,41,0.0473153591156005,7.43865966796875e-05,0.0473897457122802,ppo_5seed_headline,42,0.5632477580606958,1.0388451195876303
e5_ppo_s42_anneal_linear,none,10.09090909090909,20.0,771.2799576046779,355,rolled,1487.5434172841628,0.9286685756802826,True,True,0.5002651081478238,1,530.9984019920146,178.40626076164733,18.15680817642272,12.18588207539955,355.0,rolled,1.0,False,original,,40,1,41,0.0587098598480224,8.749961853027344e-05,0.0587973594665527,ppo_5seed_headline,42,1.0937647891543847,1.3498112809285359
e5_ppo_s42_anneal_linear,none,10.09090909090909,30.909090909090907,964.7090665866748,355,rolled,1681.953854764993,0.7434829971237519,True,True,0.5816789741949405,1,560.8607099164243,194.15279039439025,19.831223811668448,12.357499641848586,355.0,rolled,1.0,False,original,,40,1,41,0.0455601215362548,7.462501525878906e-05,0.0456347465515136,ppo_5seed_headline,42,0.9608525483518089,1.2380980622347098
e5_ppo_s42_anneal_linear,none,10.09090909090909,41.81818181818181,1147.2574547707825,355,rolled,1852.79162182046,0.6149745762084765,True,True,0.6327522097903034,1,583.2891959969145,208.69056245989884,21.173929633287155,12.459813363440166,355.0,rolled,1.0,False,original,,40,1,41,0.0458216667175293,7.2479248046875e-05,0.0458941459655761,ppo_5seed_headline,42,0.8761195730119713,1.1498889579597162
e5_ppo_s42_anneal_linear,none,10.09090909090909,52.72727272727273,1318.1429375417918,355,rolled,2005.340603307429,0.5213377443323363,True,True,0.6709584231902688,1,600.9935241365667,222.5826204578284,22.203044006172643,12.533847308159055,355.0,rolled,1.0,False,original,,40,1,41,0.0450050830841064,7.176399230957031e-05,0.045076847076416,ppo_5seed_headline,42,0.8329763714720524,1.0678626594168792
e5_ppo_s42_anneal_linear,none,10.09090909090909,63.63636363636363,1473.4968374975142,355,rolled,2145.843658291107,0.4562933585493544,True,True,0.6987710761137185,1,616.403163441493,236.63362872080597,23.023371356021283,12.527777448514218,355.0,rolled,1.0,False,original,,40,1,41,0.045961856842041,8.7738037109375e-05,0.0460495948791503,ppo_5seed_headline,42,0.7992951730890339,1.0191031613046726
e5_ppo_s42_anneal_linear,none,10.09090909090909,74.54545454545453,1593.8205978972342,355,rolled,2270.6305953452365,0.4246462860004031,True,True,0.7207465341940799,1,630.5364976817635,250.82137832515983,23.687075576822327,12.360574003881457,355.0,rolled,1.0,False,original,,40,1,41,0.0446453094482421,7.319450378417969e-05,0.0447185039520263,ppo_5seed_headline,42,0.7536044574672138,0.9623118316875428
e5_ppo_s42_anneal_linear,none,10.09090909090909,85.45454545454545,1744.078619322344,355,rolled,2351.3376584739394,0.348183294275773,True,True,0.8045817817683159,1,659.5581132137108,273.1951304410503,18.76914177688196,15.29525488148413,355.0,rolled,1.0,False,original,,40,1,41,0.0459299087524414,7.939338684082031e-05,0.0460093021392822,ppo_5seed_headline,42,0.6883001253322798,0.8764365155144749
e5_ppo_s42_anneal_linear,none,10.09090909090909,96.36363636363636,1930.113776773892,355,rolled,2803.20576060316,0.4523525992797204,True,True,0.6241083881703554,1,693.5162872807925,296.84065812915804,25.741298546466048,12.906253764143786,355.0,rolled,1.0,False,original,,40,1,41,0.0472171306610107,7.510185241699219e-05,0.0472922325134277,ppo_5seed_headline,42,0.8380258498120206,1.1192383290878514
e5_ppo_s42_anneal_linear,none,10.09090909090909,107.27272727272728,2067.605711285596,355,rolled,2992.716960154772,0.4474311730808483,True,True,0.7912091128974259,1,671.6203666287074,288.8211887987988,24.685100266813187,11.09889363797248,355.0,rolled,1.0,False,original,,40,1,41,0.0462303161621093,7.581710815429688e-05,0.0463061332702636,ppo_5seed_headline,42,0.5573125098372613,1.0478962962753293
e5_ppo_s42_anneal_linear,none,10.09090909090909,118.18181818181816,2170.353625378734,355,rolled,3093.8437352446704,0.4255021389451152,True,True,0.8066167039392806,1,684.9111228394627,299.6662306823728,25.1240550145466,10.750567376093688,355.0,rolled,1.0,False,original,,40,1,41,0.0470855236053466,7.987022399902344e-05,0.0471653938293457,ppo_5seed_headline,42,0.5251442221745262,0.9732402031007288
e5_ppo_s42_anneal_linear,none,10.09090909090909,129.0909090909091,2307.5736162550616,355,rolled,3224.0821258796386,0.3971741153428377,True,True,0.82236685122778,2,704.939893875533,300.0,26.085602241198306,10.953918902121854,355.0,rolled,1.0,False,original,,40,1,41,0.0463001728057861,7.581710815429688e-05,0.0463759899139404,ppo_5seed_headline,42,0.5437922159008608,0.9800749435946188
e5_ppo_s42_anneal_linear,none,10.09090909090909,140.0,2443.406284429296,355,rolled,3359.409951856732,0.3748879886512141,True,True,0.8378941550528388,2,721.1451586301115,300.0,27.11754936660972,11.22833345643144,355.0,rolled,1.0,False,original,,40,1,41,0.0470976829528808,8.296966552734375e-05,0.0471806526184082,ppo_5seed_headline,42,0.49986970115747553,0.9677206696150595
e5_ppo_s42_anneal_linear,none,10.90909090909091,20.0,939.0466900997784,355,rolled,1620.2871171141194,0.7254595902382189,True,True,0.621613777464151,3,613.2767650858701,209.91154330137195,13.376784338991506,8.497302667016488,355.0,rolled,1.0,False,original,,40,1,41,0.0464863777160644,0.0001182556152343,0.0466046333312988,ppo_5seed_headline,42,0.5961631140354957,1.0257836294835094
e5_ppo_s42_anneal_linear,none,10.90909090909091,30.909090909090907,1197.1649157491154,355,rolled,1956.3747757069268,0.6341731619179155,True,True,0.6163746593521194,1,579.0985736106018,205.1247859595827,20.578169010243062,12.590002124733402,355.0,rolled,1.0,False,original,,40,1,41,0.0477526187896728,7.915496826171875e-05,0.0478317737579345,ppo_5seed_headline,42,0.8902768889503585,1.1721594796126413
e5_ppo_s42_anneal_linear,none,10.90909090909091,41.81818181818181,1403.509472950396,355,rolled,2149.7338721916663,0.5316846188950831,True,True,0.6720119003924009,1,602.1368614588582,220.59342008846104,21.859033813457536,12.669218302900362,355.0,rolled,1.0,False,original,,40,1,41,0.047337532043457,9.989738464355467e-05,0.0474374294281005,ppo_5seed_headline,42,0.8319790734398287,1.0521116226080092
e5_ppo_s42_anneal_linear,none,10.90909090909091,52.72727272727273,1588.7457907355176,355,rolled,2323.087901535478,0.4622149843493798,True,True,0.7118545224802777,1,621.0831717729046,235.60722043609664,22.82783582305639,12.7036499748498,355.0,rolled,1.0,False,original,,40,1,41,0.0452730655670166,7.581710815429688e-05,0.0453488826751709,ppo_5seed_headline,42,0.769715979747174,0.9764231873598928
e5_ppo_s42_anneal_linear,none,10.90909090909091,63.63636363636363,1789.9941201560932,355,rolled,2482.606623956011,0.3869356306821386,True,True,0.7390392240904425,1,638.6614278940606,250.77863658031248,23.6115302185383,12.62158605478958,355.0,rolled,1.0,False,original,,40,1,41,0.0445766448974609,0.0001068115234375,0.0446834564208984,ppo_5seed_headline,42,0.7219446842675739,0.9039083142557758
e5_ppo_s42_anneal_linear,none,10.90909090909091,74.54545454545453,1942.2808212955647,355,rolled,2624.18224576065,0.3510828181942476,True,True,0.7601695393674105,1,656.1178000766054,265.5602960918501,24.24387933702673,12.395776262074218,355.0,rolled,1.0,False,original,,40,1,41,0.0447871685028076,7.390975952148438e-05,0.0448610782623291,ppo_5seed_headline,42,0.6421968598019994,0.8437664606637292
e5_ppo_s42_anneal_linear,none,10.90909090909091,85.45454545454545,2177.190622234541,355,rolled,3066.5872019550206,0.4085065270066499,True,True,0.627632774801106,1,731.8702400651824,300.0,25.35163014999818,12.681338851889995,355.0,rolled,1.0,False,original,,40,1,41,0.0434226989746093,8.273124694824219e-05,0.0435054302215576,ppo_5seed_headline,42,0.8054670220573974,1.0246289205118817
e5_ppo_s42_anneal_linear,none,10.90909090909091,96.36363636363636,2344.698716886334,355,rolled,3320.157692579079,0.416027427604053,True,True,0.6516686882354089,1,733.7507308023629,300.0,27.458768223421792,13.767541072657243,355.0,rolled,1.0,False,original,,40,1,41,0.0444004535675048,7.104873657226562e-05,0.0444715023040771,ppo_5seed_headline,42,0.7995206435937208,1.0523594833476335
e5_ppo_s42_anneal_linear,none,10.90909090909091,107.27272727272728,2499.121791022924,355,rolled,3496.760288755762,0.399195629967474,True,True,0.8186163346660733,1,715.4424811262314,300.0,25.538719302458844,11.367555783787756,355.0,rolled,1.0,False,original,,40,1,41,0.0564663410186767,7.343292236328125e-05,0.05653977394104,ppo_5seed_headline,42,0.5007798640356333,0.9427490801017095
e5_ppo_s42_anneal_linear,none,10.90909090909091,118.18181818181816,2669.547168301596,355,rolled,3636.82202893774,0.3623366809628383,True,True,0.8485205550959576,1,733.3348454193829,300.0,26.416236706271413,11.670738778285765,355.0,rolled,1.0,False,original,,40,1,41,0.0449938774108886,7.963180541992188e-05,0.0450735092163085,ppo_5seed_headline,42,0.4870516000703944,0.8806615734341976
e5_ppo_s42_anneal_linear,none,10.90909090909091,129.0909090909091,2855.841135487434,355,rolled,3375.5252964916285,0.1819723634296258,True,True,0.906754273990844,1,724.7120406093871,292.39455817362744,21.497798713860245,15.921862944059487,460.0,rolled,0.0,False,original,,40,1,41,0.0454421043395996,7.176399230957031e-05,0.0455138683319091,ppo_5seed_headline,42,0.39670165754760633,0.46723544286769547
e5_ppo_s42_anneal_linear,none,10.90909090909091,140.0,3078.8301843712,460,rolled,3974.542357655988,0.290926137411415,True,True,0.7764552528944991,1,750.0,298.91792145030826,32.790206699994044,16.52080778653732,355.0,rolled,0.0,False,original,,40,1,41,0.0444231033325195,7.963180541992188e-05,0.0445027351379394,ppo_5seed_headline,42,0.7529596179687352,1.0043740501571792
e5_ppo_s42_anneal_linear,none,11.727272727272728,20.0,1117.8784812198996,355,rolled,1990.098544871225,0.7802458659902851,True,True,0.5592059768752313,1,563.5732936932096,198.7582428801346,19.57061113389785,12.61881154801852,355.0,rolled,1.0,False,original,,40,1,41,0.0451724529266357,7.033348083496094e-05,0.0452427864074707,ppo_5seed_headline,42,0.9919768533951374,1.2254718427651188
e5_ppo_s42_anneal_linear,none,11.727272727272728,30.909090909090907,1399.1707585826318,355,rolled,2244.2108667785874,0.603957810733542,True,True,0.6513429334721466,1,595.1304387268,216.464329687789,21.23285193767366,12.74445931227056,355.0,rolled,1.0,False,original,,40,1,41,0.0446639060974121,7.2479248046875e-05,0.0447363853454589,ppo_5seed_headline,42,0.8492539074505934,1.0380379377733568
e5_ppo_s42_anneal_linear,none,11.727272727272728,41.81818181818181,1658.320920880548,355,rolled,2459.8070792508283,0.4833118537422183,True,True,0.7114197511087934,1,619.2021881531014,232.9696079487297,22.43514807735945,12.783613466790468,355.0,rolled,1.0,False,original,,40,1,41,0.0459499359130859,7.2479248046875e-05,0.0460224151611328,ppo_5seed_headline,42,0.7673764504082918,0.9379328375931757
e5_ppo_s42_anneal_linear,none,11.727272727272728,52.72727272727273,1896.895430152976,355,rolled,2655.710532749405,0.4000300124795148,True,True,0.7519066266493092,1,640.6500366073652,249.02684051862184,23.34320662454537,12.772741800722532,355.0,rolled,1.0,False,original,,40,1,41,0.0442686080932617,7.224082946777344e-05,0.0443408489227294,ppo_5seed_headline,42,0.7182158189035535,0.8911305351180498
e5_ppo_s42_anneal_linear,none,11.727272727272728,63.63636363636363,2122.483987052358,355,rolled,2837.596748425205,0.3369225707874361,True,True,0.7774251791374481,1,662.2424488469986,264.88517083314866,24.09823806708628,12.640806568758176,355.0,rolled,1.0,False,original,,40,1,41,0.0443367958068847,7.176399230957031e-05,0.0444085597991943,ppo_5seed_headline,42,0.6439283560433988,0.7938345840105356
e5_ppo_s42_anneal_linear,none,11.727272727272728,74.54545454545453,2414.680044837911,355,rolled,2956.033820882481,0.2241927568009988,True,True,0.808204540103092,1,686.0473694268244,279.4201869979216,24.36441252889834,12.191050731300646,355.0,rolled,1.0,False,original,,40,1,41,0.0455656051635742,7.152557373046875e-05,0.0456371307373046,ppo_5seed_headline,42,0.5423128506362815,0.7351312955644831
e5_ppo_s42_anneal_linear,none,11.727272727272728,85.45454545454545,2607.2244497923484,355,rolled,3561.129415835065,0.3658699066429398,True,True,0.6818123808010942,1,750.0,300.0,27.03385081482821,13.712035343654762,355.0,rolled,1.0,False,original,,40,1,41,0.044769287109375,8.940696716308594e-05,0.044858694076538,ppo_5seed_headline,42,0.7096187948255899,0.9437532088101339
e5_ppo_s42_anneal_linear,none,11.727272727272728,96.36363636363636,2809.399526814627,460,rolled,3707.8510704105247,0.3198019843815474,True,True,0.7356680987506433,1,750.0,300.0,28.29548247631821,14.201034698318216,355.0,rolled,0.0,False,original,,40,1,41,0.0447232723236084,8.130073547363281e-05,0.044804573059082,ppo_5seed_headline,42,0.666235776349202,0.9049591773805696
e5_ppo_s42_anneal_linear,none,11.727272727272728,107.27272727272728,3054.1802093068686,355,rolled,3862.5617413170494,0.2646803648150284,True,True,0.7844902772652738,1,750.0,300.0,29.5396002161634,14.791721551688417,355.0,rolled,1.0,False,original,,40,1,41,0.0478270053863525,6.985664367675781e-05,0.0478968620300293,ppo_5seed_headline,42,0.6395625735880774,0.8706657103641613
e5_ppo_s42_anneal_linear,none,11.727272727272728,118.18181818181816,3357.8991517305085,355,rolled,4008.666042860414,0.193801797410899,True,True,0.8313855657371186,1,750.0,300.0,30.699515312360734,15.365864631408051,355.0,rolled,1.0,False,original,,40,1,41,0.0443217754364013,7.319450378417969e-05,0.0443949699401855,ppo_5seed_headline,42,0.5997948245727953,0.814323859793809
e5_ppo_s42_anneal_linear,none,11.727272727272728,129.0909090909091,3564.383823711408,460,rolled,4282.859440255367,0.2015707769080401,True,True,0.847360756654629,1,750.0,300.0,32.88091467510658,16.45006054233492,355.0,rolled,0.0,False,original,,40,1,41,0.0452702045440673,7.462501525878906e-05,0.0453448295593261,ppo_5seed_headline,42,0.6161020995135855,0.8277445507112335
e5_ppo_s42_anneal_linear,none,11.727272727272728,140.0,3755.070343632353,460,rolled,4549.694921484097,0.2116137662239073,True,True,0.8626328289283096,1,750.0,300.0,35.0,17.521657395550434,355.0,rolled,0.0,False,original,,40,1,41,0.0436275005340576,6.771087646484375e-05,0.0436952114105224,ppo_5seed_headline,42,0.6308954197661865,0.840061513116618
e5_ppo_s42_anneal_linear,none,12.545454545454549,20.0,1307.1994834284806,355,rolled,2262.831077626828,0.7310526100361882,True,True,0.5882884543106464,1,578.4867310166254,209.28342138628128,20.13123072603337,12.776325763720656,355.0,rolled,1.0,False,original,,40,1,41,0.046011209487915,7.343292236328125e-05,0.0460846424102783,ppo_5seed_headline,42,0.9309732648730562,1.1477820930133928
e5_ppo_s42_anneal_linear,none,12.545454545454549,30.909090909090907,1673.5520688887286,355,rolled,2545.9547811560287,0.5212880605779971,True,True,0.6864146317747348,1,610.5792587230505,228.1653671530875,21.74604445322255,12.862360896276376,355.0,rolled,1.0,False,original,,40,1,41,0.0446815490722656,7.510185241699219e-05,0.0447566509246826,ppo_5seed_headline,42,0.7918157287532122,0.9633695988606039
e5_ppo_s42_anneal_linear,none,12.545454545454549,41.81818181818181,1957.4303873162305,355,rolled,2787.682706293772,0.4241541994838823,True,True,0.7504227238437171,1,636.3924283626719,245.650435290814,22.85684600458772,12.904828279725418,355.0,rolled,1.0,False,original,,40,1,41,0.0461683273315429,6.604194641113281e-05,0.0462343692779541,ppo_5seed_headline,42,0.7066150019007176,0.830682960118948
e5_ppo_s42_anneal_linear,none,12.545454545454549,52.72727272727273,2222.5772160497027,355,rolled,3014.784973199477,0.3564365509684317,True,True,0.7901010694955031,1,661.4798991820363,262.47021446104304,23.72004265130274,12.924904209968902,355.0,rolled,1.0,False,original,,40,1,41,0.0454394817352294,6.818771362304688e-05,0.0455076694488525,ppo_5seed_headline,42,0.618233166447693,0.812306748803737
e5_ppo_s42_anneal_linear,none,12.545454545454549,63.63636363636363,2552.3230156844406,355,rolled,3235.1979577020206,0.2675503601312225,True,True,0.8082910301759042,1,689.0366546399891,279.32010840861284,24.475563800606903,12.819478349172996,355.0,rolled,1.0,False,original,,40,1,41,0.0587217807769775,8.869171142578125e-05,0.0588104724884033,ppo_5seed_headline,42,0.5580811061667319,0.7499288227500298
e5_ppo_s42_anneal_linear,none,12.545454545454549,74.54545454545453,2864.0220557743514,355,rolled,3412.596159032459,0.1915397621160388,True,True,0.8167730423593041,1,722.1886890071883,297.0642977753718,24.796529766715192,12.40857906266857,355.0,rolled,1.0,False,original,,40,1,41,0.0448079109191894,7.104873657226562e-05,0.0448789596557617,ppo_5seed_headline,42,0.4795707268732017,0.6996904959112344
e5_ppo_s42_anneal_linear,none,12.545454545454549,85.45454545454545,3136.2352005841685,355,rolled,3874.189344533826,0.2352993626919954,True,True,0.7916744079033298,1,750.0,300.0,27.63749935540986,13.843447628258192,355.0,rolled,1.0,False,original,,40,1,41,0.0443074703216552,7.224082946777344e-05,0.044379711151123,ppo_5seed_headline,42,0.5495340115721226,0.7892909823298122
e5_ppo_s42_anneal_linear,none,12.545454545454549,96.36363636363636,3474.753399293351,355,rolled,4034.002431297368,0.1609463946758781,True,True,0.8554195983067253,1,750.0,300.0,28.81072976124043,14.43461131622035,355.0,rolled,1.0,False,original,,40,1,41,0.0441100597381591,7.295608520507812e-05,0.0441830158233642,ppo_5seed_headline,42,0.5094041032473182,0.7212330013281167
e5_ppo_s42_anneal_linear,none,12.545454545454549,107.27272727272728,3810.945853911128,460,rolled,4550.377334626065,0.1940283354999829,True,True,0.8434397589616784,1,750.0,300.0,32.248333874573056,16.664731553725634,355.0,rolled,0.0,False,original,,40,1,41,0.0463824272155761,6.628036499023438e-05,0.0464487075805664,ppo_5seed_headline,42,0.5853008811457687,0.8043799849421984
e5_ppo_s42_anneal_linear,none,12.545454545454549,118.18181818181816,4051.8868674716473,460,rolled,5026.487765180868,0.2405301356099722,True,True,0.8453295115817181,1,750.0,300.0,35.0,19.106632500639694,355.0,rolled,0.0,False,original,,40,1,41,0.0444836616516113,6.937980651855469e-05,0.0445530414581298,ppo_5seed_headline,42,0.6400835192544869,0.8700326634247444
e5_ppo_s42_anneal_linear,none,12.545454545454549,129.0909090909091,4389.083655555064,460,rolled,5175.312432931222,0.179132784671594,True,True,0.9387071222497646,1,750.0,300.0,27.486203815516998,21.207505926416086,460.0,rolled,1.0,False,original,,40,1,41,0.0448265075683593,7.414817810058594e-05,0.0449006557464599,ppo_5seed_headline,42,0.4323883293791695,0.4825246809696242
e5_ppo_s42_anneal_linear,none,12.545454545454549,140.0,4731.036754406592,460,rolled,5509.877052020153,0.164623599021532,True,True,0.9547930630531644,1,750.0,300.0,35.0,23.91399325657887,355.0,rolled,0.0,False,original,,40,1,41,0.0436713695526123,6.628036499023438e-05,0.0437376499176025,ppo_5seed_headline,42,0.6213717876309435,0.8168522501016795
e5_ppo_s42_anneal_linear,none,13.363636363636363,20.0,1553.9456704912225,355,rolled,2553.550347567867,0.6432687423110851,True,True,0.615606993795891,1,594.4493455342665,220.1003173417041,20.58240297037625,12.924944900623728,355.0,rolled,1.0,False,original,,40,1,41,0.0448324680328369,6.794929504394531e-05,0.0449004173278808,ppo_5seed_headline,42,0.8833186355381781,1.0934810560254755
e5_ppo_s42_anneal_linear,none,13.363636363636363,30.909090909090907,2055.764041961098,355,rolled,2868.319069409208,0.3952569511202132,True,True,0.7197476496562051,1,627.5886783584164,240.1552138895004,22.110528584460926,13.010652351215995,355.0,rolled,1.0,False,original,,40,1,41,0.0444650650024414,6.532669067382812e-05,0.0445303916931152,ppo_5seed_headline,42,0.7582890286596109,0.8635301308427812
e5_ppo_s42_anneal_linear,none,13.363636363636363,41.81818181818181,2295.1327804460216,355,rolled,3151.588896777962,0.3731619031494562,True,True,0.7845685924804936,1,656.3563324372764,258.5070630484965,23.158451506280443,13.171346855292748,355.0,rolled,1.0,False,original,,40,1,41,0.0436246395111084,7.224082946777344e-05,0.0436968803405761,ppo_5seed_headline,42,0.6514077763657398,0.7922180370705862
e5_ppo_s42_anneal_linear,none,13.363636363636363,52.72727272727273,2698.233573079863,355,rolled,3431.365448911936,0.2717080845581683,True,True,0.8163500097312097,1,687.0361858984307,276.5256460475447,24.026007607941988,13.297468903403145,355.0,rolled,1.0,False,original,,40,1,41,0.0501506328582763,0.0001270771026611,0.0502777099609375,ppo_5seed_headline,42,0.5451241720968472,0.7235994117943318
e5_ppo_s42_anneal_linear,none,13.363636363636363,63.63636363636363,3099.504449257762,355,rolled,3697.1612307223895,0.192823333938994,True,True,0.8266250333792197,1,718.9780841305529,294.78961389349143,24.819120466890908,13.205682131915475,355.0,rolled,1.0,False,original,,40,1,41,0.0442233085632324,8.797645568847656e-05,0.0443112850189209,ppo_5seed_headline,42,0.46647186646491634,0.6912314618571667
e5_ppo_s42_anneal_linear,none,13.363636363636363,74.54545454545453,3409.0278837627866,355,rolled,3985.4103573929096,0.1690753180328723,True,True,0.8519781846053402,1,750.0,300.0,26.24473772153944,13.698822603567502,355.0,rolled,1.0,False,original,,40,1,41,0.0452651977539062,7.319450378417969e-05,0.0453383922576904,ppo_5seed_headline,42,0.45826614694556245,0.6614109638177161
e5_ppo_s42_anneal_linear,none,13.363636363636363,85.45454545454545,3859.8972334468967,355,rolled,4550.601421148727,0.1789436728306442,True,True,0.8503196527525259,1,750.0,300.0,29.85217223994938,15.9044952614746,355.0,rolled,1.0,False,original,,40,1,41,0.0441386699676513,7.200241088867188e-05,0.04421067237854,ppo_5seed_headline,42,0.5287770382874757,0.7376923702796103
e5_ppo_s42_anneal_linear,none,13.363636363636363,96.36363636363636,4245.414696419247,460,rolled,5247.270454127314,0.2359853699458554,True,True,0.8244759834002385,1,750.0,300.0,34.3172857782631,18.672261190342272,355.0,rolled,0.0,False,original,,40,1,41,0.0460712909698486,7.700920104980469e-05,0.0461483001708984,ppo_5seed_headline,42,0.6322022041877928,0.8507061837534895
e5_ppo_s42_anneal_linear,none,13.363636363636363,107.27272727272728,4631.739739142465,460,rolled,5674.996009471247,0.2252406933645917,True,True,0.872357083113925,1,750.0,300.0,35.0,22.100703135328896,355.0,rolled,0.0,False,original,,40,1,41,0.0448143482208251,8.177757263183594e-05,0.044896125793457,ppo_5seed_headline,42,0.6441190107462038,0.8630635201416474
e5_ppo_s42_anneal_linear,none,13.363636363636363,118.18181818181816,5063.816158705762,460,rolled,5982.902374536919,0.1815007075742776,True,True,0.9338337925003014,1,750.0,300.0,35.0,24.975387131469265,355.0,rolled,0.0,False,original,,40,1,41,0.0443189144134521,7.05718994140625e-05,0.0443894863128662,ppo_5seed_headline,42,0.6335653265262176,0.834378714846836
e5_ppo_s42_anneal_linear,none,13.363636363636363,129.0909090909091,5459.024045280959,460,rolled,6707.570410227272,0.22871237689924,True,True,0.8695834342091,1,750.0,300.0,35.0,25.0,460.0,rolled,1.0,False,original,,40,1,41,0.0444076061248779,7.200241088867188e-05,0.0444796085357666,ppo_5seed_headline,42,0.541795568906464,0.5814003954486526
