costing,space,proposals,span_m,load_kNm,reference,achieved,gap
original,reparam,1000,11.727272727272728,96.36363636363636,2703.5807115927173,2745.9989592393244,0.01568965463643135
original,reparam,1000,11.727272727272728,107.27272727272728,2937.489157347384,2927.787405758272,-0.003302736136011175
original,reparam,1000,11.727272727272728,118.18181818181816,3160.0494447625265,3192.3266760457022,0.010214153875557797
original,reparam,1000,11.727272727272728,129.0909090909091,3358.1079283394,3424.356467541392,0.01972793627117042
original,reparam,1000,11.727272727272728,140.0,3576.995517433856,3630.594460956994,0.014984347411648447
original,reparam,1000,12.545454545454549,20.0,1212.3908752045115,1241.7719893883534,0.024234027807975567
original,reparam,1000,12.545454545454549,30.909090909090907,1481.0813508506612,1535.3759800766327,0.036658775829421675
original,reparam,1000,12.545454545454549,41.81818181818181,1783.0201996892802,1845.3319151768335,0.03494728522896828
original,reparam,1000,12.545454545454549,52.72727272727273,2087.7440020066583,2154.350889430821,0.03190376184060062
original,reparam,1000,12.545454545454549,63.63636363636363,2393.181985113689,2522.978454649123,0.05423593790309589
original,reparam,1000,12.545454545454549,74.54545454545453,2689.930765449427,2696.564856204737,0.0024662682179485973
original,reparam,1000,12.545454545454549,85.45454545454545,2997.3064139092285,3039.4758652241394,0.01406911589659976
original,reparam,1000,12.545454545454549,96.36363636363636,3286.35898355342,3334.077554264386,0.014520194217909177
original,reparam,1000,12.545454545454549,107.27272727272728,3571.295426634208,3643.2808957248067,0.020156682797435765
original,reparam,1000,12.545454545454549,118.18181818181816,3837.483424001443,3880.8942861951023,0.01131232565648288
original,reparam,1000,12.545454545454549,129.0909090909091,4106.19381133988,4192.700046430661,0.02106725572764745
original,reparam,1000,12.545454545454549,140.0,4431.563898254406,4434.834939079609,0.0007381233578718227
original,reparam,1000,13.363636363636363,20.0,1408.076363691634,1424.638463811784,0.011762217268336483
original,reparam,1000,13.363636363636363,30.909090909090907,1720.040315347003,1783.62849325344,0.03696900435360351
original,reparam,1000,13.363636363636363,41.81818181818181,2138.6377928116376,2148.500406032733,0.004611633280888094
original,reparam,1000,13.363636363636363,52.72727272727273,2503.477994394611,2579.687642978047,0.03044150927392697
original,reparam,1000,13.363636363636363,63.63636363636363,2942.666807874382,2980.6215575903543,0.012898079257362083
original,reparam,1000,13.363636363636363,74.54545454545453,3246.8124640164788,3291.8969806633227,0.013885777865676907
original,reparam,1000,13.363636363636363,85.45454545454545,3626.480295778446,3678.2677475498995,0.01428036209978556
original,reparam,1000,13.363636363636363,96.36363636363636,3985.0843936185074,4027.232142413884,0.010576375462178378
original,reparam,1000,13.363636363636363,107.27272727272728,4299.585213933902,4333.298304010596,0.00784100986472791
original,reparam,1000,13.363636363636363,118.18181818181816,4639.765192767582,4724.619054343345,0.018288395651579803
original,reparam,1000,13.363636363636363,129.0909090909091,5011.593967074791,5012.350564609161,0.00015096943993064826
original,reparam,1000,13.363636363636363,140.0,5775.260737408862,5775.1934563661525,-1.1649871022090252e-05
original,reparam,1000,14.181818181818182,20.0,1593.8777053579288,1626.5348876428625,0.020489139270318146
original,reparam,1000,14.181818181818182,30.909090909090907,2008.2518170171472,2070.5899512562833,0.031040994814946377
original,reparam,1000,14.181818181818182,41.81818181818181,2553.981911869284,2566.0138549504513,0.00471105258234239
original,reparam,1000,14.181818181818182,52.72727272727273,2994.9908045830825,3013.799536294508,0.006280063258506052
original,reparam,1000,14.181818181818182,63.63636363636363,3422.394407931884,3442.9913353274346,0.006018279876747856
original,reparam,1000,14.181818181818182,74.54545454545453,3877.89015147114,3938.6521139891647,0.015668819936782707
original,reparam,1000,14.181818181818182,85.45454545454545,4346.819839298043,4351.130664771975,0.0009917193795241364
original,reparam,1000,14.181818181818182,96.36363636363636,4726.7747503063865,4884.820354212161,0.033436246120154056
original,reparam,1000,14.181818181818182,107.27272727272728,5228.199585900407,5257.038219517962,0.005515977946849437
original,reparam,1000,14.181818181818182,118.18181818181816,6021.5726386585375,6021.281498344179,-4.834954783883294e-05
original,reparam,1000,14.181818181818182,129.0909090909091,7339.357801242832,7348.218605722623,0.0012072997011114417
original,reparam,1000,14.181818181818182,140.0,8792.358071189423,8792.263496619598,-1.0756451120252919e-05
original,reparam,1000,15.0,20.0,1822.7607913317145,1934.2531421320725,0.0611667484458569
original,reparam,1000,15.0,30.909090909090907,2362.270236410251,2429.327585833595,0.028386823992349708
original,reparam,1000,15.0,41.81818181818181,3001.5397178272915,3020.414029786782,0.006288209963502656
original,reparam,1000,15.0,52.72727272727273,3503.587546633667,3561.834386662106,0.01662491353595663
original,reparam,1000,15.0,63.63636363636363,4039.4076811948185,4161.574145895438,0.030243658066344103
original,reparam,1000,15.0,74.54545454545453,4613.23523086532,4612.035183025001,-0.0002601315086405709
original,reparam,1000,15.0,85.45454545454545,5101.637723412046,5179.099773061518,0.015183761342752566
original,reparam,1000,15.0,96.36363636363636,5729.262990800587,5729.131910158798,-2.2879145537557655e-05
original,reparam,1000,15.0,107.27272727272728,7317.284243630855,7317.162795952473,-1.659737060066835e-05
original,reparam,1000,15.0,118.18181818181816,9238.359339706907,9237.091405597977,-0.000137246675768532
corrected,raw,40,6.0,20.0,241.3288087904857,589.6607904981186,1.443391625945678
corrected,raw,40,6.0,30.909090909090907,292.67799548197263,632.7694458712258,1.16199870041204
corrected,raw,40,6.0,41.81818181818181,342.2853688824266,771.8462745269842,1.2549788705462013
corrected,raw,40,6.0,52.72727272727273,386.25765574493386,793.3591493278464,1.0539635591112866
corrected,raw,40,6.0,63.63636363636363,431.68145507497405,826.0386469289388,0.9135374874639288
corrected,raw,40,6.0,74.54545454545453,466.9500019446189,812.0112174658015,0.7389682280419123
corrected,raw,40,6.0,85.45454545454545,518.2473353887603,927.8025343325548,0.7902697630593101
corrected,raw,40,6.0,96.36363636363636,549.7256874002802,1044.6622434481567,0.9003336889503777
corrected,raw,40,6.0,107.27272727272728,586.6560772595034,907.407931995255,0.5467459848606822
corrected,raw,40,6.0,118.18181818181816,628.4217050081675,855.9351033045847,0.3620393701924416
corrected,raw,40,6.0,129.0909090909091,657.4964976148059,995.3823992354172,0.5138976448488424
corrected,raw,40,6.0,140.0,697.879425726456,1175.9655665017856,0.6850555026431204
corrected,raw,40,6.818181818181818,20.0,317.0885192434045,517.7188837897716,0.6327266752674781
corrected,raw,40,6.818181818181818,30.909090909090907,392.6423822212096,780.4817863666613,0.9877675505925085
corrected,raw,40,6.818181818181818,41.81818181818181,455.0251859822217,779.9678517975394,0.7141201758181657
corrected,raw,40,6.818181818181818,52.72727272727273,519.9507333014534,893.1125148147755,0.7176868068709368
corrected,raw,40,6.818181818181818,63.63636363636363,570.1996303697795,1113.208111451222,0.9523129306998968
corrected,raw,40,6.818181818181818,74.54545454545453,645.0378754655677,1102.9895114353508,0.7099608463134792
corrected,raw,40,6.818181818181818,85.45454545454545,698.212152166206,1103.8078237837246,0.5809060618025002
corrected,raw,40,6.818181818181818,96.36363636363636,733.8166260116295,1096.1009195811653,0.49369867174935655
corrected,raw,40,6.818181818181818,107.27272727272728,798.4291807439346,1388.0958849631297,0.7385335085946816
corrected,raw,40,6.818181818181818,118.18181818181816,852.2289524013323,1313.4423902620117,0.541184897041006
corrected,raw,40,6.818181818181818,129.0909090909091,896.311601431932,1325.3791144887582,0.47870351379068987
corrected,raw,40,6.818181818181818,140.0,931.1411275891702,1329.2515286559403,0.4275510868019792
corrected,raw,40,7.636363636363637,20.0,409.6201332461394,928.7943595942126,1.2674529013838853
corrected,raw,40,7.636363636363637,30.909090909090907,501.774525145321,1165.7041301948043,1.3231632372273183
corrected,raw,40,7.636363636363637,41.81818181818181,593.9298338756057,1139.670850110228,0.9188644602569733
corrected,raw,40,7.636363636363637,52.72727272727273,675.9362632758116,1217.2494230116135,0.8008346188032858
corrected,raw,40,7.636363636363637,63.63636363636363,779.5020738899598,1159.6906897877866,0.48773265477096994
corrected,raw,40,7.636363636363637,74.54545454545453,846.6406079690952,1511.1014651065466,0.7848204431527883
corrected,raw,40,7.636363636363637,85.45454545454545,921.2774310054268,1570.8565591916106,0.7050852504627971
corrected,raw,40,7.636363636363637,96.36363636363636,990.3158107657674,1402.8526210106272,0.41657096227299784
corrected,raw,40,7.636363636363637,107.27272727272728,1055.0870687226268,1692.3486655710515,0.603989581276875
corrected,raw,40,7.636363636363637,118.18181818181816,1088.4839809208006,1758.968560384247,0.6159801992641651
corrected,raw,40,7.636363636363637,129.0909090909091,1173.7978050697595,1476.5879733004977,0.2579576882176424
corrected,raw,40,7.636363636363637,140.0,1251.7374258469372,1919.116859559322,0.5331624827473938
corrected,raw,40,8.454545454545455,20.0,516.1523336674153,1182.6940295188388,1.2913662350714317
corrected,raw,40,8.454545454545455,30.909090909090907,633.218032838701,1639.6864863452786,1.5894500808743617
corrected,raw,40,8.454545454545455,41.81818181818181,757.3789000305048,1483.0197892897158,0.9580949366690628
corrected,raw,40,8.454545454545455,52.72727272727273,897.7427828478864,1361.7768763311542,0.5168898066896448
corrected,raw,40,8.454545454545455,63.63636363636363,969.5859503873623,1656.7679814225605,0.7087376119266786
corrected,raw,40,8.454545454545455,74.54545454545453,1093.1775012217977,1523.6590440445061,0.3937892449685232
corrected,raw,40,8.454545454545455,85.45454545454545,1181.2789978646645,2037.8067727691073,0.7250850785062146
corrected,raw,40,8.454545454545455,96.36363636363636,1257.923897819336,2259.2229308229084,0.7959933305499376
corrected,raw,40,8.454545454545455,107.27272727272728,1345.9822136266182,2168.8778397084184,0.6113718426223389
corrected,raw,40,8.454545454545455,118.18181818181816,1418.3994702060834,2136.700507044639,0.5064165997849615
corrected,raw,40,8.454545454545455,129.0909090909091,1503.943042662674,2231.0062851451257,0.4834380171706594
corrected,raw,40,8.454545454545455,140.0,1589.050557323039,2052.1482474204486,0.29143043181556005
corrected,raw,40,9.272727272727272,20.0,633.3700898588271,984.306825995612,0.5540784791637474
corrected,raw,40,9.272727272727272,30.909090909090907,801.8071464602682,1330.0339032595607,0.6587952715702909
corrected,raw,40,9.272727272727272,41.81818181818181,962.5021253931346,1905.594024321386,0.9798335754770879
corrected,raw,40,9.272727272727272,52.72727272727273,1070.6846994207378,1654.8997350131988,0.5456461980903744
corrected,raw,40,9.272727272727272,63.63636363636363,1216.7126656588257,2141.808552254331,0.7603240376351177
corrected,raw,40,9.272727272727272,74.54545454545453,1356.4151141978043,2139.444029995702,0.5772782296524228
corrected,raw,40,9.272727272727272,85.45454545454545,1422.5235716023028,2020.3117288962533,0.4202307569642685
corrected,raw,40,9.272727272727272,96.36363636363636,1530.0841209322955,2200.549393299926,0.4381885042759017
corrected,raw,40,9.272727272727272,107.27272727272728,1647.0835657255905,2557.0651889918345,0.5524805433082987
corrected,raw,40,9.272727272727272,118.18181818181816,1794.0191544704012,2369.2560822881105,0.32064146382401404
corrected,raw,40,9.272727272727272,129.0909090909091,1876.6125693849333,3042.1086437419103,0.6210637685001612
corrected,raw,40,9.272727272727272,140.0,1975.8458780810136,4294.707842569805,1.1736046774766273
corrected,raw,40,10.09090909090909,20.0,771.2799576046779,1467.6225457490195,0.9028402479262327
corrected,raw,40,10.09090909090909,30.909090909090907,964.7090665866748,2084.2225734916765,1.1604674877432783
corrected,raw,40,10.09090909090909,41.81818181818181,1147.2574547707825,2213.8503683970202,0.9296892421059393
corrected,raw,40,10.09090909090909,52.72727272727273,1318.1429375417918,2399.479600108525,0.8203485614263661
corrected,raw,40,10.09090909090909,63.63636363636363,1473.4968374975142,2105.2021463626656,0.4287116828414754
corrected,raw,40,10.09090909090909,74.54545454545453,1593.8205978972342,2829.521603361827,0.7753074637728254
corrected,raw,40,10.09090909090909,85.45454545454545,1744.078619322344,3290.6891679229902,0.8867779992633456
corrected,raw,40,10.09090909090909,96.36363636363636,1930.113776773892,2495.1310859322966,0.2927378250741304
corrected,raw,40,10.09090909090909,107.27272727272728,2067.605711285596,3113.4942930832835,0.5058452760547729
corrected,raw,40,10.09090909090909,118.18181818181816,2170.353625378734,3308.330639782558,0.5243279256877982
corrected,raw,40,10.09090909090909,129.0909090909091,2307.5736162550616,2778.2088741845773,0.20395243497943305
corrected,raw,40,10.09090909090909,140.0,2443.406284429296,4091.317590441301,0.6744319667643426
corrected,raw,40,10.90909090909091,20.0,939.0466900997784,2116.5617007292,1.253947245694785
corrected,raw,40,10.90909090909091,30.909090909090907,1197.1649157491154,2633.1641483113813,1.1994999299354694
corrected,raw,40,10.90909090909091,41.81818181818181,1403.509472950396,2890.853027525973,1.059731753323295
corrected,raw,40,10.90909090909091,52.72727272727273,1588.7457907355176,2837.1717977901626,0.7857934317337703
corrected,raw,40,10.90909090909091,63.63636363636363,1789.9941201560932,3001.735650730192,0.676952799413906
corrected,raw,40,10.90909090909091,74.54545454545453,1942.2808212955651,3332.7874937627716,0.7159143298030883
corrected,raw,40,10.90909090909091,85.45454545454545,2177.190622234541,3615.970007817072,0.6608421747223274
corrected,raw,40,10.90909090909091,96.36363636363636,2344.698716886334,2983.87158422256,0.2726034107209401
corrected,raw,40,10.90909090909091,107.27272727272728,2499.121791022924,,
corrected,raw,40,10.90909090909091,118.18181818181816,2669.547168301596,5045.039068148759,0.8898482589309276
corrected,raw,40,10.90909090909091,129.0909090909091,2855.841135487434,4659.789915490386,0.6316698634201356
corrected,raw,40,10.90909090909091,140.0,3078.8301843712,,
corrected,raw,40,11.727272727272728,20.0,1117.8784812198996,2585.1229872298277,1.3125259414679653
corrected,raw,40,11.727272727272728,30.909090909090907,1399.1707585826318,2625.3124313511207,0.8763345469073249
corrected,raw,40,11.727272727272728,41.81818181818181,1658.320920880548,3024.506622558787,0.8238367402087716
corrected,raw,40,11.727272727272728,52.72727272727273,1896.895430152976,2936.8761312018937,0.5482541022121858
corrected,raw,40,11.727272727272728,63.63636363636363,2122.483987052358,3523.658682985105,0.660157958543026
corrected,raw,40,11.727272727272728,74.54545454545453,2414.680044837911,3719.638416973623,0.5404270329418777
corrected,raw,40,11.727272727272728,85.45454545454545,2607.2244497923484,,
corrected,raw,40,11.727272727272728,96.36363636363636,2809.399526814627,4350.488959090437,0.5485476229232298
corrected,raw,40,11.727272727272728,107.27272727272728,3054.1802093068686,9051.076563606373,1.9635044245344222
corrected,raw,40,11.727272727272728,118.18181818181816,3357.8991517305085,,
corrected,raw,40,11.727272727272728,129.0909090909091,3564.383823711408,7721.870978334948,1.1663971559310253
corrected,raw,40,11.727272727272728,140.0,3755.070343632353,5289.805756162693,0.4087101630819945
corrected,raw,40,12.545454545454549,20.0,1307.1994834284806,2178.89471061524,0.666841777584325
corrected,raw,40,12.545454545454549,30.909090909090907,1673.5520688887286,2767.4089313063528,0.6536138807703584
corrected,raw,40,12.545454545454549,41.81818181818181,1957.4303873162305,3701.246969102253,0.890870292545582
corrected,raw,40,12.545454545454549,52.72727272727273,2222.5772160497027,3511.0028220590266,0.5796989174123304
corrected,raw,40,12.545454545454549,63.63636363636363,2552.3230156844406,3683.1847474893984,0.4430715567174015
corrected,raw,40,12.545454545454549,74.54545454545453,2864.0220557743514,8123.540952118001,1.8364100533861367
corrected,raw,40,12.545454545454549,85.45454545454545,3136.2352005841685,4928.113957962533,0.5713470587424698
corrected,raw,40,12.545454545454549,96.36363636363636,3474.753399293351,,
corrected,raw,40,12.545454545454549,107.27272727272728,3810.945853911128,6792.821467034716,0.7824502702034786
corrected,raw,40,12.545454545454549,118.18181818181816,4051.8868674716473,,
corrected,raw,40,12.545454545454549,129.0909090909091,4389.083655555064,,
corrected,raw,40,12.545454545454549,140.0,4731.036754406592,,
corrected,raw,40,13.363636363636363,20.0,1553.9456704912225,1964.8636524415301,0.2644352307506421
corrected,raw,40,13.363636363636363,30.909090909090907,2055.764041961098,2965.5741453450437,0.4425654330036981
corrected,raw,40,13.363636363636363,41.81818181818181,2295.1327804460216,4799.197449180107,1.0910325930020748
corrected,raw,40,13.363636363636363,52.72727272727273,2698.233573079863,3574.5992377514503,0.3247923654256777
corrected,raw,40,13.363636363636363,63.63636363636363,3099.504449257762,6753.081495986857,1.1787616719195277
corrected,raw,40,13.363636363636363,74.54545454545453,3409.0278837627866,4863.919316789638,0.4267760436799315
corrected,raw,40,13.363636363636363,85.45454545454545,3859.8972334468967,,
corrected,raw,40,13.363636363636363,96.36363636363636,4245.414696419247,,
corrected,raw,40,13.363636363636363,107.27272727272728,4631.739739142465,,
corrected,raw,40,13.363636363636363,118.18181818181816,5063.816158705762,,
corrected,raw,40,13.363636363636363,129.0909090909091,5459.024045280959,,
corrected,raw,40,13.363636363636363,140.0,5943.747564514266,,
corrected,raw,40,14.181818181818182,20.0,1796.9028968466985,3619.966604366708,1.0145588338241422
corrected,raw,40,14.181818181818182,30.909090909090907,2224.07150895444,3461.249663067677,0.5562672554062111
corrected,raw,40,14.181818181818182,41.81818181818181,2615.0382292659383,5493.585039761451,1.1007666267668843
corrected,raw,40,14.181818181818182,52.72727272727273,3202.0654799770145,5175.262659717262,0.616226367661417
corrected,raw,40,14.181818181818182,63.63636363636363,3623.765744949169,5322.002630126803,0.46863870479063063
corrected,raw,40,14.181818181818182,74.54545454545453,4194.266016339479,,
corrected,raw,40,14.181818181818182,85.45454545454545,4665.282330709234,,
corrected,raw,40,14.181818181818182,96.36363636363636,5186.697126154381,,
corrected,raw,40,14.181818181818182,107.27272727272728,5684.871516431859,,
corrected,raw,40,14.181818181818182,118.18181818181816,6186.248050426683,,
corrected,raw,40,14.181818181818182,129.0909090909091,8947.780102569574,,
corrected,raw,40,14.181818181818182,140.0,12705.653958132376,,
corrected,raw,40,15.0,20.0,2057.2483346770277,2819.5335726333988,0.37053632520064417
corrected,raw,40,15.0,30.909090909090907,2565.283454586496,4363.420204548661,0.7009505116275778
corrected,raw,40,15.0,41.81818181818181,3234.6725939942403,5519.945538160919,0.7064928142680358
corrected,raw,40,15.0,52.72727272727273,3765.638206814382,5514.747480841333,0.46449212005065266
corrected,raw,40,15.0,63.63636363636363,4414.262908667717,10788.275454154562,1.4439585220379647
corrected,raw,40,15.0,74.54545454545453,5055.036012019389,,
corrected,raw,40,15.0,85.45454545454545,5678.659053486651,,
corrected,raw,40,15.0,96.36363636363636,6293.677091962863,,
corrected,raw,40,15.0,107.27272727272728,7396.103440982998,,
corrected,raw,40,15.0,118.18181818181816,13338.283576315587,,
corrected,raw,400,6.0,20.0,241.3288087904857,489.26278674668544,1.027369998628918
corrected,raw,400,6.0,30.909090909090907,292.67799548197263,498.22939461646945,0.7023124468103639
corrected,raw,400,6.0,41.81818181818181,342.2853688824266,517.9402064181616,0.513182430523554
corrected,raw,400,6.0,52.72727272727273,386.25765574493386,695.2516153539813,0.7999685055125283
corrected,raw,400,6.0,63.63636363636363,431.68145507497405,661.8531581287851,0.5331980337534654
corrected,raw,400,6.0,74.54545454545453,466.9500019446189,744.9276419992764,0.5953049339265792
corrected,raw,400,6.0,85.45454545454545,518.2473353887603,586.6448820349053,0.13197857851953443
corrected,raw,400,6.0,96.36363636363636,549.7256874002802,669.293358404755,0.21750424574468208
corrected,raw,400,6.0,107.27272727272728,586.6560772595034,860.8754287904795,0.4674277863308949
corrected,raw,400,6.0,118.18181818181816,628.4217050081675,793.5813375365423,0.2628165628464858
corrected,raw,400,6.0,129.0909090909091,657.4964976148059,774.2290928723664,0.1775410145621008
corrected,raw,400,6.0,140.0,697.879425726456,847.5867965480022,0.21451753025346565
corrected,raw,400,6.818181818181818,20.0,317.0885192434045,517.7188837897716,0.6327266752674781
corrected,raw,400,6.818181818181818,30.909090909090907,392.6423822212096,529.6521724989907,0.34894294778547774
corrected,raw,400,6.818181818181818,41.81818181818181,455.0251859822217,776.8253619845892,0.7072139870845315
corrected,raw,400,6.818181818181818,52.72727272727273,519.9507333014534,666.7883937083716,0.2824068724253259
corrected,raw,400,6.818181818181818,63.63636363636363,570.1996303697795,903.7445897686612,0.5849617250410613
corrected,raw,400,6.818181818181818,74.54545454545453,645.0378754655677,916.9126580012904,0.4214865403670942
corrected,raw,400,6.818181818181818,85.45454545454545,698.212152166206,975.9509753634647,0.39778571933412055
corrected,raw,400,6.818181818181818,96.36363636363636,733.8166260116295,897.027138903752,0.2224132121115716
corrected,raw,400,6.818181818181818,107.27272727272728,798.4291807439346,1095.8695992253379,0.37253199864797515
corrected,raw,400,6.818181818181818,118.18181818181816,852.2289524013323,1159.0525429152617,0.3600248379844291
corrected,raw,400,6.818181818181818,129.0909090909091,896.311601431932,1195.9707858380107,0.33432478607590066
corrected,raw,400,6.818181818181818,140.0,931.1411275891702,1148.3488966302384,0.23327051357235584
corrected,raw,400,7.636363636363637,20.0,409.6201332461394,802.2201773634899,0.9584490903952674
corrected,raw,400,7.636363636363637,30.909090909090907,501.774525145321,766.1331901989663,0.5268475217570747
corrected,raw,400,7.636363636363637,41.81818181818181,593.9298338756057,968.8205965372381,0.6312037908844137
corrected,raw,400,7.636363636363637,52.72727272727273,675.9362632758116,980.4879585097127,0.45056274057252454
corrected,raw,400,7.636363636363637,63.63636363636363,779.5020738899598,1100.8552373897905,0.412254404784554
corrected,raw,400,7.636363636363637,74.54545454545453,846.6406079690952,1133.2217062548496,0.3384920302525998
corrected,raw,400,7.636363636363637,85.45454545454545,921.2774310054268,1197.9091133179636,0.3002696831622562
corrected,raw,400,7.636363636363637,96.36363636363636,990.3158107657674,1193.8703128912168,0.20554503918103628
corrected,raw,400,7.636363636363637,107.27272727272728,1055.0870687226268,1291.441067034323,0.22401373812480263
corrected,raw,400,7.636363636363637,118.18181818181816,1088.4839809208006,1432.3384058035942,0.31590214547017115
corrected,raw,400,7.636363636363637,129.0909090909091,1173.7978050697595,1476.5879733004977,0.2579576882176424
corrected,raw,400,7.636363636363637,140.0,1251.7374258469372,1534.987466853284,0.2262855093708629
corrected,raw,400,8.454545454545455,20.0,516.1523336674153,803.7962716642685,0.5572849704137881
corrected,raw,400,8.454545454545455,30.909090909090907,633.218032838701,1030.3341603305735,0.6271396373719973
corrected,raw,400,8.454545454545455,41.81818181818181,757.3789000305048,1058.8766707568316,0.3980804993566409
corrected,raw,400,8.454545454545455,52.72727272727273,897.7427828478864,1283.7897974502048,0.4300196247500552
corrected,raw,400,8.454545454545455,63.63636363636363,969.5859503873623,1274.8541140793195,0.3148438398576201
corrected,raw,400,8.454545454545455,74.54545454545453,1093.1775012217977,1520.2404579537008,0.390662043679634
corrected,raw,400,8.454545454545455,85.45454545454545,1181.2789978646645,1384.1926752714621,0.17177455772395334
corrected,raw,400,8.454545454545455,96.36363636363636,1257.923897819336,1512.158990221519,0.20210689441778662
corrected,raw,400,8.454545454545455,107.27272727272728,1345.9822136266182,1800.7156099757894,0.3378450262904562
corrected,raw,400,8.454545454545455,118.18181818181816,1418.3994702060834,1995.1304449675656,0.40660687406890195
corrected,raw,400,8.454545454545455,129.0909090909091,1503.943042662674,2067.790381592917,0.37491269478661415
corrected,raw,400,8.454545454545455,140.0,1589.050557323039,2052.1482474204486,0.29143043181556005
corrected,raw,400,9.272727272727272,20.0,633.3700898588271,886.0696656227765,0.39897617492527004
corrected,raw,400,9.272727272727272,30.909090909090907,801.8071464602682,1162.2640510024335,0.4495556146306148
corrected,raw,400,9.272727272727272,41.81818181818181,962.5021253931346,1326.080636510074,0.3777430735214591
corrected,raw,400,9.272727272727272,52.72727272727273,1070.6846994207378,1442.788921503867,0.3475385632058112
corrected,raw,400,9.272727272727272,63.63636363636363,1216.7126656588257,1612.2049812658472,0.3250498879231032
corrected,raw,400,9.272727272727272,74.54545454545453,1356.4151141978043,1783.872654467735,0.3151377006903471
corrected,raw,400,9.272727272727272,85.45454545454545,1422.5235716023028,1623.0516461468499,0.14096643356051808
corrected,raw,400,9.272727272727272,96.36363636363636,1530.0841209322955,1952.3055752322396,0.27594656301816944
corrected,raw,400,9.272727272727272,107.27272727272728,1647.0835657255905,2368.7683769143528,0.43815919617341215
corrected,raw,400,9.272727272727272,118.18181818181816,1794.0191544704012,2369.2560822881105,0.32064146382401404
corrected,raw,400,9.272727272727272,129.0909090909091,1876.6125693849333,2259.393192894866,0.2039742404770264
corrected,raw,400,9.272727272727272,140.0,1975.8458780810136,2862.473468211836,0.4487331729496713
corrected,raw,400,10.09090909090909,20.0,771.2799576046779,1311.300059826413,0.7001609427254483
corrected,raw,400,10.09090909090909,30.909090909090907,964.7090665866748,1312.0213690077487,0.36001766174949634
corrected,raw,400,10.09090909090909,41.81818181818181,1147.2574547707825,1571.686737307157,0.3699512090955852
corrected,raw,400,10.09090909090909,52.72727272727273,1318.1429375417918,1725.3552894156437,0.3089288272736668
corrected,raw,400,10.09090909090909,63.63636363636363,1473.4968374975142,2105.2021463626656,0.4287116828414754
corrected,raw,400,10.09090909090909,74.54545454545453,1593.8205978972342,2457.0306739593534,0.5415980174939219
corrected,raw,400,10.09090909090909,85.45454545454545,1744.078619322344,2469.3710660202705,0.415859949581709
corrected,raw,400,10.09090909090909,96.36363636363636,1930.113776773892,2495.1310859322966,0.2927378250741304
corrected,raw,400,10.09090909090909,107.27272727272728,2067.605711285596,2550.8998756766423,0.23374580644321385
corrected,raw,400,10.09090909090909,118.18181818181816,2170.353625378734,2968.7827071327,0.3678797189626819
corrected,raw,400,10.09090909090909,129.0909090909091,2307.5736162550616,2778.2088741845773,0.20395243497943305
corrected,raw,400,10.09090909090909,140.0,2443.406284429296,3235.548964919993,0.32419605594806633
corrected,raw,400,10.90909090909091,20.0,939.0466900997784,1403.6537249099588,0.49476457316601974
corrected,raw,400,10.90909090909091,30.909090909090907,1197.1649157491154,1861.7274125524884,0.555113575465523
corrected,raw,400,10.90909090909091,41.81818181818181,1403.509472950396,1975.5797556732398,0.40759987285320043
corrected,raw,400,10.90909090909091,52.72727272727273,1588.7457907355176,2071.403623631727,0.30379802464984684
corrected,raw,400,10.90909090909091,63.63636363636363,1789.9941201560932,2034.471127840211,0.13657978254297198
corrected,raw,400,10.90909090909091,74.54545454545453,1942.2808212955651,2572.639652989695,0.32454567062741213
corrected,raw,400,10.90909090909091,85.45454545454545,2177.190622234541,2720.602007732288,0.24959292950656797
corrected,raw,400,10.90909090909091,96.36363636363636,2344.698716886334,2983.87158422256,0.2726034107209401
corrected,raw,400,10.90909090909091,107.27272727272728,2499.121791022924,2972.307893338246,0.1893409532960939
corrected,raw,400,10.90909090909091,118.18181818181816,2669.547168301596,3488.0976641130355,0.30662522300822026
corrected,raw,400,10.90909090909091,129.0909090909091,2855.841135487434,4169.493494963173,0.45998789748909674
corrected,raw,400,10.90909090909091,140.0,3078.8301843712,4507.054042824526,0.46388523332767595
corrected,raw,400,11.727272727272728,20.0,1117.8784812198996,1716.5977882371715,0.5355853226228235
corrected,raw,400,11.727272727272728,30.909090909090907,1399.1707585826318,2095.358219924185,0.49757147729902185
corrected,raw,400,11.727272727272728,41.81818181818181,1658.320920880548,2367.4769598548687,0.4276349830995121
corrected,raw,400,11.727272727272728,52.72727272727273,1896.895430152976,2383.4752662466803,0.2565137900376848
corrected,raw,400,11.727272727272728,63.63636363636363,2122.483987052358,3260.675174167616,0.5362543105429709
corrected,raw,400,11.727272727272728,74.54545454545453,2414.680044837911,3169.500745507896,0.31259657041670463
corrected,raw,400,11.727272727272728,85.45454545454545,2607.2244497923484,3674.003732848436,0.4091628103368894
corrected,raw,400,11.727272727272728,96.36363636363636,2809.399526814627,4311.095809589054,0.5345257121464282
corrected,raw,400,11.727272727272728,107.27272727272728,3054.1802093068686,3867.090649428897,0.2661632203773969
corrected,raw,400,11.727272727272728,118.18181818181816,3357.8991517305085,6587.287708005228,0.9617288698531756
corrected,raw,400,11.727272727272728,129.0909090909091,3564.383823711408,4763.230207672276,0.3363404288802354
corrected,raw,400,11.727272727272728,140.0,3755.070343632353,5289.805756162693,0.4087101630819945
corrected,raw,400,12.545454545454549,20.0,1307.1994834284806,1948.0339153273042,0.49023461225524945
