span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
11.0,20.0,True,False,0.5330635877314921,355.0,rolled,1760.0015860781443,1,in_distribution
11.0,33.333333333333336,True,False,0.6344951985627238,355.0,rolled,2033.6408417238936,1,in_distribution
11.0,46.66666666666667,True,False,0.7800125766825003,460.0,rolled,2206.0410272705944,1,in_distribution
11.0,60.0,True,False,0.7353868075235863,355.0,rolled,2468.9177146531174,1,in_distribution
11.0,73.33333333333334,True,False,0.76212359637212,355.0,rolled,2649.7044486034297,1,in_distribution
11.0,86.66666666666667,True,False,0.6407443262594222,355.0,rolled,3165.0648132305146,1,in_distribution
11.0,100.0,True,False,0.6640064187997321,355.0,rolled,3417.1129557283307,1,in_distribution
11.0,113.33333333333334,True,False,0.8413787814695958,355.0,rolled,3633.6109909706734,1,in_distribution
11.0,126.66666666666667,True,False,0.7624940313053786,355.0,rolled,3762.2878508199383,1,in_distribution
11.0,140.0,True,False,0.786307524338117,355.0,rolled,4033.0520031741307,1,in_distribution
12.0,20.0,True,False,0.5689921401356576,355.0,rolled,2079.252158502793,1,in_distribution
12.0,33.333333333333336,True,False,0.6787576676938862,355.0,rolled,2395.3850047012056,1,in_distribution
12.0,46.66666666666667,True,False,0.7449517850284633,355.0,rolled,2659.129467219762,1,in_distribution
12.0,60.0,True,False,0.7826658897501023,355.0,rolled,2900.613178760558,1,in_distribution
12.0,73.33333333333334,True,False,0.7989910936163107,355.0,rolled,3109.587594057095,1,in_distribution
12.0,86.66666666666667,True,False,0.7175038363287103,355.0,rolled,3710.2252110993445,1,in_distribution
12.0,100.0,True,False,0.7890416806364711,355.0,rolled,3882.1418739563296,1,in_distribution
12.0,113.33333333333334,True,False,0.8505065704132966,355.0,rolled,4070.745082677086,1,in_distribution
12.0,126.66666666666667,True,False,0.8438846308563444,355.0,rolled,4572.540441263303,1,in_distribution
12.0,140.0,True,False,0.8892695327204798,355.0,rolled,4900.985312806384,1,in_distribution
13.0,20.0,True,False,0.6038005667220545,355.0,rolled,2421.8551116346785,1,in_distribution
13.0,33.333333333333336,True,False,0.7224852005854789,355.0,rolled,2781.564660544521,1,in_distribution
13.0,46.66666666666667,True,False,0.790240186711027,355.0,rolled,3096.7750606072773,1,in_distribution
13.0,60.0,True,False,0.8171546903590277,355.0,rolled,3403.693956663097,1,in_distribution
13.0,73.33333333333334,True,False,0.8314129603576274,355.0,rolled,3687.9308876841974,1,in_distribution
13.0,86.66666666666667,True,False,0.8589761104551413,355.0,rolled,4126.485268295318,1,in_distribution
13.0,100.0,True,False,0.8357216856972128,355.0,rolled,4865.564229563493,1,in_distribution
13.0,113.33333333333334,True,False,0.8690650819722435,355.0,rolled,5408.926494873144,1,in_distribution
13.0,126.66666666666667,True,True,0.9399497125251552,355.0,rolled,5752.935464346224,1,in_distribution
13.0,140.0,True,False,0.8540757661384021,500.0,rolled,8437.31045937391,1,in_distribution
14.0,20.0,True,False,0.6345796003975872,355.0,rolled,2795.101792582793,1,in_distribution
14.0,33.333333333333336,True,False,0.7590633272781144,355.0,rolled,3217.3825974926604,1,in_distribution
14.0,46.66666666666667,True,False,0.814562254597389,355.0,rolled,3626.2345400022145,1,in_distribution
14.0,60.0,True,False,0.8322904970396022,355.0,rolled,4006.6739031426905,1,in_distribution
14.0,73.33333333333334,True,False,0.8480605566042652,355.0,rolled,4685.81755681612,1,in_distribution
14.0,86.66666666666667,True,False,0.816326877982322,355.0,rolled,5658.900000139137,1,in_distribution
14.0,100.0,True,False,0.8942974492704879,355.0,rolled,6205.392683418808,1,in_distribution
14.0,113.33333333333334,True,False,0.8659234229521099,460.0,rolled,7026.978524999998,1,in_distribution
14.0,126.66666666666667,True,True,0.9275204006481071,500.0,rolled,9197.996975999999,1,in_distribution
14.0,140.0,True,True,0.931875939076062,620.0,rolled,13546.453532639998,1,in_distribution
15.0,20.0,True,False,0.670318565347116,355.0,rolled,3193.2715030592854,1,in_distribution
15.0,33.333333333333336,True,False,0.774485021637845,355.0,rolled,3747.652455606316,1,in_distribution
15.0,46.66666666666667,True,False,0.8162193542855787,355.0,rolled,4239.92648373858,1,in_distribution
15.0,60.0,True,False,0.832387654518488,355.0,rolled,5104.544092178696,1,in_distribution
15.0,73.33333333333334,True,False,0.8082145390459595,355.0,rolled,6280.115430820249,1,in_distribution
15.0,86.66666666666667,True,True,0.9208378638405073,355.0,rolled,6718.46175,1,in_distribution
15.0,100.0,True,False,0.8890359767396877,500.0,rolled,9854.996759999998,1,in_distribution
15.0,113.33333333333334,True,True,0.9248206422313431,620.0,rolled,14514.057356399999,1,in_distribution
15.0,126.66666666666667,True,True,0.997322037414992,690.0,rolled,17244.376785562497,1,in_distribution
15.0,140.0,False,False,1.102303304511307,690.0,rolled,17244.376785562497,1,in_distribution
16.0,20.0,True,False,0.7649556778982612,355.0,rolled,3477.4259142852598,1,span_extrapolation
16.0,33.333333333333336,True,False,0.8564499618817462,355.0,rolled,4144.247677123367,1,span_extrapolation
