span_m,load_kNm,optimal_economy,optimal_grade,optimal_type,agent_economy,agent_grade,agent_type,agent_util,feasible,wall_time_s,gap
14.181818181818182,107.27272727272728,5228.199585900407,460,rolled,5242.892327339589,460.0,rolled,1.0009995528091038,True,1.6874401569366455,0.002810287020948091
14.181818181818182,118.18181818181816,6021.5726386585375,500,rolled,6021.580651296609,500.0,rolled,1.0009997840617586,True,2.199733257293701,1.3306553873092095e-06
14.181818181818182,129.0909090909091,7339.357801242832,620,rolled,7379.0635670603815,550.0,rolled,1.0009999999473886,True,1.2381141185760498,0.005409978215100271
14.181818181818182,140.0,8792.358071189423,620,rolled,8799.916586203735,620.0,rolled,1.0009999960698883,True,1.0378644466400146,0.0008596686978752588
15.0,20.0,1822.7607913317145,355,rolled,1801.7406823696538,355.0,rolled,1.000753441422215,True,1.0706417560577393,-0.01153201729048788
15.0,30.909090909090907,2362.270236410251,355,rolled,2370.109182618903,355.0,rolled,1.0009919364922462,True,1.1799860000610352,0.0033183951979026067
15.0,41.81818181818181,3001.5397178272915,355,rolled,2979.633656826521,355.0,rolled,1.0009971081394038,True,1.1359188556671143,-0.0072982745724342775
15.0,52.72727272727273,3503.587546633667,355,rolled,3510.479144136442,355.0,rolled,1.000994379841779,True,1.0961310863494873,0.001967011644791486
15.0,63.63636363636363,4039.4076811948185,355,rolled,4154.208616652796,460.0,rolled,0.9967295378888092,True,1.2013397216796875,0.028420239925874627
15.0,74.54545454545453,4613.23523086532,355,rolled,4685.26111877451,355.0,rolled,1.0004978227121128,True,1.1132698059082031,0.015612879964865713
15.0,85.45454545454545,5101.637723412046,460,rolled,5115.495750682289,460.0,rolled,1.0009982993488282,True,1.1178417205810547,0.002716387956488311
15.0,96.36363636363636,5729.262990800587,460,rolled,5738.403578845143,460.0,rolled,1.00099998195998,True,1.9414455890655518,0.0015954212713279842
15.0,107.27272727272728,7317.284243630855,550,rolled,7317.653596014938,550.0,rolled,1.000999842984578,True,2.0507447719573975,5.0476703075249796e-05
15.0,118.18181818181816,9238.359339706907,620,rolled,9524.598780682012,690.0,rolled,1.0009999986536242,True,1.042743444442749,0.030983795980400363
