label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total,region
0,208,poly3,1,0,16.0,20.0,2421.4508823550423,scale,1,0.25426757285921675,3,18,21,span_extrapolation
0,208,poly3,1,0,16.0,20.0,2421.4508823550423,scale+thin,1,0.08589605395380762,3,73,76,span_extrapolation
0,208,poly3,2,0,16.0,20.0,2421.4508823550423,none,1,0.25581923801039586,6,0,6,span_extrapolation
0,208,poly3,2,0,16.0,20.0,2421.4508823550423,scale,1,0.25426757285921675,6,18,24,span_extrapolation
0,208,poly3,2,0,16.0,20.0,2421.4508823550423,scale+thin,1,0.08589605395380762,6,73,79,span_extrapolation
0,208,poly3,3,0,16.0,20.0,2421.4508823550423,none,1,0.25581923801039586,9,0,9,span_extrapolation
0,208,poly3,3,0,16.0,20.0,2421.4508823550423,scale,1,0.25426757285921675,9,18,27,span_extrapolation
0,208,poly3,3,0,16.0,20.0,2421.4508823550423,scale+thin,1,0.08589605395380762,9,73,82,span_extrapolation
0,208,poly3,1,1,16.0,37.14285714285714,3516.030947725065,none,1,0.05701722960321498,5,0,5,span_extrapolation
0,208,poly3,1,1,16.0,37.14285714285714,3516.030947725065,scale,1,0.05619482068360382,5,18,23,span_extrapolation
0,208,poly3,1,1,16.0,37.14285714285714,3516.030947725065,scale+thin,1,0.03503213356642587,5,77,82,span_extrapolation
0,208,poly3,2,1,16.0,37.14285714285714,3516.030947725065,none,1,0.05701722960321498,8,0,8,span_extrapolation
0,208,poly3,2,1,16.0,37.14285714285714,3516.030947725065,scale,1,0.05619482068360382,8,18,26,span_extrapolation
0,208,poly3,2,1,16.0,37.14285714285714,3516.030947725065,scale+thin,1,0.03503213356642587,8,77,85,span_extrapolation
0,208,poly3,3,1,16.0,37.14285714285714,3516.030947725065,none,1,0.05701722960321498,11,0,11,span_extrapolation
0,208,poly3,3,1,16.0,37.14285714285714,3516.030947725065,scale,1,0.05619482068360382,11,18,29,span_extrapolation
0,208,poly3,3,1,16.0,37.14285714285714,3516.030947725065,scale+thin,1,0.03503213356642587,11,77,88,span_extrapolation
0,208,poly3,1,2,16.0,54.285714285714285,4818.031502286582,none,1,0.0019302648091825692,7,0,7,span_extrapolation
0,208,poly3,1,2,16.0,54.285714285714285,4818.031502286582,scale,1,0.001907332576553511,7,18,25,span_extrapolation
0,208,poly3,1,2,16.0,54.285714285714285,4818.031502286582,scale+thin,1,0.001907332576553511,7,85,92,span_extrapolation
0,208,poly3,2,2,16.0,54.285714285714285,4818.031502286582,none,1,0.0019302648091825692,10,0,10,span_extrapolation
0,208,poly3,2,2,16.0,54.285714285714285,4818.031502286582,scale,1,0.001907332576553511,10,18,28,span_extrapolation
0,208,poly3,2,2,16.0,54.285714285714285,4818.031502286582,scale+thin,1,0.001907332576553511,10,85,95,span_extrapolation
0,208,poly3,3,2,16.0,54.285714285714285,4818.031502286582,none,1,0.0019302648091825692,13,0,13,span_extrapolation
0,208,poly3,3,2,16.0,54.285714285714285,4818.031502286582,scale,1,0.001907332576553511,13,18,31,span_extrapolation
0,208,poly3,3,2,16.0,54.285714285714285,4818.031502286582,scale+thin,1,0.001907332576553511,13,85,98,span_extrapolation
0,208,poly3,1,3,16.0,71.42857142857143,6040.8149576734495,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,3,16.0,71.42857142857143,6040.8149576734495,scale,1,0.0013290847848852483,10,19,29,span_extrapolation
0,208,poly3,1,3,16.0,71.42857142857143,6040.8149576734495,scale+thin,1,0.0013290847848852483,10,73,83,span_extrapolation
0,208,poly3,2,3,16.0,71.42857142857143,6040.8149576734495,none,1,0.030132381565955546,13,0,13,span_extrapolation
0,208,poly3,2,3,16.0,71.42857142857143,6040.8149576734495,scale,1,0.028812444546770788,13,18,31,span_extrapolation
0,208,poly3,2,3,16.0,71.42857142857143,6040.8149576734495,scale+thin,1,0.028812444546770788,13,85,98,span_extrapolation
0,208,poly3,3,3,16.0,71.42857142857143,6040.8149576734495,none,1,0.030132381565955546,16,0,16,span_extrapolation
0,208,poly3,3,3,16.0,71.42857142857143,6040.8149576734495,scale,1,0.028812444546770788,16,18,34,span_extrapolation
0,208,poly3,3,3,16.0,71.42857142857143,6040.8149576734495,scale+thin,1,0.028812444546770788,16,85,101,span_extrapolation
0,208,poly3,1,4,16.0,88.57142857142857,7740.122846398965,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,4,16.0,88.57142857142857,7740.122846398965,scale,1,-3.5904725024904494e-05,10,20,30,span_extrapolation
0,208,poly3,1,4,16.0,88.57142857142857,7740.122846398965,scale+thin,1,-3.5904725024904494e-05,10,75,85,span_extrapolation
0,208,poly3,2,4,16.0,88.57142857142857,7740.122846398965,none,0,,20,0,20,span_extrapolation
0,208,poly3,2,4,16.0,88.57142857142857,7740.122846398965,scale,1,-3.5904725024904494e-05,20,20,40,span_extrapolation
0,208,poly3,2,4,16.0,88.57142857142857,7740.122846398965,scale+thin,1,-3.5904725024904494e-05,20,75,95,span_extrapolation
0,208,poly3,3,4,16.0,88.57142857142857,7740.122846398965,none,0,,30,0,30,span_extrapolation
0,208,poly3,3,4,16.0,88.57142857142857,7740.122846398965,scale,1,0.214574069490564,30,19,49,span_extrapolation
0,208,poly3,3,4,16.0,88.57142857142857,7740.122846398965,scale+thin,1,0.214574069490564,30,72,102,span_extrapolation
0,208,poly3,1,5,16.857142857142858,20.0,2765.6018704601493,none,1,0.31474156416823407,5,0,5,span_extrapolation
0,208,poly3,1,5,16.857142857142858,20.0,2765.6018704601493,scale,1,0.31311709576849944,5,18,23,span_extrapolation
0,208,poly3,1,5,16.857142857142858,20.0,2765.6018704601493,scale+thin,1,0.09759447074962102,5,73,78,span_extrapolation
0,208,poly3,2,5,16.857142857142858,20.0,2765.6018704601493,none,1,0.31474156416823407,8,0,8,span_extrapolation
0,208,poly3,2,5,16.857142857142858,20.0,2765.6018704601493,scale,1,0.31311709576849944,8,18,26,span_extrapolation
0,208,poly3,2,5,16.857142857142858,20.0,2765.6018704601493,scale+thin,1,0.09759447074962102,8,73,81,span_extrapolation
0,208,poly3,3,5,16.857142857142858,20.0,2765.6018704601493,none,1,0.31474156416823407,11,0,11,span_extrapolation
0,208,poly3,3,5,16.857142857142858,20.0,2765.6018704601493,scale,1,0.31311709576849944,11,18,29,span_extrapolation
0,208,poly3,3,5,16.857142857142858,20.0,2765.6018704601493,scale+thin,1,0.09759447074962102,11,73,84,span_extrapolation
0,208,poly3,1,6,16.857142857142858,37.14285714285714,4191.730814567369,none,1,0.0455210773111574,6,0,6,span_extrapolation
0,208,poly3,1,6,16.857142857142858,37.14285714285714,4191.730814567369,scale,1,0.04477937647050556,6,18,24,span_extrapolation
0,208,poly3,1,6,16.857142857142858,37.14285714285714,4191.730814567369,scale+thin,1,0.010693034379618549,6,80,86,span_extrapolation
0,208,poly3,2,6,16.857142857142858,37.14285714285714,4191.730814567369,none,1,0.0455210773111574,9,0,9,span_extrapolation
0,208,poly3,2,6,16.857142857142858,37.14285714285714,4191.730814567369,scale,1,0.04477937647050556,9,18,27,span_extrapolation
0,208,poly3,2,6,16.857142857142858,37.14285714285714,4191.730814567369,scale+thin,1,0.010693034379618549,9,80,89,span_extrapolation
0,208,poly3,3,6,16.857142857142858,37.14285714285714,4191.730814567369,none,1,0.0455210773111574,12,0,12,span_extrapolation
0,208,poly3,3,6,16.857142857142858,37.14285714285714,4191.730814567369,scale,1,0.04477937647050556,12,18,30,span_extrapolation
0,208,poly3,3,6,16.857142857142858,37.14285714285714,4191.730814567369,scale+thin,1,0.010693034379618549,12,80,92,span_extrapolation
0,208,poly3,1,7,16.857142857142858,54.285714285714285,5746.32444658975,none,1,-0.005063423009875168,8,0,8,span_extrapolation
0,208,poly3,1,7,16.857142857142858,54.285714285714285,5746.32444658975,scale,1,-0.005245592998719406,8,18,26,span_extrapolation
0,208,poly3,1,7,16.857142857142858,54.285714285714285,5746.32444658975,scale+thin,1,-0.005245592998719406,8,71,79,span_extrapolation
0,208,poly3,2,7,16.857142857142858,54.285714285714285,5746.32444658975,none,1,-0.005063423009875168,10,0,10,span_extrapolation
0,208,poly3,2,7,16.857142857142858,54.285714285714285,5746.32444658975,scale,1,-0.005245592998719406,10,18,28,span_extrapolation
0,208,poly3,2,7,16.857142857142858,54.285714285714285,5746.32444658975,scale+thin,1,-0.005245592998719406,10,71,81,span_extrapolation
0,208,poly3,3,7,16.857142857142858,54.285714285714285,5746.32444658975,none,1,-0.005063423009875168,13,0,13,span_extrapolation
0,208,poly3,3,7,16.857142857142858,54.285714285714285,5746.32444658975,scale,1,-0.005245592998719406,13,18,31,span_extrapolation
0,208,poly3,3,7,16.857142857142858,54.285714285714285,5746.32444658975,scale+thin,1,-0.005245592998719406,13,71,84,span_extrapolation
0,208,poly3,1,8,16.857142857142858,71.42857142857143,7246.974901538043,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,8,16.857142857142858,71.42857142857143,7246.974901538043,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,8,16.857142857142858,71.42857142857143,7246.974901538043,scale+thin,0,,10,33,43,span_extrapolation
0,208,poly3,2,8,16.857142857142858,71.42857142857143,7246.974901538043,none,1,0.011409351987943905,17,0,17,span_extrapolation
0,208,poly3,2,8,16.857142857142858,71.42857142857143,7246.974901538043,scale,1,0.011224165881985604,17,18,35,span_extrapolation
0,208,poly3,2,8,16.857142857142858,71.42857142857143,7246.974901538043,scale+thin,1,0.011224165881985604,17,71,88,span_extrapolation
0,208,poly3,3,8,16.857142857142858,71.42857142857143,7246.974901538043,none,1,0.011409351987943905,20,0,20,span_extrapolation
0,208,poly3,3,8,16.857142857142858,71.42857142857143,7246.974901538043,scale,1,0.011224165881985604,20,18,38,span_extrapolation
0,208,poly3,3,8,16.857142857142858,71.42857142857143,7246.974901538043,scale+thin,1,0.011224165881985604,20,71,91,span_extrapolation
0,208,poly3,1,9,16.857142857142858,88.57142857142857,19199.44257726372,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,9,16.857142857142858,88.57142857142857,19199.44257726372,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,9,16.857142857142858,88.57142857142857,19199.44257726372,scale+thin,0,,10,33,43,span_extrapolation
0,208,poly3,2,9,16.857142857142858,88.57142857142857,19199.44257726372,none,0,,20,0,20,span_extrapolation
0,208,poly3,2,9,16.857142857142858,88.57142857142857,19199.44257726372,scale,0,,20,9,29,span_extrapolation
0,208,poly3,2,9,16.857142857142858,88.57142857142857,19199.44257726372,scale+thin,0,,20,33,53,span_extrapolation
0,208,poly3,3,9,16.857142857142858,88.57142857142857,19199.44257726372,none,0,,30,0,30,span_extrapolation
0,208,poly3,3,9,16.857142857142858,88.57142857142857,19199.44257726372,scale,0,,30,9,39,span_extrapolation
0,208,poly3,3,9,16.857142857142858,88.57142857142857,19199.44257726372,scale+thin,0,,30,33,63,span_extrapolation
0,208,poly3,1,10,17.714285714285715,20.0,3088.9917829239694,none,1,0.3936072868203271,4,0,4,span_extrapolation
0,208,poly3,1,10,17.714285714285715,20.0,3088.9917829239694,scale,1,0.39188537350992614,4,18,22,span_extrapolation
0,208,poly3,1,10,17.714285714285715,20.0,3088.9917829239694,scale+thin,1,0.20600349143200058,4,75,79,span_extrapolation
0,208,poly3,2,10,17.714285714285715,20.0,3088.9917829239694,none,1,0.3936072868203271,8,0,8,span_extrapolation
0,208,poly3,2,10,17.714285714285715,20.0,3088.9917829239694,scale,1,0.39188537350992614,8,18,26,span_extrapolation
0,208,poly3,2,10,17.714285714285715,20.0,3088.9917829239694,scale+thin,1,0.20600349143200058,8,75,83,span_extrapolation
0,208,poly3,3,10,17.714285714285715,20.0,3088.9917829239694,none,1,0.3936072868203271,12,0,12,span_extrapolation
0,208,poly3,3,10,17.714285714285715,20.0,3088.9917829239694,scale,1,0.39188537350992614,12,18,30,span_extrapolation
0,208,poly3,3,10,17.714285714285715,20.0,3088.9917829239694,scale+thin,1,0.20600349143200058,12,75,87,span_extrapolation
0,208,poly3,1,11,17.714285714285715,37.14285714285714,4941.944563380349,none,1,0.23854800556494937,6,0,6,span_extrapolation
0,208,poly3,1,11,17.714285714285715,37.14285714285714,4941.944563380349,scale,1,0.23758435719800075,6,18,24,span_extrapolation
0,208,poly3,1,11,17.714285714285715,37.14285714285714,4941.944563380349,scale+thin,1,0.004880974667294868,6,83,89,span_extrapolation
0,208,poly3,2,11,17.714285714285715,37.14285714285714,4941.944563380349,none,1,0.23854800556494937,10,0,10,span_extrapolation
0,208,poly3,2,11,17.714285714285715,37.14285714285714,4941.944563380349,scale,1,0.23758435719800075,10,18,28,span_extrapolation
0,208,poly3,2,11,17.714285714285715,37.14285714285714,4941.944563380349,scale+thin,1,0.004880974667294868,10,83,93,span_extrapolation
0,208,poly3,3,11,17.714285714285715,37.14285714285714,4941.944563380349,none,1,0.23854800556494937,14,0,14,span_extrapolation
0,208,poly3,3,11,17.714285714285715,37.14285714285714,4941.944563380349,scale,1,0.23758435719800075,14,18,32,span_extrapolation
0,208,poly3,3,11,17.714285714285715,37.14285714285714,4941.944563380349,scale+thin,1,0.004880974667294868,14,83,97,span_extrapolation
0,208,poly3,1,12,17.714285714285715,54.285714285714285,6713.5931419363405,none,1,0.18144628684583908,5,0,5,span_extrapolation
0,208,poly3,1,12,17.714285714285715,54.285714285714285,6713.5931419363405,scale,1,0.181229967472452,5,18,23,span_extrapolation
0,208,poly3,1,12,17.714285714285715,54.285714285714285,6713.5931419363405,scale+thin,1,0.03712629623533581,5,72,77,span_extrapolation
0,208,poly3,2,12,17.714285714285715,54.285714285714285,6713.5931419363405,none,1,0.18144628684583908,9,0,9,span_extrapolation
0,208,poly3,2,12,17.714285714285715,54.285714285714285,6713.5931419363405,scale,1,0.181229967472452,9,18,27,span_extrapolation
0,208,poly3,2,12,17.714285714285715,54.285714285714285,6713.5931419363405,scale+thin,1,0.03712629623533581,9,72,81,span_extrapolation
0,208,poly3,3,12,17.714285714285715,54.285714285714285,6713.5931419363405,none,1,0.18144628684583908,12,0,12,span_extrapolation
0,208,poly3,3,12,17.714285714285715,54.285714285714285,6713.5931419363405,scale,1,0.181229967472452,12,18,30,span_extrapolation
0,208,poly3,3,12,17.714285714285715,54.285714285714285,6713.5931419363405,scale+thin,1,0.03712629623533581,12,72,84,span_extrapolation
0,208,poly3,1,13,17.714285714285715,71.42857142857143,14833.40139842013,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,13,17.714285714285715,71.42857142857143,14833.40139842013,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,13,17.714285714285715,71.42857142857143,14833.40139842013,scale+thin,0,,10,33,43,span_extrapolation
0,208,poly3,2,13,17.714285714285715,71.42857142857143,14833.40139842013,none,0,,20,0,20,span_extrapolation
0,208,poly3,2,13,17.714285714285715,71.42857142857143,14833.40139842013,scale,0,,20,9,29,span_extrapolation
0,208,poly3,2,13,17.714285714285715,71.42857142857143,14833.40139842013,scale+thin,0,,20,33,53,span_extrapolation
0,208,poly3,3,13,17.714285714285715,71.42857142857143,14833.40139842013,none,0,,30,0,30,span_extrapolation
0,208,poly3,3,13,17.714285714285715,71.42857142857143,14833.40139842013,scale,0,,30,9,39,span_extrapolation
0,208,poly3,3,13,17.714285714285715,71.42857142857143,14833.40139842013,scale+thin,0,,30,33,63,span_extrapolation
0,208,poly3,1,14,18.57142857142857,20.0,3503.887898866028,none,1,0.4685281058553592,4,0,4,span_extrapolation
0,208,poly3,1,14,18.57142857142857,20.0,3503.887898866028,scale,1,0.4667136218783552,4,18,22,span_extrapolation
0,208,poly3,1,14,18.57142857142857,20.0,3503.887898866028,scale+thin,1,0.180007311848285,4,76,80,span_extrapolation
0,208,poly3,2,14,18.57142857142857,20.0,3503.887898866028,none,1,0.4685281058553592,8,0,8,span_extrapolation
0,208,poly3,2,14,18.57142857142857,20.0,3503.887898866028,scale,1,0.4667136218783552,8,18,26,span_extrapolation
0,208,poly3,2,14,18.57142857142857,20.0,3503.887898866028,scale+thin,1,0.180007311848285,8,76,84,span_extrapolation
0,208,poly3,3,14,18.57142857142857,20.0,3503.887898866028,none,1,0.4685281058553592,12,0,12,span_extrapolation
0,208,poly3,3,14,18.57142857142857,20.0,3503.887898866028,scale,1,0.4667136218783552,12,18,30,span_extrapolation
0,208,poly3,3,14,18.57142857142857,20.0,3503.887898866028,scale+thin,1,0.180007311848285,12,76,88,span_extrapolation
0,208,poly3,1,15,18.57142857142857,37.14285714285714,5769.316751136709,none,1,0.23976438361543395,5,0,5,span_extrapolation
0,208,poly3,1,15,18.57142857142857,37.14285714285714,5769.316751136709,scale,1,0.23911182254739938,5,18,23,span_extrapolation
0,208,poly3,1,15,18.57142857142857,37.14285714285714,5769.316751136709,scale+thin,1,0.0026485641672351345,5,85,90,span_extrapolation
0,208,poly3,2,15,18.57142857142857,37.14285714285714,5769.316751136709,none,1,0.23976438361543395,9,0,9,span_extrapolation
0,208,poly3,2,15,18.57142857142857,37.14285714285714,5769.316751136709,scale,1,0.23911182254739938,9,18,27,span_extrapolation
0,208,poly3,2,15,18.57142857142857,37.14285714285714,5769.316751136709,scale+thin,1,0.0026485641672351345,9,85,94,span_extrapolation
0,208,poly3,3,15,18.57142857142857,37.14285714285714,5769.316751136709,none,1,0.23976438361543395,13,0,13,span_extrapolation
0,208,poly3,3,15,18.57142857142857,37.14285714285714,5769.316751136709,scale,1,0.23911182254739938,13,18,31,span_extrapolation
0,208,poly3,3,15,18.57142857142857,37.14285714285714,5769.316751136709,scale+thin,1,0.0026485641672351345,13,85,98,span_extrapolation
0,208,poly3,1,16,18.57142857142857,54.285714285714285,8018.356569936577,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,16,18.57142857142857,54.285714285714285,8018.356569936577,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,16,18.57142857142857,54.285714285714285,8018.356569936577,scale+thin,0,,10,33,43,span_extrapolation
0,208,poly3,2,16,18.57142857142857,54.285714285714285,8018.356569936577,none,1,0.06295457825848261,20,0,20,span_extrapolation
0,208,poly3,2,16,18.57142857142857,54.285714285714285,8018.356569936577,scale,1,0.06280860867288918,20,18,38,span_extrapolation
0,208,poly3,2,16,18.57142857142857,54.285714285714285,8018.356569936577,scale+thin,1,0.03035357667050831,20,71,91,span_extrapolation
0,208,poly3,3,16,18.57142857142857,54.285714285714285,8018.356569936577,none,1,0.06295457825848261,24,0,24,span_extrapolation
0,208,poly3,3,16,18.57142857142857,54.285714285714285,8018.356569936577,scale,1,0.06280860867288918,24,18,42,span_extrapolation
0,208,poly3,3,16,18.57142857142857,54.285714285714285,8018.356569936577,scale+thin,1,0.03035357667050831,24,71,95,span_extrapolation
0,208,poly3,1,17,19.428571428571427,20.0,4106.725084470224,none,1,0.5136858886896887,4,0,4,span_extrapolation
0,208,poly3,1,17,19.428571428571427,20.0,4106.725084470224,scale,1,0.5118156086587566,4,18,22,span_extrapolation
0,208,poly3,1,17,19.428571428571427,20.0,4106.725084470224,scale+thin,1,0.1903146417852133,4,79,83,span_extrapolation
0,208,poly3,2,17,19.428571428571427,20.0,4106.725084470224,none,1,0.5136858886896887,8,0,8,span_extrapolation
0,208,poly3,2,17,19.428571428571427,20.0,4106.725084470224,scale,1,0.5118156086587566,8,18,26,span_extrapolation
0,208,poly3,2,17,19.428571428571427,20.0,4106.725084470224,scale+thin,1,0.1903146417852133,8,79,87,span_extrapolation
0,208,poly3,3,17,19.428571428571427,20.0,4106.725084470224,none,1,0.5136858886896887,12,0,12,span_extrapolation
0,208,poly3,3,17,19.428571428571427,20.0,4106.725084470224,scale,1,0.5118156086587566,12,18,30,span_extrapolation
0,208,poly3,3,17,19.428571428571427,20.0,4106.725084470224,scale+thin,1,0.1903146417852133,12,79,91,span_extrapolation
0,208,poly3,1,18,19.428571428571427,37.14285714285714,6707.685574377439,none,1,0.04948371820270858,4,0,4,span_extrapolation
0,208,poly3,1,18,19.428571428571427,37.14285714285714,6707.685574377439,scale,1,0.048739206233572974,4,18,22,span_extrapolation
0,208,poly3,1,18,19.428571428571427,37.14285714285714,6707.685574377439,scale+thin,1,0.00026508634660959984,4,71,75,span_extrapolation
0,208,poly3,2,18,19.428571428571427,37.14285714285714,6707.685574377439,none,1,0.04948371820270858,9,0,9,span_extrapolation
0,208,poly3,2,18,19.428571428571427,37.14285714285714,6707.685574377439,scale,1,0.048739206233572974,9,18,27,span_extrapolation
0,208,poly3,2,18,19.428571428571427,37.14285714285714,6707.685574377439,scale+thin,1,0.00026508634660959984,9,71,80,span_extrapolation
0,208,poly3,3,18,19.428571428571427,37.14285714285714,6707.685574377439,none,1,0.04948371820270858,14,0,14,span_extrapolation
0,208,poly3,3,18,19.428571428571427,37.14285714285714,6707.685574377439,scale,1,0.048739206233572974,14,18,32,span_extrapolation
0,208,poly3,3,18,19.428571428571427,37.14285714285714,6707.685574377439,scale+thin,1,0.00026508634660959984,14,71,85,span_extrapolation
0,208,poly3,1,19,19.428571428571427,54.285714285714285,16356.728333954406,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,19,19.428571428571427,54.285714285714285,16356.728333954406,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,19,19.428571428571427,54.285714285714285,16356.728333954406,scale+thin,0,,10,33,43,span_extrapolation
0,208,poly3,2,19,19.428571428571427,54.285714285714285,16356.728333954406,none,0,,20,0,20,span_extrapolation
0,208,poly3,2,19,19.428571428571427,54.285714285714285,16356.728333954406,scale,0,,20,9,29,span_extrapolation
0,208,poly3,2,19,19.428571428571427,54.285714285714285,16356.728333954406,scale+thin,0,,20,33,53,span_extrapolation
0,208,poly3,3,19,19.428571428571427,54.285714285714285,16356.728333954406,none,0,,30,0,30,span_extrapolation
0,208,poly3,3,19,19.428571428571427,54.285714285714285,16356.728333954406,scale,0,,30,9,39,span_extrapolation
0,208,poly3,3,19,19.428571428571427,54.285714285714285,16356.728333954406,scale+thin,0,,30,33,63,span_extrapolation
0,208,poly3,1,20,20.285714285714285,20.0,4751.567875374571,none,1,0.3020835254260159,5,0,5,span_extrapolation
0,208,poly3,1,20,20.285714285714285,20.0,4751.567875374571,scale,1,0.30047469704596264,5,18,23,span_extrapolation
0,208,poly3,1,20,20.285714285714285,20.0,4751.567875374571,scale+thin,1,0.16801416413078907,5,81,86,span_extrapolation
0,208,poly3,2,20,20.285714285714285,20.0,4751.567875374571,none,1,0.3020835254260159,10,0,10,span_extrapolation
0,208,poly3,2,20,20.285714285714285,20.0,4751.567875374571,scale,1,0.30047469704596264,10,18,28,span_extrapolation
0,208,poly3,2,20,20.285714285714285,20.0,4751.567875374571,scale+thin,1,0.16801416413078907,10,81,91,span_extrapolation
0,208,poly3,3,20,20.285714285714285,20.0,4751.567875374571,none,1,0.3020835254260159,15,0,15,span_extrapolation
0,208,poly3,3,20,20.285714285714285,20.0,4751.567875374571,scale,1,0.30047469704596264,15,18,33,span_extrapolation
0,208,poly3,3,20,20.285714285714285,20.0,4751.567875374571,scale+thin,1,0.16801416413078907,15,81,96,span_extrapolation
0,208,poly3,1,21,20.285714285714285,37.14285714285714,7669.906780167899,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,21,20.285714285714285,37.14285714285714,7669.906780167899,scale,1,0.0831043364067181,10,19,29,span_extrapolation
0,208,poly3,1,21,20.285714285714285,37.14285714285714,7669.906780167899,scale+thin,1,0.0206184809976957,10,74,84,span_extrapolation
0,208,poly3,2,21,20.285714285714285,37.14285714285714,7669.906780167899,none,1,0.22291560078401695,15,0,15,span_extrapolation
0,208,poly3,2,21,20.285714285714285,37.14285714285714,7669.906780167899,scale,1,0.2222159429654298,15,18,33,span_extrapolation
0,208,poly3,2,21,20.285714285714285,37.14285714285714,7669.906780167899,scale+thin,1,0.05351196719216089,15,85,100,span_extrapolation
0,208,poly3,3,21,20.285714285714285,37.14285714285714,7669.906780167899,none,1,0.22291560078401695,20,0,20,span_extrapolation
0,208,poly3,3,21,20.285714285714285,37.14285714285714,7669.906780167899,scale,1,0.2222159429654298,20,18,38,span_extrapolation
0,208,poly3,3,21,20.285714285714285,37.14285714285714,7669.906780167899,scale+thin,1,0.05351196719216089,20,85,105,span_extrapolation
0,208,poly3,1,22,21.142857142857142,20.0,5513.290592155899,none,1,0.3112537761921481,5,0,5,span_extrapolation
0,208,poly3,1,22,21.142857142857142,20.0,5513.290592155899,scale,1,0.30963361723352856,5,18,23,span_extrapolation
0,208,poly3,1,22,21.142857142857142,20.0,5513.290592155899,scale+thin,1,0.13775797869694073,5,82,87,span_extrapolation
0,208,poly3,2,22,21.142857142857142,20.0,5513.290592155899,none,1,0.3112537761921481,10,0,10,span_extrapolation
0,208,poly3,2,22,21.142857142857142,20.0,5513.290592155899,scale,1,0.30963361723352856,10,18,28,span_extrapolation
0,208,poly3,2,22,21.142857142857142,20.0,5513.290592155899,scale+thin,1,0.13775797869694073,10,82,92,span_extrapolation
0,208,poly3,3,22,21.142857142857142,20.0,5513.290592155899,none,1,0.3112537761921481,15,0,15,span_extrapolation
0,208,poly3,3,22,21.142857142857142,20.0,5513.290592155899,scale,1,0.30963361723352856,15,18,33,span_extrapolation
0,208,poly3,3,22,21.142857142857142,20.0,5513.290592155899,scale+thin,1,0.13775797869694073,15,82,97,span_extrapolation
0,208,poly3,1,23,21.142857142857142,37.14285714285714,9160.10981105924,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,23,21.142857142857142,37.14285714285714,9160.10981105924,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,23,21.142857142857142,37.14285714285714,9160.10981105924,scale+thin,0,,10,33,43,span_extrapolation
0,208,poly3,2,23,21.142857142857142,37.14285714285714,9160.10981105924,none,1,0.08383697144658253,18,0,18,span_extrapolation
0,208,poly3,2,23,21.142857142857142,37.14285714285714,9160.10981105924,scale,1,0.08351450366100144,18,18,36,span_extrapolation
0,208,poly3,2,23,21.142857142857142,37.14285714285714,9160.10981105924,scale+thin,1,0.021119107997712883,18,71,89,span_extrapolation
0,208,poly3,3,23,21.142857142857142,37.14285714285714,9160.10981105924,none,1,0.08383697144658253,24,0,24,span_extrapolation
0,208,poly3,3,23,21.142857142857142,37.14285714285714,9160.10981105924,scale,1,0.08351450366100144,24,18,42,span_extrapolation
0,208,poly3,3,23,21.142857142857142,37.14285714285714,9160.10981105924,scale+thin,1,0.021119107997712883,24,71,95,span_extrapolation
0,208,poly3,1,24,22.0,20.0,6287.717386669555,none,1,0.2556408070791609,5,0,5,span_extrapolation
0,208,poly3,1,24,22.0,20.0,6287.717386669555,scale,1,0.25475004565657655,5,18,23,span_extrapolation
0,208,poly3,1,24,22.0,20.0,6287.717386669555,scale+thin,1,0.1407013529770884,5,84,89,span_extrapolation
0,208,poly3,2,24,22.0,20.0,6287.717386669555,none,1,0.2556408070791609,11,0,11,span_extrapolation
0,208,poly3,2,24,22.0,20.0,6287.717386669555,scale,1,0.25475004565657655,11,18,29,span_extrapolation
0,208,poly3,2,24,22.0,20.0,6287.717386669555,scale+thin,1,0.1407013529770884,11,84,95,span_extrapolation
0,208,poly3,3,24,22.0,20.0,6287.717386669555,none,1,0.2556408070791609,17,0,17,span_extrapolation
0,208,poly3,3,24,22.0,20.0,6287.717386669555,scale,1,0.25475004565657655,17,18,35,span_extrapolation
0,208,poly3,3,24,22.0,20.0,6287.717386669555,scale+thin,1,0.1407013529770884,17,84,101,span_extrapolation
0,208,poly3,1,25,22.0,37.14285714285714,18414.0359884616,none,0,,10,0,10,span_extrapolation
0,208,poly3,1,25,22.0,37.14285714285714,18414.0359884616,scale,0,,10,9,19,span_extrapolation
0,208,poly3,1,25,22.0,37.14285714285714,18414.0359884616,scale+thin,0,,10,33,43,span_extrapolation
