context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,mode,n_gen,n_repair,n_total,feasible,best_economy,gap
10,17.714285714285715,20.0,3088.9917829239694,ppo_ood_span,policy,40,0,scale,40,18,58,1,3974.145347279447,0.2865509611416355
11,17.714285714285715,37.14285714285714,4941.944563380349,ppo_ood_span,policy,40,0,scale,37,18,55,1,5785.019282507647,0.17059574592852678
12,17.714285714285715,54.285714285714285,6713.5931419363405,ppo_ood_span,policy,40,0,scale,24,18,42,1,7630.295672444399,0.1365442485309234
13,17.714285714285715,71.42857142857143,14833.40139842013,ppo_ood_span,policy,40,0,scale,7,22,29,1,15750.007075870228,0.06179335762785487
14,18.57142857142857,20.0,3503.887898866028,ppo_ood_span,policy,40,0,scale,40,18,58,1,4366.020940428168,0.246050406418868
15,18.57142857142857,37.14285714285714,5769.316751136709,ppo_ood_span,policy,40,0,scale,22,18,40,1,6367.313633170725,0.1036512481163725
16,18.57142857142857,54.285714285714285,8018.356569936577,ppo_ood_span,policy,40,0,scale,40,18,58,1,13558.862110377037,0.6909776950071806
17,19.428571428571427,20.0,4106.725084470224,ppo_ood_span,policy,40,0,scale,29,18,47,1,4838.555666048751,0.17820296380344014
18,19.428571428571427,37.14285714285714,6707.685574377439,ppo_ood_span,policy,40,0,scale,7,18,25,1,7182.33734540907,0.07076237634702864
19,19.428571428571427,54.285714285714285,16356.728333954406,ppo_ood_span,policy,40,0,scale,40,23,63,1,19784.09860028665,0.20953886354017848
20,20.285714285714285,20.0,4751.567875374571,ppo_ood_span,policy,40,0,scale,12,18,30,1,5649.452692851199,0.18896600891044768
21,20.285714285714285,37.14285714285714,7669.906780167899,ppo_ood_span,policy,40,0,scale,40,18,58,1,8874.899893176,0.1571066177914775
