label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total,region
0,208,knn,3,7,6.0,260.0,1013.7382545756694,scale,1,-0.005898923321848049,9,18,27,load_extrapolation
0,208,knn,3,7,6.0,260.0,1013.7382545756694,scale+thin,1,-0.005898923321848049,9,55,64,load_extrapolation
0,208,knn,1,8,7.285714285714286,150.0,1153.3708205133214,none,1,-0.009624629647447813,3,0,3,load_extrapolation
0,208,knn,1,8,7.285714285714286,150.0,1153.3708205133214,scale,1,-0.010848317661015905,3,18,21,load_extrapolation
0,208,knn,1,8,7.285714285714286,150.0,1153.3708205133214,scale+thin,1,-0.010848317661015905,3,55,58,load_extrapolation
0,208,knn,2,8,7.285714285714286,150.0,1153.3708205133214,none,1,-0.009624629647447813,6,0,6,load_extrapolation
0,208,knn,2,8,7.285714285714286,150.0,1153.3708205133214,scale,1,-0.010848317661015905,6,18,24,load_extrapolation
0,208,knn,2,8,7.285714285714286,150.0,1153.3708205133214,scale+thin,1,-0.010848317661015905,6,55,61,load_extrapolation
0,208,knn,3,8,7.285714285714286,150.0,1153.3708205133214,none,1,-0.009624629647447813,9,0,9,load_extrapolation
0,208,knn,3,8,7.285714285714286,150.0,1153.3708205133214,scale,1,-0.010848317661015905,9,18,27,load_extrapolation
0,208,knn,3,8,7.285714285714286,150.0,1153.3708205133214,scale+thin,1,-0.010848317661015905,9,55,64,load_extrapolation
0,208,knn,1,9,7.285714285714286,165.71428571428572,1218.9044722408655,none,1,-0.0051808521610364755,3,0,3,load_extrapolation
0,208,knn,1,9,7.285714285714286,165.71428571428572,1218.9044722408655,scale,1,-0.0058182989070363345,3,18,21,load_extrapolation
0,208,knn,1,9,7.285714285714286,165.71428571428572,1218.9044722408655,scale+thin,1,-0.0058182989070363345,3,55,58,load_extrapolation
0,208,knn,2,9,7.285714285714286,165.71428571428572,1218.9044722408655,none,1,-0.0051808521610364755,6,0,6,load_extrapolation
0,208,knn,2,9,7.285714285714286,165.71428571428572,1218.9044722408655,scale,1,-0.0058182989070363345,6,18,24,load_extrapolation
0,208,knn,2,9,7.285714285714286,165.71428571428572,1218.9044722408655,scale+thin,1,-0.0058182989070363345,6,55,61,load_extrapolation
0,208,knn,3,9,7.285714285714286,165.71428571428572,1218.9044722408655,none,1,-0.0051808521610364755,9,0,9,load_extrapolation
0,208,knn,3,9,7.285714285714286,165.71428571428572,1218.9044722408655,scale,1,-0.0058182989070363345,9,18,27,load_extrapolation
0,208,knn,3,9,7.285714285714286,165.71428571428572,1218.9044722408655,scale+thin,1,-0.0058182989070363345,9,55,64,load_extrapolation
0,208,knn,1,10,7.285714285714286,181.42857142857144,1289.0609260869776,none,1,-0.006438169864198873,3,0,3,load_extrapolation
0,208,knn,1,10,7.285714285714286,181.42857142857144,1289.0609260869776,scale,1,-0.0066428267543701125,3,18,21,load_extrapolation
0,208,knn,1,10,7.285714285714286,181.42857142857144,1289.0609260869776,scale+thin,1,-0.0066428267543701125,3,56,59,load_extrapolation
0,208,knn,2,10,7.285714285714286,181.42857142857144,1289.0609260869776,none,1,-0.006438169864198873,6,0,6,load_extrapolation
0,208,knn,2,10,7.285714285714286,181.42857142857144,1289.0609260869776,scale,1,-0.0066428267543701125,6,18,24,load_extrapolation
0,208,knn,2,10,7.285714285714286,181.42857142857144,1289.0609260869776,scale+thin,1,-0.0066428267543701125,6,56,62,load_extrapolation
0,208,knn,3,10,7.285714285714286,181.42857142857144,1289.0609260869776,none,1,-0.006438169864198873,9,0,9,load_extrapolation
0,208,knn,3,10,7.285714285714286,181.42857142857144,1289.0609260869776,scale,1,-0.0066428267543701125,9,18,27,load_extrapolation
0,208,knn,3,10,7.285714285714286,181.42857142857144,1289.0609260869776,scale+thin,1,-0.0066428267543701125,9,56,65,load_extrapolation
0,208,knn,1,11,7.285714285714286,197.14285714285717,1353.7155222893743,none,1,-0.003666956492287321,3,0,3,load_extrapolation
0,208,knn,1,11,7.285714285714286,197.14285714285717,1353.7155222893743,scale,1,-0.004806842955838664,3,18,21,load_extrapolation
0,208,knn,1,11,7.285714285714286,197.14285714285717,1353.7155222893743,scale+thin,1,-0.004806842955838664,3,56,59,load_extrapolation
0,208,knn,2,11,7.285714285714286,197.14285714285717,1353.7155222893743,none,1,-0.003666956492287321,6,0,6,load_extrapolation
0,208,knn,2,11,7.285714285714286,197.14285714285717,1353.7155222893743,scale,1,-0.004806842955838664,6,18,24,load_extrapolation
0,208,knn,2,11,7.285714285714286,197.14285714285717,1353.7155222893743,scale+thin,1,-0.004806842955838664,6,56,62,load_extrapolation
0,208,knn,3,11,7.285714285714286,197.14285714285717,1353.7155222893743,none,1,-0.003666956492287321,9,0,9,load_extrapolation
0,208,knn,3,11,7.285714285714286,197.14285714285717,1353.7155222893743,scale,1,-0.004806842955838664,9,18,27,load_extrapolation
0,208,knn,3,11,7.285714285714286,197.14285714285717,1353.7155222893743,scale+thin,1,-0.004806842955838664,9,56,65,load_extrapolation
0,208,knn,1,12,7.285714285714286,212.8571428571429,1426.808505633445,none,1,-0.00880241285115324,6,0,6,load_extrapolation
0,208,knn,1,12,7.285714285714286,212.8571428571429,1426.808505633445,scale,1,-0.010321839841876845,6,18,24,load_extrapolation
0,208,knn,1,12,7.285714285714286,212.8571428571429,1426.808505633445,scale+thin,1,-0.010321839841876845,6,57,63,load_extrapolation
0,208,knn,2,12,7.285714285714286,212.8571428571429,1426.808505633445,none,1,-0.00880241285115324,9,0,9,load_extrapolation
0,208,knn,2,12,7.285714285714286,212.8571428571429,1426.808505633445,scale,1,-0.010321839841876845,9,18,27,load_extrapolation
0,208,knn,2,12,7.285714285714286,212.8571428571429,1426.808505633445,scale+thin,1,-0.010321839841876845,9,57,66,load_extrapolation
0,208,knn,3,12,7.285714285714286,212.8571428571429,1426.808505633445,none,1,-0.00880241285115324,12,0,12,load_extrapolation
0,208,knn,3,12,7.285714285714286,212.8571428571429,1426.808505633445,scale,1,-0.010321839841876845,12,18,30,load_extrapolation
0,208,knn,3,12,7.285714285714286,212.8571428571429,1426.808505633445,scale+thin,1,-0.010321839841876845,12,57,69,load_extrapolation
0,208,knn,1,13,7.285714285714286,228.57142857142856,1481.0244610123186,none,1,-0.0037313044785660665,5,0,5,load_extrapolation
0,208,knn,1,13,7.285714285714286,228.57142857142856,1481.0244610123186,scale,1,-0.0038225135141564115,5,18,23,load_extrapolation
0,208,knn,1,13,7.285714285714286,228.57142857142856,1481.0244610123186,scale+thin,1,-0.0038225135141564115,5,57,62,load_extrapolation
0,208,knn,2,13,7.285714285714286,228.57142857142856,1481.0244610123186,none,1,-0.0037313044785660665,8,0,8,load_extrapolation
