context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,6.0,20.0,241.3288087904857,de,reparam,100,4,100,86,scale+thin,1,253.89135080217457,0.052055708038551085,18,118,0.0026773409999805153
0,6.0,20.0,241.3288087904857,de,reparam,400,0,400,347,none,1,241.67033363757346,0.0014151847381977944,0,400,0.11007346299993515
0,6.0,20.0,241.3288087904857,de,reparam,400,0,400,347,scale,1,241.32490230174315,-1.6187411532531115e-05,18,418,0.004656790000012734
0,6.0,20.0,241.3288087904857,de,reparam,400,0,400,347,scale+thin,1,241.32490230174315,-1.6187411532531115e-05,18,418,0.006784307999964767
0,6.0,20.0,241.3288087904857,de,reparam,400,1,400,352,none,1,258.0842559975665,0.0694299503281739,0,400,0.25708790600003795
0,6.0,20.0,241.3288087904857,de,reparam,400,1,400,352,scale,1,253.89163486015772,0.05205688509646045,18,418,0.0063525250000111555
0,6.0,20.0,241.3288087904857,de,reparam,400,1,400,352,scale+thin,1,253.89163486015772,0.05205688509646045,18,418,0.00858851499992852
0,6.0,20.0,241.3288087904857,de,reparam,400,2,400,347,none,1,242.40736358628752,0.004469233496023239,0,400,0.3061098219999394
0,6.0,20.0,241.3288087904857,de,reparam,400,2,400,347,scale,1,241.32475945548228,-1.6779327025706614e-05,18,418,0.016988629000024957
0,6.0,20.0,241.3288087904857,de,reparam,400,2,400,347,scale+thin,1,241.32475945548228,-1.6779327025706614e-05,18,418,0.010869221999996626
0,6.0,20.0,241.3288087904857,de,reparam,400,3,400,345,none,1,241.68486414249685,0.0014753951415731326,0,400,0.24082169100006467
0,6.0,20.0,241.3288087904857,de,reparam,400,3,400,345,scale,1,241.32473151908124,-1.689508776392401e-05,18,418,0.004304961999991974
0,6.0,20.0,241.3288087904857,de,reparam,400,3,400,345,scale+thin,1,241.32473151908124,-1.689508776392401e-05,18,418,0.004512699999963843
0,6.0,20.0,241.3288087904857,de,reparam,400,4,400,347,none,1,241.6984220994571,0.0015315755745195503,0,400,0.26220096100007595
0,6.0,20.0,241.3288087904857,de,reparam,400,4,400,347,scale,1,241.32358775514774,-2.163452993508841e-05,18,418,0.008390820000045096
0,6.0,20.0,241.3288087904857,de,reparam,400,4,400,347,scale+thin,1,241.32358775514774,-2.163452993508841e-05,18,418,0.008402079000006779
0,6.0,20.0,241.3288087904857,de,reparam,1600,0,1600,1391,none,1,241.6110276540442,0.001169437105221549,0,1600,1.1810105230000545
0,6.0,20.0,241.3288087904857,de,reparam,1600,0,1600,1391,scale,1,241.32675617342198,-8.505478786391407e-06,18,1618,0.00538374500001737
0,6.0,20.0,241.3288087904857,de,reparam,1600,0,1600,1391,scale+thin,1,241.32675617342198,-8.505478786391407e-06,18,1618,0.008222846999956346
0,6.0,20.0,241.3288087904857,de,reparam,1600,1,1600,1397,none,1,241.6377658312104,0.0012802327342233966,0,1600,1.0624484879999727
0,6.0,20.0,241.3288087904857,de,reparam,1600,1,1600,1397,scale,1,241.32499391737238,-1.5807781642229735e-05,18,1618,0.008350829000050908
0,6.0,20.0,241.3288087904857,de,reparam,1600,1,1600,1397,scale+thin,1,241.32499391737238,-1.5807781642229735e-05,18,1618,0.008343563000039467
0,6.0,20.0,241.3288087904857,de,reparam,1600,2,1600,1380,none,1,241.64627202992475,0.0013154800747996465,0,1600,1.1556592279999904
0,6.0,20.0,241.3288087904857,de,reparam,1600,2,1600,1380,scale,1,241.3237067193269,-2.1141575199279394e-05,18,1618,0.007202298000038354
0,6.0,20.0,241.3288087904857,de,reparam,1600,2,1600,1380,scale+thin,1,241.3237067193269,-2.1141575199279394e-05,18,1618,0.01570946100002857
0,6.0,20.0,241.3288087904857,de,reparam,1600,3,1600,1396,none,1,241.60089482556668,0.001127449459700447,0,1600,1.2232435059999034
0,6.0,20.0,241.3288087904857,de,reparam,1600,3,1600,1396,scale,1,241.32403309256864,-1.9789174533269005e-05,18,1618,0.008290933000012046
