arm,repair_mode,n,feasibility,gap_mean,gap_median,gap_sd,gap_p90,gap_p95,gap_worst,within_1pct,within_5pct,within_10pct,util_mean,class_mean,grade_match,repaired_frac,ec3_evals_per_design,sec_per_design
lagrangian_cost_seed42,scale,142,1.0,0.39002849874998347,0.3691582957041767,0.2758994051368079,0.4495545288918591,1.1167786774837252,1.4922747689903642,0.0,0.0,0.028169014084507043,1.0009784177465428,1.0492957746478873,0.8098591549295775,1.0,18.0,0.02177645790744835
lagrangian_cost_seed42,scale+thin,142,1.0,0.13148551818825602,0.04247642271803062,0.23953972609661076,0.24787260650081186,0.9154896083693785,1.0094522195386264,0.06338028169014084,0.5422535211267606,0.7253521126760564,1.000904169332477,1.3943661971830985,0.8098591549295775,1.0,76.48591549295774,0.023857580104344328
lagrangian_cost_seed42,scale+thin_rolled,142,1.0,0.19872030445774255,0.09356594291544948,0.27378573221410707,0.32657422537089076,1.084099259763456,1.1954044229026737,0.0,0.035211267605633804,0.5633802816901409,0.9984320912363595,2.436619718309859,0.8098591549295775,1.0,37.82394366197183,0.02247409249695254
lagrangian_cost_seed43,none,142,1.0,0.721676409871722,0.6965340508068448,0.30300975693883664,1.0808964175369993,1.364834480266537,1.7146705156747883,0.0,0.0,0.0,0.6046003315571825,1.0352112676056338,0.8169014084507042,0.0,1.0,0.02100297598771646
lagrangian_cost_seed43,scale,142,1.0,0.28410088866276634,0.20505257477027863,0.2886788227073949,0.3575542614761805,1.0934743177456336,1.4922747689903642,0.0,0.007042253521126761,0.028169014084507043,1.000975422907133,1.0352112676056338,0.8169014084507042,1.0,18.0,0.021570168750386844
lagrangian_cost_seed43,scale+thin,142,1.0,0.12227721244785077,0.051586497459364944,0.22535245303749407,0.15768955840893556,0.9057740776631958,1.0094522195386264,0.02112676056338028,0.49295774647887325,0.7253521126760564,1.0009219446753204,1.2746478873239437,0.8169014084507042,1.0,73.59154929577464,0.023542150645188883
lagrangian_cost_seed43,scale+thin_rolled,142,1.0,0.17945071479684777,0.10106052045878275,0.25861104132961077,0.22476066527532432,1.0755726561448913,1.1954044229026737,0.007042253521126761,0.06338028169014084,0.49295774647887325,0.9985744916922622,2.316901408450704,0.8169014084507042,1.0,36.816901408450704,0.022232307514674227
lagrangian_cost_seed44,none,142,1.0,0.7470806175574708,0.6144122695917129,0.34493254492377806,1.3080776040084012,1.5443519440601414,1.9188386424583932,0.0,0.0,0.0,0.6862157109282889,1.2112676056338028,0.8169014084507042,0.0,1.0,0.02072601922800843
lagrangian_cost_seed44,scale,142,1.0,0.41005265160377063,0.31899177694811054,0.33192962666230696,1.0561492302450612,1.2140136911442165,1.7799799716057343,0.0,0.0,0.0,1.0009764277703923,1.1971830985915493,0.8169014084507042,1.0,18.0,0.021296625405969754
lagrangian_cost_seed44,scale+thin,142,1.0,0.17478926557437033,0.03915071477324232,0.29239953026063287,0.854549420844734,0.9628727107126517,1.0532207269624738,0.056338028169014086,0.5422535211267606,0.6549295774647887,1.0008668476632574,1.7394366197183098,0.8169014084507042,1.0,74.61267605633803,0.02329799490915218
lagrangian_cost_seed44,scale+thin_rolled,142,1.0,0.26708348526281095,0.10912809030139153,0.331869218971568,1.0186751589309218,1.1460073105954895,1.2871242850351068,0.007042253521126761,0.035211267605633804,0.4295774647887324,0.9986494359826794,2.5211267605633805,0.8169014084507042,1.0,37.04929577464789,0.02195816980281346
lagrangian_cost_seed45,none,142,1.0,0.8726371090338696,0.7751829022372472,0.41271088832389496,1.5016345558370698,1.6486423617424224,2.127655204174146,0.0,0.0,0.0,0.5867747775291988,1.0422535211267605,0.8169014084507042,0.0,1.0,0.02122499405498236
lagrangian_cost_seed45,scale,142,1.0,0.34323564235820847,0.2580456086710417,0.27935030762864277,0.6649623234202633,1.1417414073587193,1.2667263141707443,0.0,0.0,0.02112676056338028,1.0009776616088188,1.0422535211267605,0.8169014084507042,1.0,18.0,0.021800872305749168
lagrangian_cost_seed45,scale+thin,142,1.0,0.14120594636036113,0.04431009686576752,0.2657208866253462,0.4631543379372641,0.9255344303773096,0.9979447374126758,0.06338028169014084,0.5492957746478874,0.7605633802816901,1.0009213548168931,1.323943661971831,0.8169014084507042,1.0,73.72535211267606,0.02379530752208871
lagrangian_cost_seed45,scale+thin_rolled,142,1.0,0.18843047701882082,0.08748181038744987,0.3050454001476372,0.5852012677841054,1.0983592991313558,1.1794551486986367,0.035211267605633804,0.1056338028169014,0.6901408450704225,0.9986645068100987,2.436619718309859,0.8169014084507042,1.0,36.690140845070424,0.022454159360536387
lagrangian_cost_seed46,none,142,1.0,0.7134034038765616,0.49811448654999646,0.5055832683152818,1.5217331160982408,1.8093869305531243,1.960176637281837,0.0,0.0,0.0,0.6536762859983493,1.091549295774648,0.7887323943661971,0.0,1.0,0.021328476113332828
lagrangian_cost_seed46,scale,142,1.0,0.315824622383876,0.1404109374988764,0.44764651642788766,1.210196878925207,1.3833761477530269,1.8940253681631676,0.0,0.06338028169014084,0.2746478873239437,1.0009784079435056,1.091549295774648,0.7887323943661971,1.0,18.0,0.021902025585443203
lagrangian_cost_seed46,scale+thin,142,1.0,0.1871626863091821,0.049443684686484565,0.31513548699331057,0.906709439531174,0.9551016500181326,1.0532207269624738,0.028169014084507043,0.5070422535211268,0.7112676056338029,1.0009173130223208,1.5492957746478873,0.7887323943661971,1.0,72.15492957746478,0.02384719210611263
lagrangian_cost_seed46,scale+thin_rolled,142,1.0,0.23266480277627558,0.07450567439286829,0.3762877510562458,1.0837623434787125,1.1682984104692196,1.2871242850351068,0.0,0.14788732394366197,0.7746478873239436,1.0000164560383376,2.3943661971830985,0.7887323943661971,1.0,35.90845070422535,0.022536655546913684
