mode,span_m,load_kNm,util,grade,stype,h,b,tf,tw,c_agent,c_rescaled,util_rescaled,scale,c_samegrade,c_opt,opt_grade,opt_type,infeasible,gap_total,gap_after_rescale,gap_shape_plus_grade,comp_slack,comp_shape,comp_grade
False,6.0,129.0909090909091,0.8561168459889522,355.0,rolled,598.2540370086141,169.54896317633379,16.299565670569173,9.429262620684613,768.0869074422101,702.9858539669684,1.0009999999999488,0.9566831212567193,594.324631241322,594.324631241322,355,rolled,False,0.292369299650199,0.18283143086076326,0.0,0.10953786878943572,0.18283143086076326,0.0
False,6.0,140.0,0.9709943771538456,355.0,rolled,612.6730961896561,179.8005283220331,16.429944281618834,8.514236977216711,766.9578380478748,753.2199719513153,1.000999999998219,0.9910034546136557,627.5758504760335,627.5758504760335,355,rolled,False,0.2220958430221882,0.2002054753699929,0.0,0.02189036765219532,0.2002054753699929,0.0
False,6.818181818181818,20.0,0.6826822354419626,355.0,rolled,348.68960050173143,150.81320307935428,9.812668336464508,6.062667910807206,398.18677235744286,335.4179764143043,1.0009999999982986,0.8999126514000637,318.7579376671374,318.7579376671374,355,rolled,False,0.24918229573077766,0.052265486685900475,0.0,0.19691680904487718,0.052265486685900475,0.0
False,6.818181818181818,30.909090909090907,0.8325828307751674,355.0,rolled,394.83320277105037,137.01126164948556,12.939411051148921,6.386713731621656,474.3182623053462,430.69040831784105,1.000999999999433,0.9529007676759647,391.217405378461,391.217405378461,355,rolled,False,0.2124160525181491,0.10089787007608741,0.0,0.11151818244206169,0.10089787007608741,0.0
False,6.818181818181818,41.81818181818181,0.8544156186155388,355.0,rolled,398.4028909280441,150.95645832272982,14.763794267807695,6.171719119993966,541.1716877058171,498.0815191660743,1.0009999999983663,0.9567599334001899,453.9046681994346,453.9046681994346,355,rolled,False,0.19225847544718255,0.0973262758937512,0.0,0.09493219955343135,0.0973262758937512,0.0
False,6.818181818181818,52.72727272727273,0.8604768062269003,355.0,rolled,447.8475472696126,160.97759032402107,14.424368621546236,7.070356382722835,611.2892972015837,562.4172231682757,1.0009999999978376,0.9591927994816614,500.8636251128394,500.8636251128394,355,rolled,False,0.22047053639374714,0.12289492582251094,0.0,0.0975756105712362,0.12289492582251094,0.0
False,6.818181818181818,63.63636363636363,0.9872237838406153,355.0,rolled,456.043745504229,159.3166785810148,15.47529754799244,6.417680738724414,615.515420054645,610.7848043073615,1.0009999999994994,0.9961497794241949,548.9888134965665,548.9888134965665,355,rolled,False,0.1211802589097648,0.11256329690437572,0.0,0.008616962005389084,0.11256329690437572,0.0
False,6.818181818181818,74.54545454545453,0.9912159457383144,355.0,rolled,494.7102528931419,172.2080146951979,16.455129866312966,6.480422680316769,695.961084163987,691.99721177218,1.000999999998793,0.997148164812279,589.9325742722189,589.9325742722189,355,rolled,False,0.1797298784908974,0.1730106828324831,0.0,0.006719195658414279,0.1730106828324831,0.0
False,6.818181818181818,85.45454545454545,0.9358973963238083,355.0,rolled,511.3417986894481,174.0287360037306,16.472523353588002,8.153071531291912,774.2133334432497,745.3786201907536,1.0009999999985606,0.9812013625359215,633.738385926991,633.738385926991,355,rolled,False,0.22166078406435985,0.1761613888993998,0.0,0.045499395164960044,0.1761613888993998,0.0
False,6.818181818181818,96.36363636363636,0.937767884651885,355.0,rolled,556.0783168009214,178.41343529761414,16.19556025384882,8.110797623427597,805.7759735818429,776.6786226314341,1.0009999999998123,0.981778504202157,674.2139324503815,674.2139324503815,355,rolled,False,0.19513396979695852,0.15197652443735787,0.0,0.043157445359600644,0.15197652443735787,0.0
