k,label_frac,n_labels,span_m,load_kNm,feasible,reference,achieved,gap,util,section_class,h,b,tf,tw,fy,section_type,grade_match,n_ec3
1,1.0,142,11.727272727272728,20.0,1,1117.8784812198996,1105.9400576706971,-0.010679536058494143,1.0009935675523551,2.0,409.18979849374153,216.1649835356785,12.782878481441406,6.450304749282568,355.0,rolled,1,24
1,1.0,142,11.727272727272728,30.909090909090907,1,1399.1707585826318,1418.1884410039886,0.013592109686898945,1.0009995684671522,2.0,456.3688750979475,239.0575463028963,14.818368552052263,7.440231466862796,355.0,rolled,1,24
1,1.0,142,11.727272727272728,41.81818181818181,1,1658.320920880548,1660.7746628150817,0.0014796544526680666,1.0009904263049734,2.0,501.5201412042552,263.19716162558706,15.613469474611945,8.071598015104733,355.0,rolled,1,24
1,1.0,142,11.727272727272728,52.72727272727273,1,1896.895430152976,1887.6181021711584,-0.004890795683486493,1.0009933264146085,2.0,535.0442415578701,281.65604164086005,16.749667185536016,8.415330755531368,355.0,rolled,1,24
1,1.0,142,11.727272727272728,63.63636363636363,1,2122.483987052358,2168.059129968103,0.021472549707684196,1.0009924904095258,1.0,564.9490958018367,283.2424833506516,18.852811848107542,9.492710802168983,355.0,rolled,1,24
1,1.0,142,11.727272727272728,74.54545454545453,1,2414.680044837911,2418.1096538350266,0.001420316121983678,1.000993030498311,2.0,721.342999126121,288.362701887735,16.97221377325248,11.209633014090961,355.0,rolled,1,24
1,1.0,142,11.727272727272728,85.45454545454545,1,2607.2244497923484,2645.606175682018,0.014721297160559699,1.0009956943167817,2.0,580.0628021634332,290.66374938110346,20.057694387463663,10.03663354899126,460.0,rolled,0,24
1,1.0,142,11.727272727272728,96.36363636363636,1,2809.399526814627,2874.4878374778327,0.023168050696229958,1.000997292348267,2.0,727.5350775233998,291.0377050525164,22.47919240227664,11.296710505771017,355.0,rolled,0,24
1,1.0,142,11.727272727272728,107.27272727272728,1,3054.1802093068686,3177.883635887688,0.040502988724720135,1.000989625054085,1.0,729.5284933925299,291.3580787837448,24.887995549472013,12.486505668927746,355.0,rolled,1,24
1,1.0,142,11.727272727272728,118.18181818181816,1,3357.8991517305085,3398.086272772981,0.01196793567244625,1.0009977915709387,2.0,712.4644007342033,292.5336465208651,23.471883697555967,12.32798363199998,460.0,rolled,0,24
1,1.0,142,11.727272727272728,129.0909090909091,1,3564.383823711408,3593.3787509698786,0.008134625419851549,1.0009960430604632,2.0,733.0118077409448,293.46868419229713,24.778215792653086,12.663087862782684,460.0,rolled,1,24
1,1.0,142,11.727272727272728,140.0,1,3755.070343632353,3776.200359951842,0.0056270627141035146,1.0009981308768117,2.0,750.0,300.0,25.198424569991605,13.234803378111017,460.0,rolled,1,24
1,1.0,142,12.545454545454549,20.0,1,1307.1994834284806,1328.1141825859404,0.015999623181157885,1.0009902130616444,2.0,433.1064610288704,225.49912204174097,13.431754548081646,7.1974385938699985,355.0,rolled,1,24
1,1.0,142,12.545454545454549,30.909090909090907,1,1673.5520688887286,1783.6529762656412,0.06578875520139738,1.0009904054549132,3.0,538.7195854134936,285.99538608960137,12.346950584855206,6.0,355.0,rolled,1,24
1,1.0,142,12.545454545454549,41.81818181818181,1,1957.4303873162305,1967.7198258274918,0.005256605076704002,1.0009931098237657,2.0,513.9111077407604,279.20189699508325,16.63460661208606,8.360122155714725,355.0,rolled,1,24
1,1.0,142,12.545454545454549,52.72727272727273,1,2222.5772160497027,2308.650614660463,0.038726842869262645,1.0009997808257574,2.0,569.816744326085,285.24104963399986,17.746132018934762,10.272421615419429,355.0,rolled,1,24
1,1.0,142,12.545454545454549,63.63636363636363,1,2552.3230156844406,2653.160587371411,0.03950815436263633,1.0009987331767742,2.0,692.513727762001,283.68602835787004,19.131215639539853,10.833680144756345,355.0,rolled,1,24
1,1.0,142,12.545454545454549,74.54545454545453,1,2864.0220557743514,2919.405258769454,0.019337561623675725,1.0009910112360554,2.0,716.311814666159,286.1114459532518,21.604860554559544,10.964454399385513,355.0,rolled,1,24
1,1.0,142,12.545454545454549,85.45454545454545,1,3136.2352005841685,3250.017708388829,0.03627996643346987,1.0009909268294515,1.0,725.3316985098321,290.13466438529616,23.899952836524825,11.970520789447217,355.0,rolled,1,24
